date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Aug 25, 2018",UFC Fight Night 135 - Gaethje vs. Vick,Flyweight,Joanne Wood,,,Kalindra Faria,NA,NA,Submission (Triangle Choke),1,4:57
"Aug 25, 2018",UFC Fight Night 135 - Gaethje vs. Vick,Lightweight,Drew Dober,NA,NA,Jon Tuck,NA,NA,Decision (Unanimous),3,5:00
"Aug 25, 2018",UFC Fight Night 135 - Gaethje vs. Vick,Bantamweight,Rani Yahya,NA,NA,Luke Sanders,NA,NA,Submission (Heel Hook),1,1:31
"Aug 4, 2018",UFC 227 - Dillashaw vs. Garbrandt 2,Bantamweight Title Fight,T.J. Dillashaw,NA,NA,Cody Garbrandt,NA,NA,KO (Knee and Punches),1,4:10
"Aug 4, 2018",UFC 227 - Dillashaw vs. Garbrandt 2,Flyweight Title Fight,Henry Cejudo,NA,NA,Demetrious Johnson,NA,NA,Decision (Split),5,5:00
"Aug 4, 2018",UFC 227 - Dillashaw vs. Garbrandt 2,Featherweight,Renato Carneiro,NA,NA,Cub Swanson,NA,NA,Submission (Rear-Naked Choke),1,4:15
"Aug 4, 2018",UFC 227 - Dillashaw vs. Garbrandt 2,Strawweight,J.J. Aldrich,NA,NA,Polyana Viana,NA,NA,Decision (Unanimous),3,5:00
"Aug 4, 2018",UFC 227 - Dillashaw vs. Garbrandt 2,Middleweight,Thiago Santos,NA,NA,Kevin Holland,NA,NA,Decision (Unanimous),3,5:00
"Aug 4, 2018",UFC 227 - Dillashaw vs. Garbrandt 2,Bantamweight,Pedro Munhoz,NA,NA,Brett Johns,NA,NA,Decision (Unanimous),3,5:00
"Aug 4, 2018",UFC 227 - Dillashaw vs. Garbrandt 2,Bantamweight,Ricky Simon,NA,NA,Montel Jackson,NA,NA,Decision (Unanimous),3,5:00
"Aug 4, 2018",UFC 227 - Dillashaw vs. Garbrandt 2,Bantamweight,Ricardo Ramos,,,Kyung Ho Kang,NA,NA,Decision (Split),3,5:00
"Aug 4, 2018",UFC 227 - Dillashaw vs. Garbrandt 2,Featherweight,Sheymon Moraes,NA,NA,Matt Sayles,NA,NA,Decision (Unanimous),3,5:00
"Aug 4, 2018",UFC 227 - Dillashaw vs. Garbrandt 2,Flyweight,Alex Perez,NA,NA,Jose Torres,NA,NA,KO (Punches),1,3:36
"Aug 4, 2018",UFC 227 - Dillashaw vs. Garbrandt 2,Strawweight,Weili Zhang,NA,NA,Danielle Taylor,NA,NA,Decision (Unanimous),3,5:00
"Aug 4, 2018",UFC 227 - Dillashaw vs. Garbrandt 2,Bantamweight,Marlon Vera,NA,NA,Lijiburen Wu,,,KO (Punch to the Body),2,4:53
"Jul 28, 2018",UFC on Fox 30 - Alvarez vs. Poirier 2,Lightweight,Dustin Poirier,NA,NA,Eddie Alvarez,NA,NA,TKO (Punches),2,4:05
"Jul 28, 2018",UFC on Fox 30 - Alvarez vs. Poirier 2,Featherweight,Jose Aldo,NA,NA,Jeremy Stephens,NA,NA,TKO (Punches),1,4:19
"Jul 28, 2018",UFC on Fox 30 - Alvarez vs. Poirier 2,Strawweight,Joanna Jedrzejczyk,NA,NA,Tecia Pennington,,,Decision (Unanimous),3,5:00
"Jul 28, 2018",UFC on Fox 30 - Alvarez vs. Poirier 2,Lightweight,Alexander Hernandez,NA,NA,Olivier Aubin-Mercier,NA,NA,Decision (Unanimous),3,5:00
"Jul 28, 2018",UFC on Fox 30 - Alvarez vs. Poirier 2,Welterweight,Jordan Mein,NA,NA,Alex Morono,NA,NA,Decision (Unanimous),3,5:00
"Jul 28, 2018",UFC on Fox 30 - Alvarez vs. Poirier 2,Featherweight,Hakeem Dawodu,NA,NA,Austin Arnett,NA,NA,Decision (Unanimous),3,5:00
"Jul 28, 2018",UFC on Fox 30 - Alvarez vs. Poirier 2,Lightweight,Islam Makhachev,NA,NA,Kajan Johnson,NA,NA,Submission (Armbar),1,4:43
"Jul 28, 2018",UFC on Fox 30 - Alvarez vs. Poirier 2,Light Heavyweight,Ion Cutelaba,NA,NA,Gadzhimurad Antigulov,NA,NA,TKO (Punches and Elbows),1,4:25
"Jul 28, 2018",UFC on Fox 30 - Alvarez vs. Poirier 2,Lightweight,John Makdessi,NA,NA,Ross Pearson,NA,NA,Decision (Unanimous),3,5:00
"Jul 28, 2018",UFC on Fox 30 - Alvarez vs. Poirier 2,Flyweight,Katlyn Cerminara,,,Alexis Davis,NA,NA,Decision (Unanimous),3,5:00
"Jul 28, 2018",UFC on Fox 30 - Alvarez vs. Poirier 2,Flyweight,Dustin Ortiz,NA,NA,Matheus Nicolau,NA,NA,KO (Head Kick and Punches),1,3:49
"Jul 28, 2018",UFC on Fox 30 - Alvarez vs. Poirier 2,Strawweight,Nina Nunes,,,Randa Markos,NA,NA,Decision (Unanimous),3,5:00
"Jul 28, 2018",UFC on Fox 30 - Alvarez vs. Poirier 2,Lightweight,Devin Powell,NA,NA,Alvaro Herrera,NA,NA,KO (Body Kick),1,1:52
"Jul 22, 2018",UFC Fight Night 134 - Shogun vs. Smith,Light Heavyweight,Anthony Smith,NA,NA,Mauricio Rua,NA,NA,KO (Elbow),1,1:29
"Jul 22, 2018",UFC Fight Night 134 - Shogun vs. Smith,Light Heavyweight,Corey Anderson,NA,NA,Glover Teixeira,NA,NA,Decision (Unanimous),3,5:00
"Jul 22, 2018",UFC Fight Night 134 - Shogun vs. Smith,Middleweight,Abu Azaitar,NA,NA,Vitor Miranda,NA,NA,Decision (Unanimous),3,5:00
"Jul 22, 2018",UFC Fight Night 134 - Shogun vs. Smith,Heavyweight,Marcin Tybura,NA,NA,Stefan Struve,NA,NA,Decision (Unanimous),3,5:00
"Jul 22, 2018",UFC Fight Night 134 - Shogun vs. Smith,Welterweight,Danny Roberts,NA,NA,David Zawada,NA,NA,Decision (Split),3,5:00
"Jul 22, 2018",UFC Fight Night 134 - Shogun vs. Smith,Lightweight,Nasrat Haqparast,NA,NA,Marc Diakiese,NA,NA,Decision (Unanimous),3,5:00
"Jul 22, 2018",UFC Fight Night 134 - Shogun vs. Smith,Lightweight,Damir Hadzovic,NA,NA,Nick Hein,NA,NA,Decision (Split),3,5:00
"Jul 22, 2018",UFC Fight Night 134 - Shogun vs. Smith,Welterweight,Bartosz Fabinski,NA,NA,Emil Meek,NA,NA,Decision (Unanimous),3,5:00
"Jul 22, 2018",UFC Fight Night 134 - Shogun vs. Smith,Featherweight,Nad Narimani,NA,NA,Khalid Taha,NA,NA,Decision (Unanimous),3,5:00
"Jul 22, 2018",UFC Fight Night 134 - Shogun vs. Smith,Light Heavyweight,Aleksandar Rakic,NA,NA,Justin Ledet,NA,NA,Decision (Unanimous),3,5:00
"Jul 22, 2018",UFC Fight Night 134 - Shogun vs. Smith,Bantamweight,Manny Bermudez,NA,NA,Davey Grant,NA,NA,Technical Submission (Triangle Choke),1,0:59
"Jul 22, 2018",UFC Fight Night 134 - Shogun vs. Smith,Light Heavyweight,Darko Stosic,NA,NA,Jeremy Kimball,NA,NA,TKO (Elbows and Punches),1,3:13
"Jul 22, 2018",UFC Fight Night 134 - Shogun vs. Smith,Bantamweight,Pingyuan Liu,NA,NA,Damian Stasiak,NA,NA,Decision (Unanimous),3,5:00
"Nov 10, 2018",UFC Fight Night 139 - Korean Zombie vs. Rodriguez,Featherweight,Yair Rodriguez,NA,NA,Chan Sung Jung,NA,NA,KO (Elbow),5,4:59
"Nov 10, 2018",UFC Fight Night 139 - Korean Zombie vs. Rodriguez,Welterweight,Donald Cerrone,NA,NA,Mike Perry,NA,NA,Submission (Armbar),1,4:46
"Nov 10, 2018",UFC Fight Night 139 - Korean Zombie vs. Rodriguez,138lb Catchweight,Germaine de Randamie,NA,NA,Raquel Pennington,NA,NA,Decision (Unanimous),3,5:00
"Nov 10, 2018",UFC Fight Night 139 - Korean Zombie vs. Rodriguez,Lightweight,Beneil Dariush,NA,NA,Thiago Moises,NA,NA,Decision (Unanimous),3,5:00
"Nov 10, 2018",UFC Fight Night 139 - Korean Zombie vs. Rodriguez,Strawweight,Maycee Barber,NA,NA,Hannah Cifers,NA,NA,TKO (Elbows and Punches),2,2:01
"Nov 10, 2018",UFC Fight Night 139 - Korean Zombie vs. Rodriguez,Lightweight,Michael Trizano,NA,NA,Luis Pena,NA,NA,Decision (Split),3,5:00
"Nov 10, 2018",UFC Fight Night 139 - Korean Zombie vs. Rodriguez,Strawweight,Ashley Yoder,NA,NA,Amanda Bobby Brundage,,,Decision (Split),3,5:00
"Nov 10, 2018",UFC Fight Night 139 - Korean Zombie vs. Rodriguez,Featherweight,Bobby Moffett,NA,NA,Chas Skelly,NA,NA,No Contest (Overturned by CCSC),2,2:43
"Nov 10, 2018",UFC Fight Night 139 - Korean Zombie vs. Rodriguez,Lightweight,Davi Ramos,NA,NA,John Gunther,NA,NA,Submission (Rear-Naked Choke),1,1:57
"Nov 10, 2018",UFC Fight Night 139 - Korean Zombie vs. Rodriguez,Lightweight,Devonte Smith,NA,NA,Julian Erosa,NA,NA,KO (Punches),1,0:46
"Nov 10, 2018",UFC Fight Night 139 - Korean Zombie vs. Rodriguez,Flyweight,Eric Shelton,NA,NA,Joseph Morales,NA,NA,Decision (Split),3,5:00
"Nov 10, 2018",UFC Fight Night 139 - Korean Zombie vs. Rodriguez,Bantamweight,Mark De La Rosa,NA,NA,Joby Sanchez,NA,NA,Decision (Split),3,5:00
"Oct 27, 2018",UFC Fight Night 138 - Oezdemir vs. Smith,Light Heavyweight,Anthony Smith,NA,NA,Volkan Oezdemir,NA,NA,Submission (Rear-Naked Choke),3,4:26
"Oct 27, 2018",UFC Fight Night 138 - Oezdemir vs. Smith,147lb Catchweight,Michael Johnson,NA,NA,Artem Lobov,NA,NA,Decision (Unanimous),3,5:00
"Oct 27, 2018",UFC Fight Night 138 - Oezdemir vs. Smith,Light Heavyweight,Misha Cirkunov,NA,NA,Patrick Cummins,NA,NA,Submission (Arm-Triangle Choke),1,2:40
"Oct 27, 2018",UFC Fight Night 138 - Oezdemir vs. Smith,Bantamweight,Andre Soukhamthath,NA,NA,Jonathan Martinez,NA,NA,Decision (Unanimous),3,5:00
"Oct 27, 2018",UFC Fight Night 138 - Oezdemir vs. Smith,Light Heavyweight,Gian Villante,NA,NA,Ed Herman,NA,NA,Decision (Split),3,5:00
"Oct 27, 2018",UFC Fight Night 138 - Oezdemir vs. Smith,Welterweight,Court McGee,NA,NA,Alex Garcia,NA,NA,Decision (Unanimous),3,5:00
"Oct 27, 2018",UFC Fight Night 138 - Oezdemir vs. Smith,Welterweight,Sean Strickland,NA,NA,Nordine Taleb,NA,NA,TKO (Punches),2,3:10
"Oct 27, 2018",UFC Fight Night 138 - Oezdemir vs. Smith,Lightweight,Nasrat Haqparast,NA,NA,Thibault Gouti,NA,NA,Decision (Unanimous),3,5:00
"Oct 27, 2018",UFC Fight Night 138 - Oezdemir vs. Smith,Featherweight,Calvin Kattar,NA,NA,Chris Fishgold,NA,NA,TKO (Punches),1,4:11
"Oct 27, 2018",UFC Fight Night 138 - Oezdemir vs. Smith,Bantamweight,Talita Bernardo,NA,NA,Sarah Moras,NA,NA,Decision (Unanimous),3,5:00
"Oct 27, 2018",UFC Fight Night 138 - Oezdemir vs. Smith,Lightweight,Don Madge,NA,NA,Te Edwards,,,KO (Head Kick),2,0:14
"Oct 27, 2018",UFC Fight Night 138 - Oezdemir vs. Smith,Heavyweight,Arjan Singh Bhullar,NA,NA,Marcelo Golm,NA,NA,Decision (Unanimous),3,5:00
"Oct 27, 2018",UFC Fight Night 138 - Oezdemir vs. Smith,Lightweight,Steven Ray,,,Jessin Ayari,NA,NA,Decision (Unanimous),3,5:00
"Jul 14, 2018",UFC Fight Night 133 - Dos Santos vs. Ivanov,Heavyweight,Junior dos Santos,NA,NA,Blagoy Ivanov,NA,NA,Decision (Unanimous),5,5:00
"Jul 14, 2018",UFC Fight Night 133 - Dos Santos vs. Ivanov,Welterweight,Sage Northcutt,NA,NA,Zak Ottow,NA,NA,KO (Punches),2,3:13
"Jul 14, 2018",UFC Fight Night 133 - Dos Santos vs. Ivanov,Featherweight,Ricky Glenn,,,Dennis Bermudez,NA,NA,Decision (Split),3,5:00
"Jul 14, 2018",UFC Fight Night 133 - Dos Santos vs. Ivanov,Welterweight,Niko Price,NA,NA,Randy Brown,NA,NA,KO (Punches),2,1:09
"Jul 14, 2018",UFC Fight Night 133 - Dos Santos vs. Ivanov,Featherweight,Chad Mendes,NA,NA,Myles Jury,NA,NA,TKO (Punches),1,2:52
"Jul 14, 2018",UFC Fight Night 133 - Dos Santos vs. Ivanov,Bantamweight,Cat Zingano,NA,NA,Marion Reneau,NA,NA,Decision (Unanimous),3,5:00
"Jul 14, 2018",UFC Fight Night 133 - Dos Santos vs. Ivanov,Bantamweight,Alejandro Perez,NA,NA,Eddie Wineland,NA,NA,Decision (Unanimous),3,5:00
"Jul 14, 2018",UFC Fight Night 133 - Dos Santos vs. Ivanov,Featherweight,Alexander Volkanovski,NA,NA,Darren Elkins,NA,NA,Decision (Unanimous),3,5:00
"Jul 14, 2018",UFC Fight Night 133 - Dos Santos vs. Ivanov,Flyweight,Said Nurmagomedov,NA,NA,Justin Scoggins,NA,NA,Decision (Split),3,5:00
"Jul 14, 2018",UFC Fight Night 133 - Dos Santos vs. Ivanov,Featherweight,Raoni Barcelos,NA,NA,Kurt Holobaugh,NA,NA,KO (Punches),3,1:29
"Jul 14, 2018",UFC Fight Night 133 - Dos Santos vs. Ivanov,Flyweight,Liz Carmouche,NA,NA,Jennifer Maia,NA,NA,Decision (Unanimous),3,5:00
"Jul 14, 2018",UFC Fight Night 133 - Dos Santos vs. Ivanov,Flyweight,Mark De La Rosa,NA,NA,Elias Garcia,NA,NA,Submission (Rear-Naked Choke),2,2:00
"Jul 14, 2018",UFC Fight Night 133 - Dos Santos vs. Ivanov,Strawweight,Jessica Aguilar,NA,NA,Jodie Esquibel,NA,NA,Decision (Unanimous),3,5:00
"Jul 7, 2018",UFC 226 - Miocic vs. Cormier,Heavyweight Title Fight,Daniel Cormier,NA,NA,Stipe Miocic,NA,NA,KO (Punches),1,4:33
"Jul 7, 2018",UFC 226 - Miocic vs. Cormier,Heavyweight,Derrick Lewis,NA,NA,Francis Ngannou,NA,NA,Decision (Unanimous),3,5:00
"Jul 7, 2018",UFC 226 - Miocic vs. Cormier,Welterweight,Mike Perry,NA,NA,Paul Felder,NA,NA,Decision (Split),3,5:00
"Jul 7, 2018",UFC 226 - Miocic vs. Cormier,158lb Catchweight,Anthony Pettis,NA,NA,Michael Chiesa,NA,NA,Submission (Triangle Armbar),2,0:52
"Jul 7, 2018",UFC 226 - Miocic vs. Cormier,Light Heavyweight,Khalil Rountree,NA,NA,Gokhan Saki,NA,NA,TKO (Punches),1,1:36
"Jul 7, 2018",UFC 226 - Miocic vs. Cormier,Middleweight,Paulo Costa,,,Uriah Hall,NA,NA,TKO (Punches),2,2:38
"Jul 7, 2018",UFC 226 - Miocic vs. Cormier,Bantamweight,Raphael Assuncao,NA,NA,Rob Font,NA,NA,Decision (Unanimous),3,5:00
"Jul 7, 2018",UFC 226 - Miocic vs. Cormier,Lightweight,Drakkar Klose,NA,NA,Lando Vannata,NA,NA,Decision (Unanimous),3,5:00
"Jul 7, 2018",UFC 226 - Miocic vs. Cormier,Welterweight,Curtis Millender,NA,NA,Max Griffin,NA,NA,Decision (Unanimous),3,5:00
"Jul 7, 2018",UFC 226 - Miocic vs. Cormier,Lightweight,Dan Hooker,NA,NA,Gilbert Burns,NA,NA,KO (Punch),1,2:28
"Jul 7, 2018",UFC 226 - Miocic vs. Cormier,Strawweight,Emily Whitmire,NA,NA,Jamie Moyle,NA,NA,Decision (Unanimous),3,5:00
"Jun 23, 2018",UFC Fight Night 132 - Cerrone vs. Edwards,Welterweight,Leon Edwards,NA,NA,Donald Cerrone,NA,NA,Decision (Unanimous),5,5:00
"Jun 23, 2018",UFC Fight Night 132 - Cerrone vs. Edwards,Light Heavyweight,Ovince St. Preux,NA,NA,Tyson Pedro,NA,NA,Submission (Straight Armbar),1,2:54
"Jun 23, 2018",UFC Fight Night 132 - Cerrone vs. Edwards,Flyweight,Jessica Eye,NA,NA,Jessica-Rose Clark,NA,NA,Decision (Unanimous),3,5:00
"Jun 23, 2018",UFC Fight Night 132 - Cerrone vs. Edwards,Welterweight,Jingliang Li,NA,NA,Daichi Abe,NA,NA,Decision (Unanimous),3,5:00
"Jun 23, 2018",UFC Fight Night 132 - Cerrone vs. Edwards,Bantamweight,Petr Yan,NA,NA,Teruto Ishihara,NA,NA,TKO (Punches),1,3:28
"Jun 23, 2018",UFC Fight Night 132 - Cerrone vs. Edwards,Bantamweight,Yadong Song,NA,NA,Felipe Arantes,NA,NA,KO (Elbow),2,4:59
"Jun 23, 2018",UFC Fight Night 132 - Cerrone vs. Edwards,Featherweight,Shane Young,NA,NA,Rolando Dy,NA,NA,TKO (Punches),2,4:40
"Jun 23, 2018",UFC Fight Night 132 - Cerrone vs. Edwards,Welterweight,Kenan Song,NA,NA,Hector Aldana,NA,NA,TKO (Punches),2,4:42
"Jun 23, 2018",UFC Fight Night 132 - Cerrone vs. Edwards,Welterweight,Jake Matthews,NA,NA,Shinsho Anzai,NA,NA,Technical Submission (Rear-Naked Choke),1,2:44
"Jun 23, 2018",UFC Fight Night 132 - Cerrone vs. Edwards,Strawweight,Xiaonan Yan,NA,NA,Viviane Pereira,NA,NA,Decision (Unanimous),3,5:00
"Jun 23, 2018",UFC Fight Night 132 - Cerrone vs. Edwards,Flyweight,Matt Schnell,NA,NA,Naoki Inoue,NA,NA,Decision (Split),3,5:00
"Jun 23, 2018",UFC Fight Night 132 - Cerrone vs. Edwards,Flyweight,Yuta Sasaki,NA,NA,Jenel Lausa,NA,NA,Submission (Rear-Naked Choke),2,4:04
"Jun 23, 2018",UFC Fight Night 132 - Cerrone vs. Edwards,Flyweight,Ji Yeon Kim,NA,NA,Melinda Fabian,NA,NA,Decision (Split),3,5:00
"Jul 6, 2018",UFC - The Ultimate Fighter 27 Finale,Middleweight,Israel Adesanya,NA,NA,Brad Tavares,NA,NA,Decision (Unanimous),5,5:00
"Jul 6, 2018",UFC - The Ultimate Fighter 27 Finale,Lightweight,Michael Trizano,NA,NA,Joe Giannetti,NA,NA,Decision (Split),3,5:00
"Jul 6, 2018",UFC - The Ultimate Fighter 27 Finale,Featherweight,Brad Katona,NA,NA,Jay Cucciniello,NA,NA,Decision (Unanimous),3,5:00
"Jul 6, 2018",UFC - The Ultimate Fighter 27 Finale,Featherweight,Alex Caceres,NA,NA,Martin Bravo,NA,NA,Decision (Split),3,5:00
"Jul 6, 2018",UFC - The Ultimate Fighter 27 Finale,Flyweight,Roxanne Modafferi,NA,NA,Barb Honchak,NA,NA,TKO (Elbows),2,3:32
"Jul 6, 2018",UFC - The Ultimate Fighter 27 Finale,190lb Catchweight,Alessio Di Chirico,NA,NA,Julian Marquez,NA,NA,Decision (Split),3,5:00
"Jul 6, 2018",UFC - The Ultimate Fighter 27 Finale,Flyweight,Montana De La Rosa,NA,NA,Rachael Ostovich,NA,NA,Submission (Rear-Naked Choke),3,4:21
"Jul 6, 2018",UFC - The Ultimate Fighter 27 Finale,Lightweight,Luis Pena,NA,NA,Richie Smullen,NA,NA,Submission (Guillotine Choke),1,3:32
"Jul 6, 2018",UFC - The Ultimate Fighter 27 Finale,Lightweight,John Gunther,NA,NA,Allan Zuniga,NA,NA,Decision (Majority),3,5:00
"Jul 6, 2018",UFC - The Ultimate Fighter 27 Finale,Featherweight,Bryce Mitchell,NA,NA,Tyler Diamond,NA,NA,Decision (Majority),3,5:00
"Jul 6, 2018",UFC - The Ultimate Fighter 27 Finale,Featherweight,Steven Peterson,NA,NA,Matt Bessette,NA,NA,Decision (Split),3,5:00
"Jul 6, 2018",UFC - The Ultimate Fighter 27 Finale,Middleweight,Gerald Meerschaert,NA,NA,Oskar Piechota,NA,NA,Technical Submission (Rear-Naked Choke),2,4:55
"Jun 1, 2018",UFC Fight Night 131 - Rivera vs. Moraes,Bantamweight,Marlon Moraes,NA,NA,Jimmie Rivera,NA,NA,KO (Head Kick and Punches),1,0:33
"Jun 1, 2018",UFC Fight Night 131 - Rivera vs. Moraes,Lightweight,Gregor Gillespie,NA,NA,Vinc Pichel,NA,NA,Submission (Arm-Triangle Choke),2,4:06
"Jun 1, 2018",UFC Fight Night 131 - Rivera vs. Moraes,Heavyweight,Walt Harris,NA,NA,Daniel Spitz,NA,NA,KO (Punches),2,4:59
"Jun 1, 2018",UFC Fight Night 131 - Rivera vs. Moraes,Welterweight,Ben Saunders,NA,NA,Jake Ellenberger,NA,NA,KO (Knee to the Body),1,1:56
"Jun 1, 2018",UFC Fight Night 131 - Rivera vs. Moraes,Featherweight,Julio Arce,NA,NA,Daniel Teymur,NA,NA,Submission (Rear-Naked Choke),3,2:55
"Jun 1, 2018",UFC Fight Night 131 - Rivera vs. Moraes,Light Heavyweight,Sam Alvey,NA,NA,Gian Villante,NA,NA,Decision (Split),3,5:00
"Jun 1, 2018",UFC Fight Night 131 - Rivera vs. Moraes,Flyweight,Sijara Eubanks,NA,NA,Lauren Murphy,NA,NA,Decision (Unanimous),3,5:00
"Jun 1, 2018",UFC Fight Night 131 - Rivera vs. Moraes,Lightweight,David Teymur,NA,NA,Nik Lentz,NA,NA,Decision (Unanimous),3,5:00
"Jun 1, 2018",UFC Fight Night 131 - Rivera vs. Moraes,Welterweight,Belal Muhammad,NA,NA,Chance Rencountre,NA,NA,Decision (Unanimous),3,5:00
"Jun 1, 2018",UFC Fight Night 131 - Rivera vs. Moraes,Lightweight,Desmond Green,NA,NA,Gleison Tibau,NA,NA,Decision (Unanimous),3,5:00
"Jun 1, 2018",UFC Fight Night 131 - Rivera vs. Moraes,Bantamweight,Nathaniel Wood,NA,NA,Johnny Eduardo,NA,NA,Submission (Brabo Choke),2,2:18
"Jun 1, 2018",UFC Fight Night 131 - Rivera vs. Moraes,Flyweight,Jose Torres,NA,NA,Jarred Brooks,NA,NA,KO (Slam),2,2:55
"Jun 9, 2018",UFC 225 - Whittaker vs. Romero 2,Middleweight,Robert Whittaker,NA,NA,Yoel Romero,NA,NA,Decision (Split),5,5:00
"Jun 9, 2018",UFC 225 - Whittaker vs. Romero 2,Welterweight Title Fight,Colby Covington,NA,NA,Rafael dos Anjos,NA,NA,Decision (Unanimous),5,5:00
"Jun 9, 2018",UFC 225 - Whittaker vs. Romero 2,Featherweight,Holly Holm,NA,NA,Megan Anderson,NA,NA,Decision (Unanimous),3,5:00
"Jun 9, 2018",UFC 225 - Whittaker vs. Romero 2,Heavyweight,Tai Tuivasa,NA,NA,Andrei Arlovski,NA,NA,Decision (Unanimous),3,5:00
"Jun 9, 2018",UFC 225 - Whittaker vs. Romero 2,Welterweight,Mike Jackson,NA,NA,Phil Brooks,,,No Contest (Overturned),3,5:00
"Jun 9, 2018",UFC 225 - Whittaker vs. Romero 2,Heavyweight,Curtis Blaydes,NA,NA,Alistair Overeem,NA,NA,TKO (Elbows),3,2:56
"Jun 9, 2018",UFC 225 - Whittaker vs. Romero 2,Strawweight,Claudia Gadelha,NA,NA,Carla Esparza,NA,NA,Decision (Split),3,5:00
"Jun 9, 2018",UFC 225 - Whittaker vs. Romero 2,Featherweight,Mirsad Bektic,NA,NA,Ricardo Lamas,NA,NA,Decision (Split),3,5:00
"Jun 9, 2018",UFC 225 - Whittaker vs. Romero 2,Heavyweight,Chris de la Rocha,NA,NA,Rashad Coulter,NA,NA,TKO (Punches),2,3:53
"Jun 9, 2018",UFC 225 - Whittaker vs. Romero 2,Light Heavyweight,Anthony Smith,NA,NA,Rashad Evans,NA,NA,KO (Knee),1,0:53
"Jun 9, 2018",UFC 225 - Whittaker vs. Romero 2,Flyweight,Sergio Pettis,NA,NA,Joseph Benavidez,NA,NA,Decision (Split),3,5:00
"Jun 9, 2018",UFC 225 - Whittaker vs. Romero 2,Lightweight,Charles Oliveira,NA,NA,Clay Guida,NA,NA,Submission (Guillotine Choke),1,2:18
"Jun 9, 2018",UFC 225 - Whittaker vs. Romero 2,Featherweight,Dan Ige,NA,NA,Mike Santiago,NA,NA,TKO (Punches),1,0:50
"May 27, 2018",UFC Fight Night 130 - Thompson vs. Till,175lb,Darren Till,NA,NA,Stephen Thompson,NA,NA,Decision (Unanimous),5,5:00
"May 27, 2018",UFC Fight Night 130 - Thompson vs. Till,Welterweight,Neil Magny,NA,NA,Craig White,NA,NA,KO (Knee and Punches),1,4:32
"May 27, 2018",UFC Fight Night 130 - Thompson vs. Till,Featherweight,Arnold Allen,NA,NA,Mads Burnell,NA,NA,Submission (Guillotine Choke),3,2:41
"May 27, 2018",UFC Fight Night 130 - Thompson vs. Till,Featherweight,Makwan Amirkhani,NA,NA,Jason Knight,NA,NA,Decision (Split),3,5:00
"May 27, 2018",UFC Fight Night 130 - Thompson vs. Till,Welterweight,Claudio Silva,,,Nordine Taleb,NA,NA,Submission (Rear-Naked Choke),1,4:31
"May 27, 2018",UFC Fight Night 130 - Thompson vs. Till,Middleweight,Darren Stewart,NA,NA,Eric Spicely,NA,NA,TKO (Punches),2,1:47
"May 27, 2018",UFC Fight Night 130 - Thompson vs. Till,Middleweight,Tom Breese,NA,NA,Daniel Kelly,NA,NA,TKO (Punches),1,3:33
"May 27, 2018",UFC Fight Night 130 - Thompson vs. Till,Bantamweight,Lina Lansberg,,,Gina Mazany,,,Decision (Unanimous),3,5:00
"May 27, 2018",UFC Fight Night 130 - Thompson vs. Till,Welterweight,Carlo Pedersoli Jr.,NA,NA,Bradley Scott,NA,NA,Decision (Split),3,5:00
"May 27, 2018",UFC Fight Night 130 - Thompson vs. Till,127lb Catchweight,Gillian Robertson,NA,NA,Molly McCann,NA,NA,Technical Submission (Rear-Naked Choke),2,2:05
"May 27, 2018",UFC Fight Night 130 - Thompson vs. Till,Middleweight,Elias Theodorou,NA,NA,Trevor Smith,NA,NA,Decision (Unanimous),3,5:00
"May 19, 2018",UFC Fight Night 129 - Maia vs. Usman,Welterweight,Kamaru Usman,NA,NA,Demian Maia,NA,NA,Decision (Unanimous),5,5:00
"May 19, 2018",UFC Fight Night 129 - Maia vs. Usman,Strawweight,Tatiana Suarez,NA,NA,Alexa Grasso,NA,NA,Submission (Rear-Naked Choke),1,2:44
"May 19, 2018",UFC Fight Night 129 - Maia vs. Usman,Light Heavyweight,Dominick Reyes,NA,NA,Jared Cannonier,NA,NA,TKO (Punches),1,2:55
"May 19, 2018",UFC Fight Night 129 - Maia vs. Usman,Bantamweight,Guido Cannetti,NA,NA,Diego Rivas,NA,NA,Decision (Unanimous),3,5:00
"May 19, 2018",UFC Fight Night 129 - Maia vs. Usman,Flyweight,Andrea Lee,NA,NA,Veronica Hardy,,,Decision (Unanimous),3,5:00
"May 19, 2018",UFC Fight Night 129 - Maia vs. Usman,Welterweight,Vicente Luque,NA,NA,Chad Laprise,NA,NA,KO (Punches),1,4:16
"May 19, 2018",UFC Fight Night 129 - Maia vs. Usman,Welterweight,Michel Prazeres,NA,NA,Zak Cummings,NA,NA,Decision (Split),3,5:00
"May 19, 2018",UFC Fight Night 129 - Maia vs. Usman,Flyweight,Alexandre Pantoja,NA,NA,Brandon Moreno,NA,NA,Decision (Unanimous),3,5:00
"May 19, 2018",UFC Fight Night 129 - Maia vs. Usman,Strawweight,Poliana Botelho,NA,NA,Syuri Kondo,NA,NA,TKO (Kick to the Body and Punches),1,0:33
"May 19, 2018",UFC Fight Night 129 - Maia vs. Usman,Featherweight,Gabriel Benitez,NA,NA,Humberto Bandenay,NA,NA,KO (Slam),1,0:39
