date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Dec 12, 2020",UFC 256 - Figueiredo vs. Moreno,Featherweight,Chase Hooper,145.5,NA,Peter Barrett,145.5,NA,Submission (Heel Hook),3,3:02
"Nov 14, 2020",UFC Fight Night 182 - Felder vs. dos Anjos,Lightweight,Rafael dos Anjos,156,NA,Paul Felder,155.75,NA,Decision (Split),5,5:00
"Nov 14, 2020",UFC Fight Night 182 - Felder vs. dos Anjos,173lb Catchweight,Kalinn Williams,170,NA,Abdul Razak Alhassan,172.5: Missed Weight,NA,KO (Punch),1,0:30
"Nov 14, 2020",UFC Fight Night 182 - Felder vs. dos Anjos,Strawweight,Ashley Yoder,115.5,NA,Miranda Granger,115.5,NA,Decision (Unanimous),3,5:00
"Nov 14, 2020",UFC Fight Night 182 - Felder vs. dos Anjos,195lb Catchweight,Sean Strickland,194.5,NA,Brendan Allen,193.5,NA,TKO (Punches),2,1:32
"Nov 14, 2020",UFC Fight Night 182 - Felder vs. dos Anjos,Strawweight,Cory McKenna,116,NA,Kay Hansen,115.5,NA,Decision (Unanimous),3,5:00
"Nov 14, 2020",UFC Fight Night 182 - Felder vs. dos Anjos,Strawweight,Kanako Murata,115,NA,Randa Markos,116,NA,Decision (Unanimous),3,5:00
"Nov 14, 2020",UFC Fight Night 182 - Felder vs. dos Anjos,Bantamweight,Tony Gravely,135.5,NA,Geraldo de Freitas Jr.,136,NA,Decision (Split),3,5:00
"Nov 14, 2020",UFC Fight Night 182 - Felder vs. dos Anjos,Welterweight,Alex Morono,170.5,NA,Rhys McKee,170.5,NA,Decision (Unanimous),3,5:00
"Nov 14, 2020",UFC Fight Night 182 - Felder vs. dos Anjos,Heavyweight,Don'Tale Mayes,262,NA,Roque Martinez,244,NA,Decision (Unanimous),3,5:00
"Nov 28, 2020",UFC on ESPN 18 - Smith vs. Clark,Light Heavyweight,Anthony Smith,205,NA,Devin Clark,204.5,NA,Submission (Triangle Choke),1,2:34
"Nov 28, 2020",UFC on ESPN 18 - Smith vs. Clark,Welterweight,Miguel Baeza,171,NA,Takashi Sato,170,NA,Submission (Arm-Triangle Choke),2,4:28
"Nov 28, 2020",UFC on ESPN 18 - Smith vs. Clark,Heavyweight,Parker Porter,263,NA,Josh Parisian,265.5,NA,Decision (Unanimous),3,5:00
"Nov 28, 2020",UFC on ESPN 18 - Smith vs. Clark,Featherweight,Bill Algeo,146,NA,Spike Carlyle,145.5,NA,Decision (Unanimous),3,5:00
"Nov 28, 2020",UFC on ESPN 18 - Smith vs. Clark,140lb Catchweight,Norma Dumont,139.5: Missed Weight,NA,Ashlee Evans-Smith,135.5,NA,Decision (Unanimous),3,5:00
"Nov 28, 2020",UFC on ESPN 18 - Smith vs. Clark,Featherweight,Jonathan Pearce,145.5,NA,Kai Kamaka III,145,NA,TKO (Punches),2,4:28
"Nov 28, 2020",UFC on ESPN 18 - Smith vs. Clark,Bantamweight,Anderson dos Santos,135,NA,Martin Day,135.5,NA,Submission (Guillotine Choke),1,4:35
"Nov 28, 2020",UFC on ESPN 18 - Smith vs. Clark,Flyweight,Gina Mazany,125.5,NA,Rachael Ostovich,125.5,NA,KO (Body Kick),3,4:10
"Nov 28, 2020",UFC on ESPN 18 - Smith vs. Clark,Flyweight,Su Mudaerji,126,NA,Malcolm Gordon,126,NA,KO (Punches),1,0:44
"Nov 28, 2020",UFC on ESPN 18 - Smith vs. Clark,140lb Catchweight,Nathan Maness,139.5,NA,Luke Sanders,140,NA,Submission (Rear-Naked Choke),2,2:29
"Nov 7, 2020",UFC on ESPN 17 - Santos vs. Teixeira,Light Heavyweight,Glover Teixeira,205.5,NA,Thiago Santos,205.5,NA,Submission (Rear-Naked Choke),3,1:49
"Nov 7, 2020",UFC on ESPN 17 - Santos vs. Teixeira,Heavyweight,Andrei Arlovski,244.5,NA,Tanner Boser,232.5,NA,Decision (Unanimous),3,5:00
"Nov 7, 2020",UFC on ESPN 17 - Santos vs. Teixeira,Bantamweight,Raoni Barcelos,135.5,NA,Khalid Taha,135.5,NA,Decision (Unanimous),3,5:00
"Nov 7, 2020",UFC on ESPN 17 - Santos vs. Teixeira,Featherweight,Giga Chikadze,145,NA,Jamey Simmons,,,TKO (Head Kick and Punches),1,3:51
"Nov 7, 2020",UFC on ESPN 17 - Santos vs. Teixeira,Strawweight,Xiaonan Yan,115.5,NA,Claudia Gadelha,115.5,NA,Decision (Unanimous),3,5:00
"Nov 7, 2020",UFC on ESPN 17 - Santos vs. Teixeira,Middleweight,Trevin Giles,185.5,NA,Bevon Lewis,185,NA,TKO (Punches),3,1:26
"Nov 7, 2020",UFC on ESPN 17 - Santos vs. Teixeira,Heavyweight,Alexander Romanov,260,NA,Marcos Rogerio de Lima,258,NA,Technical Submission (Forearm Choke),1,4:48
"Nov 7, 2020",UFC on ESPN 17 - Santos vs. Teixeira,Featherweight,Darren Elkins,145.5,NA,Luiz Eduardo Garagorri,145.5,NA,Submission (Rear-Naked Choke),3,2:22
"Nov 7, 2020",UFC on ESPN 17 - Santos vs. Teixeira,Welterweight,Max Griffin,170,NA,Ramiz Brahimaj,170,NA,TKO (Doctor Stoppage),3,2:03
"Nov 7, 2020",UFC on ESPN 17 - Santos vs. Teixeira,Bantamweight,Gustavo Lopez,135.75,NA,Anthony Birchak,136,NA,Submission (Rear-Naked Choke),1,2:43
"Oct 31, 2020",UFC Fight Night 181 - Hall vs. Silva,Middleweight,Uriah Hall,186,NA,Anderson Silva,184,NA,TKO (Punches),4,1:24
"Oct 31, 2020",UFC Fight Night 181 - Hall vs. Silva,Featherweight,Bryce Mitchell,146,NA,Andre Fili,146,NA,Decision (Unanimous),3,5:00
"Oct 31, 2020",UFC Fight Night 181 - Hall vs. Silva,Heavyweight,Greg Hardy,264.5,NA,Maurice Greene,250,NA,TKO (Punches),2,1:12
"Oct 31, 2020",UFC Fight Night 181 - Hall vs. Silva,Middleweight,Kevin Holland,185.5,NA,Charlie Ontiveros,182.5,NA,TKO (Submission to Slam),1,2:39
"Oct 31, 2020",UFC Fight Night 181 - Hall vs. Silva,Lightweight,Thiago Moises,156,NA,Bobby Green,155,NA,Decision (Unanimous),3,5:00
"Oct 31, 2020",UFC Fight Night 181 - Hall vs. Silva,Lightweight,Alexander Hernandez,155.5,NA,Chris Gruetzemacher,155.5,NA,TKO (Punches),1,1:46
"Oct 31, 2020",UFC Fight Night 181 - Hall vs. Silva,Bantamweight,Adrian Yanez,135.5,NA,Victor Rodriguez,133,NA,KO (Head Kick),1,2:46
"Oct 31, 2020",UFC Fight Night 181 - Hall vs. Silva,188lb Catchweight,Sean Strickland,185.5,NA,Jack Marshman,187.5: Missed Weight,NA,Decision (Unanimous),3,5:00
"Oct 31, 2020",UFC Fight Night 181 - Hall vs. Silva,176lb Catchweight,Jason Witt,170.5,NA,Cole Williams,175.5: Missed Weight,NA,Submission (Arm-Triangle Choke),2,2:09
"Oct 31, 2020",UFC Fight Night 181 - Hall vs. Silva,Light Heavyweight,Dustin Jacoby,204,NA,Justin Ledet,205.5,NA,TKO (Leg Kicks and Punches),1,2:38
"Oct 31, 2020",UFC Fight Night 181 - Hall vs. Silva,Bantamweight,Miles Johns,135,NA,Kevin Natividad,134.5,NA,KO (Punch),3,2:51
"Oct 24, 2020",UFC 254 - Nurmagomedov vs. Gaethje,Lightweight Title Fight,Khabib Nurmagomedov,155,NA,Justin Gaethje,155,NA,Technical Submission (Triangle Choke),2,1:34
"Oct 24, 2020",UFC 254 - Nurmagomedov vs. Gaethje,Middleweight,Robert Whittaker,186,NA,Jared Cannonier,185,NA,Decision (Unanimous),3,5:00
"Oct 24, 2020",UFC 254 - Nurmagomedov vs. Gaethje,Heavyweight,Alexander Volkov,265,NA,Walt Harris,254,NA,TKO (Front Kick to the Body and Punches),2,1:15
"Oct 24, 2020",UFC 254 - Nurmagomedov vs. Gaethje,Middleweight,Phil Hawes,186,NA,Jacob Malkoun,186,NA,KO (Punches),1,0:18
"Oct 24, 2020",UFC 254 - Nurmagomedov vs. Gaethje,Flyweight,Lauren Murphy,126,NA,Liliya Shakirova,126,NA,Submission (Rear-Naked Choke),2,3:31
"Oct 24, 2020",UFC 254 - Nurmagomedov vs. Gaethje,Light Heavyweight,Magomed Ankalaev,205,NA,Ion Cutelaba,205.5,NA,KO (Punches),1,4:19
"Oct 24, 2020",UFC 254 - Nurmagomedov vs. Gaethje,Heavyweight,Tai Tuivasa,265,NA,Stefan Struve,265,NA,KO (Punches),1,4:59
"Oct 24, 2020",UFC 254 - Nurmagomedov vs. Gaethje,140lb Catchweight,Casey Kenney,140,NA,Nathaniel Wood,140,NA,Decision (Unanimous),3,5:00
"Oct 24, 2020",UFC 254 - Nurmagomedov vs. Gaethje,173lb Catchweight,Shavkat Rakhmonov,NA,NA,Alex Oliveira,171,NA,Submission (Guillotine Choke),1,4:40
"Oct 24, 2020",UFC 254 - Nurmagomedov vs. Gaethje,Light Heavyweight,Da Woon Jung,,,Sam Alvey,206,NA,Draw (Split),3,5:00
"Oct 24, 2020",UFC 254 - Nurmagomedov vs. Gaethje,Flyweight,Miranda Maverick,126,NA,Liana Jojua,126,NA,TKO (Doctor Stoppage),1,5:00
"Oct 24, 2020",UFC 254 - Nurmagomedov vs. Gaethje,160lb Catchweight,Joel Alvarez,155.5,NA,Alexander Yakovlev,NA,NA,Submission (Armbar),1,3:00
"Oct 17, 2020",UFC Fight Night 180 - Ortega vs. Korean Zombie,Featherweight,Brian Ortega,146,NA,Chan Sung Jung,146,NA,Decision (Unanimous),5,5:00
"Oct 17, 2020",UFC Fight Night 180 - Ortega vs. Korean Zombie,Flyweight,Jessica Andrade,126,NA,Katlyn Cerminara,,,KO (Punches to the Body),1,4:55
"Oct 17, 2020",UFC Fight Night 180 - Ortega vs. Korean Zombie,Light Heavyweight,Jimmy Crute,206,NA,Modestas Bukauskas,206,NA,KO (Punches),1,2:01
"Oct 17, 2020",UFC Fight Night 180 - Ortega vs. Korean Zombie,Welterweight,James Krause,171,NA,Claudio Silva,,,Decision (Unanimous),3,5:00
"Oct 17, 2020",UFC Fight Night 180 - Ortega vs. Korean Zombie,Featherweight,Jonathan Martinez,146,NA,Thomas Almeida,146,NA,Decision (Unanimous),3,5:00
"Oct 17, 2020",UFC Fight Night 180 - Ortega vs. Korean Zombie,Lightweight,Guram Kutateladze,156,NA,Mateusz Gamrot,156,NA,Decision (Split),3,5:00
"Oct 17, 2020",UFC Fight Night 180 - Ortega vs. Korean Zombie,Flyweight,Gillian Robertson,125.5,NA,Poliana Botelho,125,NA,Decision (Unanimous),3,5:00
"Oct 17, 2020",UFC Fight Night 180 - Ortega vs. Korean Zombie,Middleweight,Jun Yong Park,185,NA,John Phillips,186,NA,Decision (Unanimous),3,5:00
"Oct 17, 2020",UFC Fight Night 180 - Ortega vs. Korean Zombie,Lightweight,Fares Ziam,156,NA,Jamie Mullarkey,156,NA,Decision (Unanimous),3,5:00
"Oct 17, 2020",UFC Fight Night 180 - Ortega vs. Korean Zombie,Light Heavyweight,Maxim Grishin,205.5,NA,Gadzhimurad Antigulov,206,NA,TKO (Punches),2,4:58
"Oct 17, 2020",UFC Fight Night 180 - Ortega vs. Korean Zombie,Bantamweight,Said Nurmagomedov,136,NA,Mark Striegl,136,NA,KO (Punches),1,0:51
"Oct 10, 2020",UFC Fight Night 179 - Moraes vs. Sandhagen,Bantamweight,Cory Sandhagen,136,NA,Marlon Moraes,136,NA,TKO (Spinning Wheel Kick and Punches),2,1:03
"Oct 10, 2020",UFC Fight Night 179 - Moraes vs. Sandhagen,Featherweight,Edson Barboza,145.5,NA,Makwan Amirkhani,146,NA,Decision (Unanimous),3,5:00
"Oct 10, 2020",UFC Fight Night 179 - Moraes vs. Sandhagen,Heavyweight,Marcin Tybura,263,NA,Ben Rothwell,265,NA,Decision (Unanimous),3,5:00
"Oct 10, 2020",UFC Fight Night 179 - Moraes vs. Sandhagen,Middleweight,Dricus Du Plessis,186,NA,Markus Perez,186,NA,KO (Punches),1,3:22
"Oct 10, 2020",UFC Fight Night 179 - Moraes vs. Sandhagen,Heavyweight,Tom Aspinall,252,NA,Alan Baudot,254,NA,TKO (Elbows and Punches),1,1:35
"Oct 10, 2020",UFC Fight Night 179 - Moraes vs. Sandhagen,Featherweight,Ilia Topuria,146,NA,Youssef Zalal,146,NA,Decision (Unanimous),3,5:00
"Oct 10, 2020",UFC Fight Night 179 - Moraes vs. Sandhagen,Middleweight,Tom Breese,186,NA,K.B. Bhullar,186,NA,TKO (Punches),1,1:42
"Oct 10, 2020",UFC Fight Night 179 - Moraes vs. Sandhagen,Heavyweight,Chris Daukaus,227,NA,Rodrigo Nascimento,265,NA,KO (Punches),1,0:45
"Oct 10, 2020",UFC Fight Night 179 - Moraes vs. Sandhagen,Middleweight,Joaquin Buckley,185.5,NA,Impa Kasanganay,185.5,NA,KO (Spinning Back Kick),2,2:03
"Oct 10, 2020",UFC Fight Night 179 - Moraes vs. Sandhagen,Bantamweight,Tony Kelley,136,NA,Ali AlQaisi,136,NA,Decision (Unanimous),3,5:00
"Oct 10, 2020",UFC Fight Night 179 - Moraes vs. Sandhagen,Featherweight,Giga Chikadze,146,NA,Omar Morales,145.5,NA,Decision (Unanimous),3,5:00
"Oct 10, 2020",UFC Fight Night 179 - Moraes vs. Sandhagen,Bantamweight,Tracy Cortez,136,NA,Stephanie Egger,135.5,NA,Decision (Unanimous),3,5:00
"Oct 10, 2020",UFC Fight Night 179 - Moraes vs. Sandhagen,Flyweight,Tagir Ulanbekov,126,NA,Bruno Silva,125.5,NA,Decision (Unanimous),3,5:00
"Nov 21, 2020",UFC 255 - Figueiredo vs. Perez,Flyweight Title Fight,Deiveson Figueiredo,125,NA,Alex Perez,124.5,NA,Submission (Guillotine Choke),1,1:57
"Nov 21, 2020",UFC 255 - Figueiredo vs. Perez,Flyweight Title Fight,Valentina Shevchenko,124.5,NA,Jennifer Maia,124.5,NA,Decision (Unanimous),5,5:00
"Nov 21, 2020",UFC 255 - Figueiredo vs. Perez,176lb Catchweight,Tim Means,171,NA,Mike Perry,175.5: Missed Weight,NA,Decision (Unanimous),3,5:00
"Nov 21, 2020",UFC 255 - Figueiredo vs. Perez,Flyweight,Katlyn Cerminara,,,Cynthia Calvillo,124.5,NA,Decision (Unanimous),3,5:00
"Nov 21, 2020",UFC 255 - Figueiredo vs. Perez,Light Heavyweight,Paul Craig,205.5,NA,Mauricio Rua,205.5,NA,TKO (Submission to Punches),2,3:36
"Nov 21, 2020",UFC 255 - Figueiredo vs. Perez,Flyweight,Brandon Moreno,125,NA,Brandon Royval,125.5,NA,TKO (Punches),1,4:59
"Nov 21, 2020",UFC 255 - Figueiredo vs. Perez,Middleweight,Joaquin Buckley,182.5,NA,Jordan Wright,185,NA,KO (Punches) ,2,0:18
"Nov 21, 2020",UFC 255 - Figueiredo vs. Perez,Flyweight,Antonina Shevchenko,125,NA,Ariane Lipski da Silva,126,NA,TKO (Punches),2,4:33
"Nov 21, 2020",UFC 255 - Figueiredo vs. Perez,Welterweight,Nicolas Dalby,170,NA,Daniel Rodriguez,170.5,NA,Decision (Unanimous),3,5:00
"Nov 21, 2020",UFC 255 - Figueiredo vs. Perez,Welterweight,Alan Jouban,170.5,NA,Jared Gooden,171,NA,Decision (Unanimous),3,5:00
"Nov 21, 2020",UFC 255 - Figueiredo vs. Perez,Middleweight,Kyle Daukaus,185.5,NA,Dustin Stoltzfus,184.5,NA,Decision (Unanimous),3,5:00
"Nov 21, 2020",UFC 255 - Figueiredo vs. Perez,Welterweight,Sasha Palatnikov,170.5,NA,Louis Cosce,170,NA,TKO (Punches),3,2:27
"Oct 3, 2020",UFC on ESPN 16 - Holm vs. Aldana,Bantamweight,Holly Holm,NA,NA,Irene Aldana,NA,NA,Decision (Unanimous),5,5:00
"Oct 3, 2020",UFC on ESPN 16 - Holm vs. Aldana,Heavyweight,Carlos Felipe,NA,NA,Yorgan De Castro,NA,NA,Decision (Unanimous),3,5:00
"Oct 3, 2020",UFC on ESPN 16 - Holm vs. Aldana,Bantamweight,Germaine de Randamie,NA,NA,Julianna Pena,NA,NA,Technical Submission (Guillotine Choke),3,3:25
"Oct 3, 2020",UFC on ESPN 16 - Holm vs. Aldana,Bantamweight,Kyler Phillips,NA,NA,Cameron Else,NA,NA,TKO (Elbows),2,0:44
"Oct 3, 2020",UFC on ESPN 16 - Holm vs. Aldana,Middleweight,Dusko Todorovic,NA,NA,Dequan Townsend,NA,NA,TKO (Punches),2,3:15
"Oct 3, 2020",UFC on ESPN 16 - Holm vs. Aldana,Welterweight,Carlos Condit,NA,NA,Court McGee,NA,NA,Decision (Unanimous),3,5:00
"Oct 3, 2020",UFC on ESPN 16 - Holm vs. Aldana,Featherweight,Charles Jourdain,NA,NA,Joshua Culibao,NA,NA,Draw (Split),3,5:00
"Oct 3, 2020",UFC on ESPN 16 - Holm vs. Aldana,Middleweight,Nassourdine Imavov,NA,NA,Jordan Williams,NA,NA,Decision (Unanimous),3,5:00
"Oct 3, 2020",UFC on ESPN 16 - Holm vs. Aldana,Strawweight,Konklak Suphisara,NA,NA,Jinh Yu Frey,NA,NA,Decision (Unanimous),3,5:00
"Oct 3, 2020",UFC on ESPN 16 - Holm vs. Aldana,Bantamweight,Casey Kenney,NA,NA,Heili Alateng,NA,NA,Decision (Unanimous),3,5:00
"Oct 3, 2020",UFC on ESPN 16 - Holm vs. Aldana,Lightweight,Luigi Vendramini,NA,NA,Jessin Ayari,NA,NA,TKO (Head Kick and Punches),1,1:12
"Sep 26, 2020",UFC 253 - Adesanya vs. Costa,Middleweight Title Fight,Israel Adesanya,184,NA,Paulo Costa,,,TKO (Punches and Elbows),2,3:59
"Sep 26, 2020",UFC 253 - Adesanya vs. Costa,Light Heavyweight Title Fight,Jan Blachowicz,205,NA,Dominick Reyes,205,NA,TKO (Punches),2,4:36
"Sep 26, 2020",UFC 253 - Adesanya vs. Costa,Flyweight,Brandon Royval,126,NA,Kai Kara-France,,,Submission (Guillotine Choke),2,0:48
"Sep 26, 2020",UFC 253 - Adesanya vs. Costa,Bantamweight,Ketlen Vieira,136,NA,Sijara Eubanks,136,NA,Decision (Unanimous),3,5:00
"Sep 26, 2020",UFC 253 - Adesanya vs. Costa,150lb Catchweight,Hakeem Dawodu,145,NA,Zubaira Tukhugov,150: Missed Weight,NA,Decision (Split),3,5:00
"Sep 26, 2020",UFC 253 - Adesanya vs. Costa,Lightweight,Brad Riddell,156,NA,Alex da Silva Coelho,156,NA,Decision (Unanimous),3,5:00
"Sep 26, 2020",UFC 253 - Adesanya vs. Costa,Welterweight,Jake Matthews,170,NA,Diego Sanchez,170,NA,Decision (Unanimous),3,5:00
"Sep 26, 2020",UFC 253 - Adesanya vs. Costa,150lb Catchweight,Ludovit Klein,150: Missed Weight,NA,Shane Young,146,NA,KO (Head Kick and Punches),1,1:16
"Sep 26, 2020",UFC 253 - Adesanya vs. Costa,Light Heavyweight,William Knight,205,NA,Aleksa Camur,206,NA,Decision (Unanimous),3,5:00
"Sep 26, 2020",UFC 253 - Adesanya vs. Costa,Heavyweight,Juan Espino,,,Jeff Hughes,258,NA,Submission (Scarf Hold),1,3:48
"Sep 26, 2020",UFC 253 - Adesanya vs. Costa,Light Heavyweight,Danilo Marques,206,NA,Khadis Ibragimov,206,NA,Decision (Unanimous),3,5:00
"Sep 19, 2020",UFC Fight Night 178 - Covington vs. Woodley,Welterweight,Colby Covington,NA,NA,Tyron Woodley,NA,NA,TKO (Rib Injury),5,1:19
"Sep 19, 2020",UFC Fight Night 178 - Covington vs. Woodley,Welterweight,Donald Cerrone,NA,NA,Niko Price,NA,NA,No Contest (Overturned),3,5:00
"Sep 19, 2020",UFC Fight Night 178 - Covington vs. Woodley,Middleweight,Khamzat Chimaev,NA,NA,Gerald Meerschaert,NA,NA,KO (Punch),1,0:17
"Sep 19, 2020",UFC Fight Night 178 - Covington vs. Woodley,Light Heavyweight,Johnny Walker,NA,NA,Ryan Spann,NA,NA,KO (Elbows and Punches),1,2:43
"Sep 19, 2020",UFC Fight Night 178 - Covington vs. Woodley,Strawweight,Mackenzie Dern,NA,NA,Randa Markos,NA,NA,Submission (Armbar),1,3:44
"Sep 19, 2020",UFC Fight Night 178 - Covington vs. Woodley,Middleweight,Kevin Holland,NA,NA,Darren Stewart,NA,NA,Decision (Split),3,5:00
"Sep 19, 2020",UFC Fight Night 178 - Covington vs. Woodley,Flyweight,David Dvorak,NA,NA,Jordan Espinosa,NA,NA,Decision (Unanimous),3,5:00
"Sep 19, 2020",UFC Fight Night 178 - Covington vs. Woodley,Featherweight,Damon Jackson,NA,NA,Mirsad Bektic,NA,NA,Submission (Guillotine Choke),3,1:21
"Sep 19, 2020",UFC Fight Night 178 - Covington vs. Woodley,Flyweight,Mayra Bueno Silva,NA,NA,Mara Romero Borella,NA,NA,Submission (Armbar),1,2:29
"Sep 19, 2020",UFC Fight Night 178 - Covington vs. Woodley,Bantamweight,Jessica-Rose Clark,NA,NA,Sarah Alpar,NA,NA,TKO (Punch and Knee),3,4:21
"Sep 19, 2020",UFC Fight Night 178 - Covington vs. Woodley,Featherweight,Darrick Minner,NA,NA,T.J. Laramie,NA,NA,Submission (Guillotine Choke),1,0:52
"Sep 19, 2020",UFC Fight Night 178 - Covington vs. Woodley,Bantamweight,Randy Costa,NA,NA,Journey Newson,NA,NA,KO (Head Kick) ,1,0:41
"Sep 19, 2020",UFC Fight Night 178 - Covington vs. Woodley,Bantamweight,Andre Ewell,NA,NA,Irwin Rivera,NA,NA,Decision (Split),3,5:00
"Sep 19, 2020",UFC Fight Night 178 - Covington vs. Woodley,Bantamweight,Tyson Nam,NA,NA,Jerome Rivera,NA,NA,TKO (Punches),2,0:34
"Sep 12, 2020",UFC Fight Night 177 - Waterson vs. Hill,Strawweight,Michelle Waterson-Gomez,115,NA,Angela Hill,115.5,NA,Decision (Split),5,5:00
"Sep 12, 2020",UFC Fight Night 177 - Waterson vs. Hill,Lightweight,Ottman Azaitar,156,NA,Khama Worthy,155.5,NA,TKO (Punches),1,1:33
"Sep 12, 2020",UFC Fight Night 177 - Waterson vs. Hill,Flyweight,Roxanne Modafferi,125,NA,Andrea Lee,125.5,NA,Decision (Unanimous),3,5:00
"Sep 12, 2020",UFC Fight Night 177 - Waterson vs. Hill,Light Heavyweight,Ed Herman,205.5,NA,Mike Rodriguez,205.5,NA,Submission (Kimura),3,4:01
"Sep 12, 2020",UFC Fight Night 177 - Waterson vs. Hill,Lightweight,Bobby Green,156,NA,Alan Patrick,156,NA,Decision (Unanimous),3,5:00
