date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Nov 21, 2015",UFC Fight Night 78 - Magny vs. Gastelum,Flyweight,Henry Cejudo,NA,NA,Jussier Formiga,,,Decision (Split),3,5:00
"Nov 21, 2015",UFC Fight Night 78 - Magny vs. Gastelum,Welterweight,Erick Montano,NA,NA,Enrique Marin,NA,NA,Decision (Split),3,5:00
"Nov 21, 2015",UFC Fight Night 78 - Magny vs. Gastelum,Lightweight,Enrique Barzola,NA,NA,Horacio Gutierrez,NA,NA,Decision (Unanimous),3,5:00
"Nov 21, 2015",UFC Fight Night 78 - Magny vs. Gastelum,Lightweight,Leandro Silva,NA,NA,Efrain Escudero,NA,NA,Decision (Unanimous),3,5:00
"Nov 21, 2015",UFC Fight Night 78 - Magny vs. Gastelum,Bantamweight,Erik Perez,NA,NA,Taylor Lapilus,NA,NA,Decision (Unanimous),3,5:00
"Nov 21, 2015",UFC Fight Night 78 - Magny vs. Gastelum,Welterweight,Bartosz Fabinski,NA,NA,Hector Urbina,NA,NA,Decision (Unanimous),3,5:00
"Nov 21, 2015",UFC Fight Night 78 - Magny vs. Gastelum,Bantamweight,Alejandro Perez,NA,NA,Scott Jorgensen,NA,NA,TKO (Leg Injury),2,4:26
"Nov 21, 2015",UFC Fight Night 78 - Magny vs. Gastelum,Featherweight,Andre Fili,NA,NA,Gabriel Benitez,NA,NA,KO (Head Kick and Punches),1,3:13
"Nov 21, 2015",UFC Fight Night 78 - Magny vs. Gastelum,Welterweight,Alvaro Herrera,NA,NA,Vernon Ramos,NA,NA,KO (Punches),1,0:30
"Nov 21, 2015",UFC Fight Night 78 - Magny vs. Gastelum,Lightweight,Marco Polo Reyes,NA,NA,Cesar Arzamendia,NA,NA,KO (Punch),1,3:42
"Nov 21, 2015",UFC Fight Night 78 - Magny vs. Gastelum,Lightweight,Michel Prazeres,,,Valmir Lazaro,NA,NA,Decision (Split),3,5:00
"Dec 11, 2015",UFC - The Ultimate Fighter 22 Finale,Featherweight,Frankie Edgar,NA,NA,Chad Mendes,NA,NA,KO (Punch),1,2:28
"Dec 11, 2015",UFC - The Ultimate Fighter 22 Finale,Featherweight,Ryan Hall,NA,NA,Artem Lobov,NA,NA,Decision (Unanimous),3,5:00
"Dec 11, 2015",UFC - The Ultimate Fighter 22 Finale,Lightweight,Tony Ferguson,NA,NA,Edson Barboza,NA,NA,Submission (Brabo Choke),2,2:54
"Dec 11, 2015",UFC - The Ultimate Fighter 22 Finale,Lightweight,Evan Dunham,NA,NA,Joe Lauzon,NA,NA,Decision (Unanimous),3,5:00
"Dec 11, 2015",UFC - The Ultimate Fighter 22 Finale,Featherweight,Tatsuya Kawajiri,NA,NA,Jason Knight,NA,NA,Decision (Unanimous),3,5:00
"Dec 11, 2015",UFC - The Ultimate Fighter 22 Finale,Featherweight,Julian Erosa,NA,NA,Marcin Wrzosek,NA,NA,Decision (Split),3,5:00
"Dec 11, 2015",UFC - The Ultimate Fighter 22 Finale,Heavyweight,Gabriel Gonzaga,NA,NA,Konstantin Erokhin,NA,NA,Decision (Unanimous),3,5:00
"Dec 11, 2015",UFC - The Ultimate Fighter 22 Finale,Welterweight,Ryan LaFlare,NA,NA,Mike Pierce,NA,NA,Decision (Unanimous),3,5:00
"Dec 11, 2015",UFC - The Ultimate Fighter 22 Finale,Flyweight,Geane Herrera,NA,NA,Joby Sanchez,NA,NA,TKO (Punches),2,4:28
"Dec 11, 2015",UFC - The Ultimate Fighter 22 Finale,Lightweight,Chris Gruetzemacher,NA,NA,Abner Lloveras,NA,NA,Decision (Unanimous),3,5:00
"Nov 28, 2015",UFC Fight Night 79 - Henderson vs. Masvidal,Welterweight,Benson Henderson,NA,NA,Jorge Masvidal,NA,NA,Decision (Split),5,5:00
"Nov 28, 2015",UFC Fight Night 79 - Henderson vs. Masvidal,Welterweight,Dong Hyun Kim,NA,NA,Dominic Waters,NA,NA,TKO (Punches),1,3:11
"Nov 28, 2015",UFC Fight Night 79 - Henderson vs. Masvidal,Welterweight,Alberto Mina,NA,NA,Yoshihiro Akiyama,NA,NA,Decision (Split),3,5:00
"Nov 28, 2015",UFC Fight Night 79 - Henderson vs. Masvidal,Featherweight,Doo Ho Choi,NA,NA,Sam Sicilia,NA,NA,KO (Punches),1,1:33
"Nov 28, 2015",UFC Fight Night 79 - Henderson vs. Masvidal,Middleweight,Dongi Yang,NA,NA,Jake Collier,NA,NA,TKO (Punches),2,1:50
"Nov 28, 2015",UFC Fight Night 79 - Henderson vs. Masvidal,Featherweight,Mike de la Torre,NA,NA,Yui Chul Nam,NA,NA,Decision (Split),3,5:00
"Nov 28, 2015",UFC Fight Night 79 - Henderson vs. Masvidal,Lightweight,Tae Hyun Bang,NA,NA,Leo Kuntz,NA,NA,Decision (Split),3,5:00
"Nov 28, 2015",UFC Fight Night 79 - Henderson vs. Masvidal,Strawweight,Seo Hee Ham,NA,NA,Cortney Casey,NA,NA,Decision (Unanimous),3,5:00
"Nov 28, 2015",UFC Fight Night 79 - Henderson vs. Masvidal,Flyweight,Fredy Serrano,,,Zhikui Yao,NA,NA,TKO (Arm Injury),1,0:44
"Nov 28, 2015",UFC Fight Night 79 - Henderson vs. Masvidal,Bantamweight,Marco Beltran,NA,NA,Guangyou Ning,NA,NA,Decision (Split),3,5:00
"Nov 28, 2015",UFC Fight Night 79 - Henderson vs. Masvidal,Welterweight,Dominique Steele,NA,NA,Dong Hyun Ma,,,KO (Slam),3,0:27
"Nov 14, 2015",UFC 193 - Rousey vs. Holm,Bantamweight Title Fight,Holly Holm,NA,NA,Ronda Rousey,NA,NA,KO (Head Kick and Punches),2,0:59
"Nov 14, 2015",UFC 193 - Rousey vs. Holm,Strawweight Title Fight,Joanna Jedrzejczyk,NA,NA,Valerie Letourneau,NA,NA,Decision (Unanimous),5,5:00
"Nov 14, 2015",UFC 193 - Rousey vs. Holm,Heavyweight,Mark Hunt,NA,NA,Antonio Silva,NA,NA,TKO (Punches),1,3:41
"Nov 14, 2015",UFC 193 - Rousey vs. Holm,Middleweight,Robert Whittaker,NA,NA,Uriah Hall,NA,NA,Decision (Unanimous),3,5:00
"Nov 14, 2015",UFC 193 - Rousey vs. Holm,Heavyweight,Jared Rosholt,NA,NA,Stefan Struve,NA,NA,Decision (Unanimous),3,5:00
"Nov 14, 2015",UFC 193 - Rousey vs. Holm,Lightweight,Jake Matthews,NA,NA,Akbarh Arreola,NA,NA,TKO (Doctor Stoppage),2,5:00
"Nov 14, 2015",UFC 193 - Rousey vs. Holm,Welterweight,Kyle Noke,NA,NA,Peter Sobotta,NA,NA,TKO (Body Kick and Punches),1,2:01
"Nov 14, 2015",UFC 193 - Rousey vs. Holm,Light Heavyweight,Gian Villante,NA,NA,Anthony Perosh,NA,NA,KO (Punch),1,2:56
"Nov 14, 2015",UFC 193 - Rousey vs. Holm,Flyweight,Danny Martinez,NA,NA,Richie Vaculik,NA,NA,Decision (Unanimous),3,5:00
"Nov 14, 2015",UFC 193 - Rousey vs. Holm,Middleweight,Daniel Kelly,NA,NA,Steve Montgomery,NA,NA,Decision (Unanimous),3,5:00
"Nov 14, 2015",UFC 193 - Rousey vs. Holm,Welterweight,Richard Walsh,NA,NA,Steve Kennedy,NA,NA,Decision (Unanimous),3,5:00
"Nov 14, 2015",UFC 193 - Rousey vs. Holm,Welterweight,James Moontasri,NA,NA,Anton Zafir,NA,NA,TKO (Spinning Back Fist),1,4:36
"Nov 14, 2015",UFC 193 - Rousey vs. Holm,Flyweight,Ben Nguyen,NA,NA,Ryan Benoit,NA,NA,Submission (Rear-Naked Choke),1,2:35
"Nov 7, 2015",UFC Fight Night 77 - Belfort vs. Henderson 3,Middleweight,Vitor Belfort,NA,NA,Dan Henderson,NA,NA,KO (Punches),1,2:07
"Nov 7, 2015",UFC Fight Night 77 - Belfort vs. Henderson 3,Light Heavyweight,Glover Teixeira,NA,NA,Patrick Cummins,NA,NA,TKO (Punches),2,1:12
"Nov 7, 2015",UFC Fight Night 77 - Belfort vs. Henderson 3,Bantamweight,Thomas Almeida,NA,NA,Anthony Birchak,NA,NA,KO (Punch),1,4:24
"Nov 7, 2015",UFC Fight Night 77 - Belfort vs. Henderson 3,Lightweight,Alex Oliveira,NA,NA,Piotr Hallmann,NA,NA,KO (Punch),3,0:51
"Nov 7, 2015",UFC Fight Night 77 - Belfort vs. Henderson 3,Lightweight,Rashid Magomedov,NA,NA,Gilbert Burns,NA,NA,Decision (Unanimous),3,5:00
"Nov 7, 2015",UFC Fight Night 77 - Belfort vs. Henderson 3,Light Heavyweight,Corey Anderson,NA,NA,Fabio Maldonado,NA,NA,Decision (Unanimous),3,5:00
"Nov 7, 2015",UFC Fight Night 77 - Belfort vs. Henderson 3,Lightweight,Abel Trujillo,NA,NA,Gleison Tibau,NA,NA,Disqualification (Failed Drug Test),1,1:45
"Nov 7, 2015",UFC Fight Night 77 - Belfort vs. Henderson 3,Lightweight,Johnny Case,NA,NA,Yan Cabral,NA,NA,Decision (Unanimous),3,5:00
"Nov 7, 2015",UFC Fight Night 77 - Belfort vs. Henderson 3,Featherweight,Thiago Tavares,NA,NA,Clay Guida,NA,NA,Submission (Guillotine Choke),1,0:39
"Nov 7, 2015",UFC Fight Night 77 - Belfort vs. Henderson 3,Featherweight,Chas Skelly,NA,NA,Edimilson Souza,NA,NA,Submission (Rear-Naked Choke),2,1:56
"Nov 7, 2015",UFC Fight Night 77 - Belfort vs. Henderson 3,Welterweight,Viscardi Andrade,NA,NA,Gasan Umalatov,NA,NA,Decision (Unanimous),3,5:00
"Nov 7, 2015",UFC Fight Night 77 - Belfort vs. Henderson 3,Bantamweight,Jimmie Rivera,NA,NA,Pedro Munhoz,NA,NA,Decision (Split),3,5:00
"Nov 7, 2015",UFC Fight Night 77 - Belfort vs. Henderson 3,Flyweight,Matheus Nicolau,NA,NA,Bruno Mesquita,,,Submission (Japanese Necktie),3,3:27
"Oct 3, 2015",UFC 192 - Cormier vs. Gustafsson,Light Heavyweight Title Fight,Daniel Cormier,NA,NA,Alexander Gustafsson,NA,NA,Decision (Split),5,5:00
"Oct 3, 2015",UFC 192 - Cormier vs. Gustafsson,Light Heavyweight,Ryan Bader,NA,NA,Rashad Evans,NA,NA,Decision (Unanimous),3,5:00
"Oct 3, 2015",UFC 192 - Cormier vs. Gustafsson,Heavyweight,Ruslan Magomedov,NA,NA,Shawn Jordan,NA,NA,Decision (Unanimous),3,5:00
"Oct 3, 2015",UFC 192 - Cormier vs. Gustafsson,Flyweight,Joseph Benavidez,NA,NA,Ali Bagautinov,NA,NA,Decision (Unanimous),3,5:00
"Oct 3, 2015",UFC 192 - Cormier vs. Gustafsson,Bantamweight,Julianna Pena,NA,NA,Jessica Eye,NA,NA,Decision (Unanimous),3,5:00
"Oct 3, 2015",UFC 192 - Cormier vs. Gustafsson,Featherweight,Yair Rodriguez,NA,NA,Dan Hooker,,,Decision (Unanimous),3,5:00
"Oct 3, 2015",UFC 192 - Cormier vs. Gustafsson,Welterweight,Albert Tumenov,NA,NA,Alan Jouban,NA,NA,TKO (Head Kick and Punches),1,2:55
"Oct 3, 2015",UFC 192 - Cormier vs. Gustafsson,Lightweight,Adriano Martins,NA,NA,Islam Makhachev,NA,NA,KO (Punch),1,1:46
"Oct 3, 2015",UFC 192 - Cormier vs. Gustafsson,Strawweight,Rose Namajunas,NA,NA,Angela Hill,NA,NA,Submission (Rear-Naked Choke),1,2:47
"Oct 3, 2015",UFC 192 - Cormier vs. Gustafsson,160lb Catchweight,Sage Northcutt,NA,NA,Francisco Trevino,NA,NA,TKO (Elbows and Punches),1,0:57
"Oct 3, 2015",UFC 192 - Cormier vs. Gustafsson,Flyweight,Sergio Pettis,NA,NA,Chris Cariaso,NA,NA,Decision (Unanimous),3,5:00
"Oct 3, 2015",UFC 192 - Cormier vs. Gustafsson,Heavyweight,Derrick Lewis,NA,NA,Viktor Pesta,NA,NA,TKO (Punches),3,1:15
"Sep 5, 2015",UFC 191 - Johnson vs. Dodson 2,Flyweight Title Fight,Demetrious Johnson,NA,NA,John Dodson,NA,NA,Decision (Unanimous),5,5:00
"Sep 5, 2015",UFC 191 - Johnson vs. Dodson 2,Heavyweight,Andrei Arlovski,NA,NA,Frank Mir,NA,NA,Decision (Unanimous),3,5:00
"Sep 5, 2015",UFC 191 - Johnson vs. Dodson 2,Light Heavyweight,Anthony Johnson,NA,NA,Jimi Manuwa,NA,NA,KO (Punches),2,0:28
"Sep 5, 2015",UFC 191 - Johnson vs. Dodson 2,Light Heavyweight,Corey Anderson,NA,NA,Jan Blachowicz,NA,NA,Decision (Unanimous),3,5:00
"Sep 5, 2015",UFC 191 - Johnson vs. Dodson 2,Strawweight,Paige VanZant,NA,NA,Alex Chambers,NA,NA,Submission (Armbar),3,1:01
"Sep 5, 2015",UFC 191 - Johnson vs. Dodson 2,Lightweight,Ross Pearson,NA,NA,Paul Felder,NA,NA,Decision (Split),3,5:00
"Sep 5, 2015",UFC 191 - Johnson vs. Dodson 2,Bantamweight,John Lineker,NA,NA,Francisco Rivera,NA,NA,Submission (Guillotine Choke),1,2:08
"Sep 5, 2015",UFC 191 - Johnson vs. Dodson 2,Bantamweight,Raquel Pennington,NA,NA,Jessica Andrade,NA,NA,Submission (Rear-Naked Choke),2,4:58
"Sep 5, 2015",UFC 191 - Johnson vs. Dodson 2,Featherweight,Tiago dos Santos e Silva,NA,NA,Clay Collard,NA,NA,Decision (Split),3,5:00
"Sep 5, 2015",UFC 191 - Johnson vs. Dodson 2,Middleweight,Joe Riggs,NA,NA,Ron Stallings,NA,NA,Disqualification (Illegal Upkick) ,2,2:28
"Sep 5, 2015",UFC 191 - Johnson vs. Dodson 2,Lightweight,Joaquim Silva,NA,NA,Nazareno Malegarie,NA,NA,Decision (Split),3,5:00
"Oct 24, 2015",UFC Fight Night 76 - Holohan vs. Smolka,Flyweight,Louis Smolka,NA,NA,Patrick Holohan,NA,NA,Submission (Rear-Naked Choke),2,4:09
"Oct 24, 2015",UFC Fight Night 76 - Holohan vs. Smolka,Lightweight,Norman Parke,NA,NA,Reza Madadi,NA,NA,Decision (Unanimous),3,5:00
"Oct 24, 2015",UFC Fight Night 76 - Holohan vs. Smolka,Welterweight,Darren Till,NA,NA,Nicolas Dalby,NA,NA,Draw (Majority),3,5:00
"Oct 24, 2015",UFC Fight Night 76 - Holohan vs. Smolka,Flyweight,Neil Seery,NA,NA,Jon delos Reyes,NA,NA,Submission (Guillotine Choke),2,4:12
"Oct 24, 2015",UFC Fight Night 76 - Holohan vs. Smolka,Lightweight,Steven Ray,NA,NA,Mickael Lebout,NA,NA,Decision (Unanimous),3,5:00
"Oct 24, 2015",UFC Fight Night 76 - Holohan vs. Smolka,Strawweight,Aisling Daly,NA,NA,Ericka Almeida,NA,NA,Decision (Unanimous),3,5:00
"Oct 24, 2015",UFC Fight Night 76 - Holohan vs. Smolka,Middleweight,Krzysztof Jotko,NA,NA,Scott Askham,NA,NA,Decision (Split),3,5:00
"Oct 24, 2015",UFC Fight Night 76 - Holohan vs. Smolka,Welterweight,Tom Breese,NA,NA,Cathal Pendred,NA,NA,TKO (Body Kick and Punches),1,4:37
"Oct 24, 2015",UFC Fight Night 76 - Holohan vs. Smolka,Featherweight,Darren Elkins,NA,NA,Robert Whiteford,NA,NA,Decision (Unanimous),3,5:00
"Oct 24, 2015",UFC Fight Night 76 - Holohan vs. Smolka,Middleweight,Garreth McLellan,NA,NA,Bubba Bush,NA,NA,KO (Punches),3,4:58
"Sep 26, 2015",UFC Fight Night 75 - Barnett vs. Nelson,Heavyweight,Josh Barnett,NA,NA,Roy Nelson,NA,NA,Decision (Unanimous),5,5:00
"Sep 26, 2015",UFC Fight Night 75 - Barnett vs. Nelson,Middleweight,Uriah Hall,NA,NA,Gegard Mousasi,NA,NA,TKO (Flying Knee and Punches),2,0:25
"Sep 26, 2015",UFC Fight Night 75 - Barnett vs. Nelson,Flyweight,Kyoji Horiguchi,NA,NA,Chico Camus,NA,NA,Decision (Unanimous),3,5:00
"Sep 26, 2015",UFC Fight Night 75 - Barnett vs. Nelson,Bantamweight,Takeya Mizugaki,NA,NA,George Roop,NA,NA,Decision (Unanimous),3,5:00
"Sep 26, 2015",UFC Fight Night 75 - Barnett vs. Nelson,Featherweight,Diego Brandao,NA,NA,Katsunori Kikuno,NA,NA,TKO (Punches),1,0:28
"Sep 26, 2015",UFC Fight Night 75 - Barnett vs. Nelson,Featherweight,Mizuto Hirota,NA,NA,Teruto Ishihara,NA,NA,Draw (Split),3,5:00
"Sep 26, 2015",UFC Fight Night 75 - Barnett vs. Nelson,Welterweight,Keita Nakamura,NA,NA,Jingliang Li,NA,NA,Technical Submission (Rear-Naked Choke),3,2:17
"Sep 26, 2015",UFC Fight Night 75 - Barnett vs. Nelson,Lightweight,Nick Hein,NA,NA,Yusuke Kasuya,NA,NA,Decision (Unanimous),3,5:00
"Sep 26, 2015",UFC Fight Night 75 - Barnett vs. Nelson,Lightweight,Kajan Johnson,NA,NA,Naoyuki Kotani,NA,NA,Decision (Unanimous),3,5:00
"Sep 26, 2015",UFC Fight Night 75 - Barnett vs. Nelson,Welterweight,Shinsho Anzai,NA,NA,Roger Zapata,NA,NA,TKO (Hand Injury),3,0:47
"Aug 23, 2015",UFC Fight Night 74 - Holloway vs. Oliveira,Featherweight,Max Holloway,NA,NA,Charles Oliveira,NA,NA,TKO (Esophagus Injury),1,1:39
"Aug 23, 2015",UFC Fight Night 74 - Holloway vs. Oliveira,Welterweight,Neil Magny,NA,NA,Erick Silva,NA,NA,Decision (Split),3,5:00
"Aug 23, 2015",UFC Fight Night 74 - Holloway vs. Oliveira,Welterweight,Patrick Cote,NA,NA,Joshua Burkman,,,TKO (Punches),3,1:26
"Aug 23, 2015",UFC Fight Night 74 - Holloway vs. Oliveira,Lightweight,Francisco Trinaldo,NA,NA,Chad Laprise,NA,NA,TKO (Punches),1,2:43
"Aug 23, 2015",UFC Fight Night 74 - Holloway vs. Oliveira,Lightweight,Olivier Aubin-Mercier,NA,NA,Tony Sims,NA,NA,Decision (Unanimous),3,5:00
"Aug 23, 2015",UFC Fight Night 74 - Holloway vs. Oliveira,Strawweight,Valerie Letourneau,NA,NA,Maryna Moroz,NA,NA,Decision (Unanimous),3,5:00
"Aug 23, 2015",UFC Fight Night 74 - Holloway vs. Oliveira,Lightweight,Frankie Perez,NA,NA,Sam Stout,NA,NA,TKO (Punches),1,0:54
"Aug 23, 2015",UFC Fight Night 74 - Holloway vs. Oliveira,Bantamweight,Felipe Arantes,NA,NA,Yves Jabouin,NA,NA,Submission (Armbar),1,4:21
"Aug 23, 2015",UFC Fight Night 74 - Holloway vs. Oliveira,Light Heavyweight,Nikita Krylov,NA,NA,Marcos Rogerio de Lima,NA,NA,Submission (Rear-Naked Choke),1,2:29
"Aug 23, 2015",UFC Fight Night 74 - Holloway vs. Oliveira,Flyweight,Chris Kelades,NA,NA,Christopher Mario Beal,,,Decision (Split),3,5:00
"Aug 23, 2015",UFC Fight Night 74 - Holloway vs. Oliveira,Lightweight,Shane Campbell,NA,NA,Elias Silverio,NA,NA,Decision (Unanimous),3,5:00
"Aug 23, 2015",UFC Fight Night 74 - Holloway vs. Oliveira,Light Heavyweight,Misha Cirkunov,NA,NA,Daniel Jolly,NA,NA,KO (Punches),1,4:45
"Aug 8, 2015",UFC Fight Night 73 - Teixeira vs. St. Preux,Light Heavyweight,Glover Teixeira,NA,NA,Ovince St. Preux,NA,NA,Technical Submission (Rear-Naked Choke),3,3:10
"Aug 8, 2015",UFC Fight Night 73 - Teixeira vs. St. Preux,Lightweight,Beneil Dariush,NA,NA,Michael Johnson,NA,NA,Decision (Split),3,5:00
"Aug 8, 2015",UFC Fight Night 73 - Teixeira vs. St. Preux,Middleweight,Derek Brunson,NA,NA,Sam Alvey,NA,NA,TKO (Punches),1,2:19
"Aug 8, 2015",UFC Fight Night 73 - Teixeira vs. St. Preux,Heavyweight,Jared Rosholt,NA,NA,Tim Johnson,,,Decision (Unanimous),3,5:00
"Aug 8, 2015",UFC Fight Night 73 - Teixeira vs. St. Preux,Bantamweight,Amanda Nunes,NA,NA,Sara McMann,NA,NA,Submission (Rear-Naked Choke),1,2:53
"Aug 8, 2015",UFC Fight Night 73 - Teixeira vs. St. Preux,127lb Catchweight,Ray Borg,NA,NA,Geane Herrera,NA,NA,Decision (Unanimous),3,5:00
"Aug 8, 2015",UFC Fight Night 73 - Teixeira vs. St. Preux,Middleweight,Uriah Hall,NA,NA,Oluwale Bamgbose,NA,NA,TKO (Punches),1,2:32
"Aug 8, 2015",UFC Fight Night 73 - Teixeira vs. St. Preux,Middleweight,Chris Camozzi,NA,NA,Tom Watson,NA,NA,Decision (Unanimous),3,5:00
