date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Jun 13, 2009",UFC 99 - The Comeback,,Cain Velasquez,,,Cheick Kongo,,,Decision (Unanimous),3,5:00
"Jun 13, 2009",UFC 99 - The Comeback,,Mirko Filipovic,,,Mostapha Al-Turk,,,TKO (Punches),1,3:06
"Jun 13, 2009",UFC 99 - The Comeback,,Mike Swick,,,Ben Saunders,,,TKO (Punches),2,3:47
"Jun 13, 2009",UFC 99 - The Comeback,,Spencer Fisher,,,Caol Uno,,,Decision (Unanimous),3,5:00
"Jun 13, 2009",UFC 99 - The Comeback,,Dan Hardy,,,Marcus Davis,,,Decision (Split),3,5:00
"Jun 13, 2009",UFC 99 - The Comeback,,Terry Etim,,,Justin Buchholz,,,Submission (Brabo Choke),2,2:38
"Jun 13, 2009",UFC 99 - The Comeback,,Dennis Siver,,,Dale Hartt,,,Submission (Rear-Naked Choke),1,3:23
"Jun 13, 2009",UFC 99 - The Comeback,,Paul Taylor,,,Peter Sobotta,,,Decision (Unanimous),3,5:00
"Jun 13, 2009",UFC 99 - The Comeback,,Paul Kelly,,,Roli Delgado,,,Decision (Unanimous),3,5:00
"Jun 13, 2009",UFC 99 - The Comeback,,Stefan Struve,,,Denis Stojnic,,,Submission (Rear-Naked Choke),2,2:37
"Jun 13, 2009",UFC 99 - The Comeback,,John Hathaway,,,Rick Story,,,Decision (Unanimous),3,5:00
"Apr 1, 2009",UFC Fight Night 18 - Condit vs. Kampmann,,Martin Kampmann,,,Carlos Condit,,,Decision (Split),3,5:00
"Apr 1, 2009",UFC Fight Night 18 - Condit vs. Kampmann,,Ryan Bader,,,Carmelo Marrero,,,Decision (Unanimous),3,5:00
"Apr 1, 2009",UFC Fight Night 18 - Condit vs. Kampmann,,Tyson Griffin,,,Rafael dos Anjos,,,Decision (Unanimous),3,5:00
"Apr 1, 2009",UFC Fight Night 18 - Condit vs. Kampmann,,Cole Miller,,,Junie Allen Browning,,,Submission (Guillotine Choke),1,1:58
"Apr 1, 2009",UFC Fight Night 18 - Condit vs. Kampmann,,Gleison Tibau,,,Jeremy Stephens,,,Decision (Unanimous),3,5:00
"Apr 1, 2009",UFC Fight Night 18 - Condit vs. Kampmann,,Ricardo Almeida,,,Matt Horwich,,,Decision (Unanimous),3,5:00
"Apr 1, 2009",UFC Fight Night 18 - Condit vs. Kampmann,,Brock Larson,,,Jesse Sanders,,,Submission (Rear-Naked Choke),1,2:01
"Apr 1, 2009",UFC Fight Night 18 - Condit vs. Kampmann,,Tim Credeur,,,Nick Catone,,,Submission (Guillotine Choke),2,3:45
"Apr 1, 2009",UFC Fight Night 18 - Condit vs. Kampmann,,Jorge Rivera,,,Nissen Osterneck,,,Decision (Split),3,5:00
"Apr 1, 2009",UFC Fight Night 18 - Condit vs. Kampmann,,Rob Kimmons,,,Joe Vedepo,,,Technical Submission (Guillotine Choke),1,1:54
"Apr 1, 2009",UFC Fight Night 18 - Condit vs. Kampmann,,Aaron Simpson,,,Tim McKenzie,,,TKO (Punches),1,1:40
"Aug 8, 2009",UFC 101 - Declaration,Lightweight Title Fight,B.J. Penn,,,Kenny Florian,,,Submission (Rear-Naked Choke),4,3:54
"Aug 8, 2009",UFC 101 - Declaration,Light Heavyweight,Anderson Silva,,,Forrest Griffin,,,KO (Punch),1,3:23
"Aug 8, 2009",UFC 101 - Declaration,,Aaron Riley,,,Shane Nelson,,,Decision (Unanimous),3,5:00
"Aug 8, 2009",UFC 101 - Declaration,,Johny Hendricks,,,Amir Sadollah,,,TKO (Punches),1,0:29
"Aug 8, 2009",UFC 101 - Declaration,,Ricardo Almeida,,,Kendall Grove,,,Decision (Unanimous),3,5:00
"Aug 8, 2009",UFC 101 - Declaration,,Kurt Pellegrino,,,Josh Neer,,,Decision (Unanimous),3,5:00
"Aug 8, 2009",UFC 101 - Declaration,,John Howard,,,Tamdan McCrory,,,Decision (Split),3,5:00
"Aug 8, 2009",UFC 101 - Declaration,,Alessio Sakara,,,Thales Leites,,,Decision (Split),3,5:00
"Aug 8, 2009",UFC 101 - Declaration,,Matt Riddle,,,Dan Cramer,,,Decision (Unanimous),3,5:00
"Aug 8, 2009",UFC 101 - Declaration,,George Sotiropoulos,,,George Roop,,,Submission (Kimura),2,1:59
"Aug 8, 2009",UFC 101 - Declaration,,Jesse Lennox,,,Danillo Villefort,,,TKO (Doctor Stoppage),3,3:37
"Jul 11, 2009",UFC 100 - Lesnar vs. Mir 2,Heavyweight Title Fight,Brock Lesnar,,,Frank Mir,,,TKO (Punches),2,1:48
"Jul 11, 2009",UFC 100 - Lesnar vs. Mir 2,Welterweight Title Fight,Georges St. Pierre,,,Thiago Alves,,,Decision (Unanimous),5,5:00
"Jul 11, 2009",UFC 100 - Lesnar vs. Mir 2,,Dan Henderson,,,Michael Bisping,,,KO (Punch),2,3:20
"Jul 11, 2009",UFC 100 - Lesnar vs. Mir 2,,Jon Fitch,,,Paulo Thiago,,,Decision (Unanimous),3,5:00
"Jul 11, 2009",UFC 100 - Lesnar vs. Mir 2,,Yoshihiro Akiyama,,,Alan Belcher,,,Decision (Split),3,5:00
"Jul 11, 2009",UFC 100 - Lesnar vs. Mir 2,,Mark Coleman,,,Stephan Bonnar,,,Decision (Unanimous),3,5:00
"Jul 11, 2009",UFC 100 - Lesnar vs. Mir 2,,Jim Miller,,,Mac Danzig,,,Decision (Unanimous),3,5:00
"Jul 11, 2009",UFC 100 - Lesnar vs. Mir 2,,Jon Jones,,,Jake O'Brien,,,Submission (Guillotine Choke),2,2:43
"Jul 11, 2009",UFC 100 - Lesnar vs. Mir 2,,Dong Hyun Kim,,,T.J. Grant,,,Decision (Unanimous),3,5:00
"Jul 11, 2009",UFC 100 - Lesnar vs. Mir 2,,Tom Lawlor,,,C.B. Dollaway,,,Technical Submission (Guillotine Choke),1,0:55
"Jul 11, 2009",UFC 100 - Lesnar vs. Mir 2,,Shannon Gugerty,,,Matt Grice,,,Submission (Guillotine Choke),1,2:36
"Dec 5, 2009",UFC - The Ultimate Fighter 10 Finale,Heavyweight,Roy Nelson,,,Brendan Schaub,,,KO (Punch),1,3:45
"Dec 5, 2009",UFC - The Ultimate Fighter 10 Finale,,Matt Hamill,,,Jon Jones,,,Disqualification (Illegal Elbows),1,4:14
"Dec 5, 2009",UFC - The Ultimate Fighter 10 Finale,,Kevin Ferguson,,,Houston Alexander,,,Decision (Unanimous),3,5:00
"Dec 5, 2009",UFC - The Ultimate Fighter 10 Finale,,Frankie Edgar,,,Matt Veach,,,Submission (Rear-Naked Choke),2,2:22
"Dec 5, 2009",UFC - The Ultimate Fighter 10 Finale,,Matt Mitrione,,,Marcus Jones,,,KO (Punches),2,0:10
"Dec 5, 2009",UFC - The Ultimate Fighter 10 Finale,,James McSweeney,,,Darrill Schoonover,,,TKO (Punches and Knees),3,3:20
"Dec 5, 2009",UFC - The Ultimate Fighter 10 Finale,,Jon Madsen,,,Justin Wren,,,Decision (Split),3,5:00
"Dec 5, 2009",UFC - The Ultimate Fighter 10 Finale,,Brian Stann,,,Rodney Wallace,,,Decision (Unanimous),3,5:00
"Dec 5, 2009",UFC - The Ultimate Fighter 10 Finale,,John Howard,,,Dennis Hallman,,,KO (Punches),3,4:55
"Dec 5, 2009",UFC - The Ultimate Fighter 10 Finale,,Mark Bocek,,,Joe Brammer,,,Submission (Rear-Naked Choke),1,3:36
"Nov 21, 2009",UFC 106 - Ortiz vs. Griffin 2,Light Heavyweight,Forrest Griffin,,,Tito Ortiz,,,Decision (Split),3,5:00
"Nov 21, 2009",UFC 106 - Ortiz vs. Griffin 2,,Josh Koscheck,,,Anthony Johnson,,,Submission (Rear-Naked Choke),2,4:47
"Nov 21, 2009",UFC 106 - Ortiz vs. Griffin 2,,Paulo Thiago,,,Jacob Volkmann,,,Decision (Unanimous),3,5:00
"Nov 21, 2009",UFC 106 - Ortiz vs. Griffin 2,,Antonio Rogerio Nogueira,,,Luiz Cane,,,TKO (Punches),1,1:56
"Nov 21, 2009",UFC 106 - Ortiz vs. Griffin 2,,Amir Sadollah,,,Phil Baroni,,,Decision (Unanimous),3,5:00
"Nov 21, 2009",UFC 106 - Ortiz vs. Griffin 2,,Ben Saunders,,,Marcus Davis,,,KO (Knees),1,3:24
"Nov 21, 2009",UFC 106 - Ortiz vs. Griffin 2,,Kendall Grove,,,Jake Rosholt,,,Submission (Triangle Choke),1,3:59
"Nov 21, 2009",UFC 106 - Ortiz vs. Griffin 2,,Brian Foster,,,Brock Larson,,,TKO (Submission to Punches),2,3:25
"Nov 21, 2009",UFC 106 - Ortiz vs. Griffin 2,,Caol Uno,,,Fabricio Camoes,,,Draw (Majority),3,5:00
"Nov 21, 2009",UFC 106 - Ortiz vs. Griffin 2,,George Sotiropoulos,,,Jason Dent,,,Submission (Armbar),2,4:36
"Sep 19, 2009",UFC 103 - Franklin vs. Belfort,,Vitor Belfort,,,Rich Franklin,,,TKO (Punches),1,3:02
"Sep 19, 2009",UFC 103 - Franklin vs. Belfort,,Junior dos Santos,,,Mirko Filipovic,,,TKO (Submission to Punch),3,2:00
"Sep 19, 2009",UFC 103 - Franklin vs. Belfort,,Paul Daley,,,Martin Kampmann,,,TKO (Punches),1,2:31
"Sep 19, 2009",UFC 103 - Franklin vs. Belfort,,Josh Koscheck,,,Frank Trigg,,,TKO (Punches),1,1:25
"Sep 19, 2009",UFC 103 - Franklin vs. Belfort,,Tyson Griffin,,,Hermes Franca,,,TKO (Punches),2,3:26
"Sep 19, 2009",UFC 103 - Franklin vs. Belfort,,Efrain Escudero,,,Cole Miller,,,TKO (Punches),1,3:36
"Sep 19, 2009",UFC 103 - Franklin vs. Belfort,,Tomasz Drwal,,,Drew McFedries,,,Submission (Rear-Naked Choke),2,1:03
"Sep 19, 2009",UFC 103 - Franklin vs. Belfort,,Jim Miller,,,Steve Lopez,,,TKO (Shoulder Injury),2,0:48
"Sep 19, 2009",UFC 103 - Franklin vs. Belfort,,Nik Lentz,,,Rafaello Oliveira,,,Decision (Unanimous),3,5:00
"Sep 19, 2009",UFC 103 - Franklin vs. Belfort,,Rick Story,,,Brian Foster,,,Submission (Arm-Triangle Choke),2,1:09
"Sep 19, 2009",UFC 103 - Franklin vs. Belfort,,Eliot Marshall,,,Jason Brilz,,,Decision (Split),3,5:00
"Sep 19, 2009",UFC 103 - Franklin vs. Belfort,,Vladimir Matyushenko,,,Igor Pokrajac,,,Decision (Unanimous),3,5:00
"Sep 19, 2009",UFC 103 - Franklin vs. Belfort,,Rafael dos Anjos,,,Robert Emerson,,,Decision (Unanimous),3,5:00
"Oct 24, 2009",UFC 104 - Machida vs. Shogun,Light Heavyweight Title Fight,Lyoto Machida,,,Mauricio Rua,,,Decision (Unanimous),5,5:00
"Oct 24, 2009",UFC 104 - Machida vs. Shogun,,Cain Velasquez,,,Ben Rothwell,,,TKO (Punches),2,0:58
"Oct 24, 2009",UFC 104 - Machida vs. Shogun,,Gleison Tibau,,,Josh Neer,,,Decision (Unanimous),3,5:00
"Oct 24, 2009",UFC 104 - Machida vs. Shogun,,Joe Stevenson,,,Spencer Fisher,,,TKO (Submission to Elbows),2,4:03
"Oct 24, 2009",UFC 104 - Machida vs. Shogun,,Anthony Johnson,,,Yoshiyuki Yoshida,,,TKO (Punches),1,0:41
"Oct 24, 2009",UFC 104 - Machida vs. Shogun,,Ryan Bader,,,Eric Schafer,,,Decision (Unanimous),3,5:00
"Oct 24, 2009",UFC 104 - Machida vs. Shogun,,Pat Barry,,,Antoni Hardonk,,,TKO (Punches),2,2:30
"Oct 24, 2009",UFC 104 - Machida vs. Shogun,,Chael Sonnen,,,Yushin Okami,,,Decision (Unanimous),3,5:00
"Oct 24, 2009",UFC 104 - Machida vs. Shogun,,Jorge Rivera,,,Rob Kimmons,,,TKO (Punches),3,1:53
"Oct 24, 2009",UFC 104 - Machida vs. Shogun,,Kyle Kingsbury,,,Razak Al-Hassan,,,Decision (Split),3,5:00
"Oct 24, 2009",UFC 104 - Machida vs. Shogun,,Stefan Struve,,,Chase Gormley,,,Submission (Triangle Choke),1,4:04
"Nov 14, 2009",UFC 105 - Couture vs. Vera,,Randy Couture,,,Brandon Vera,,,Decision (Unanimous),3,5:00
"Nov 14, 2009",UFC 105 - Couture vs. Vera,,Dan Hardy,,,Mike Swick,,,Decision (Unanimous),3,5:00
"Nov 14, 2009",UFC 105 - Couture vs. Vera,,Michael Bisping,,,Denis Kang,,,TKO (Punches),2,4:24
"Nov 14, 2009",UFC 105 - Couture vs. Vera,,Matt Brown,,,James Wilks,,,TKO (Punches),3,2:27
"Nov 14, 2009",UFC 105 - Couture vs. Vera,,Ross Pearson,,,Aaron Riley,,,TKO (Doctor Stoppage),2,4:38
"Nov 14, 2009",UFC 105 - Couture vs. Vera,,John Hathaway,,,Paul Taylor,,,Decision (Unanimous),3,5:00
"Nov 14, 2009",UFC 105 - Couture vs. Vera,,Terry Etim,,,Shannon Gugerty,,,Submission (Guillotine Choke),2,1:24
"Nov 14, 2009",UFC 105 - Couture vs. Vera,,Nick Osipczak,,,Matt Riddle,,,TKO (Punches),3,3:53
"Nov 14, 2009",UFC 105 - Couture vs. Vera,,Dennis Siver,,,Paul Kelly,,,TKO (Spinning Back Kick and Punches),2,2:53
"Nov 14, 2009",UFC 105 - Couture vs. Vera,,Alexander Gustafsson,,,Jared Hamman,,,KO (Punches),1,0:41
"Nov 14, 2009",UFC 105 - Couture vs. Vera,,Andre Winner,,,Roli Delgado,,,KO (Punches),1,3:22
"May 23, 2009",UFC 98 - Evans vs. Machida,Light Heavyweight Title Fight,Lyoto Machida,,,Rashad Evans,,,KO (Punches),2,3:57
"May 23, 2009",UFC 98 - Evans vs. Machida,,Matt Hughes,,,Matt Serra,,,Decision (Unanimous),3,5:00
"May 23, 2009",UFC 98 - Evans vs. Machida,,Drew McFedries,,,Xavier Foupa-Pokam,,,TKO (Punches),1,0:37
"May 23, 2009",UFC 98 - Evans vs. Machida,,Chael Sonnen,,,Dan Miller,,,Decision (Unanimous),3,5:00
"May 23, 2009",UFC 98 - Evans vs. Machida,,Frankie Edgar,,,Sean Sherk,,,Decision (Unanimous),3,5:00
"May 23, 2009",UFC 98 - Evans vs. Machida,,Brock Larson,,,Mike Pyle,,,Submission (Arm-Triangle Choke),1,3:06
"May 23, 2009",UFC 98 - Evans vs. Machida,,Tim Hague,,,Pat Barry,,,Submission (Guillotine Choke),1,1:42
"May 23, 2009",UFC 98 - Evans vs. Machida,,Kyle Bradley,,,Phillipe Nover,,,TKO (Punches),1,1:03
"May 23, 2009",UFC 98 - Evans vs. Machida,,Krzysztof Soszynski,,,Andre Gusmao,,,KO (Punches),1,3:17
"May 23, 2009",UFC 98 - Evans vs. Machida,,Yoshiyuki Yoshida,,,Brandon Wolff,,,Submission (Guillotine Choke),1,2:24
"May 23, 2009",UFC 98 - Evans vs. Machida,,George Roop,,,David Kaplan,,,Decision (Split),3,5:00
"Mar 7, 2009",UFC 96 - Jackson vs. Jardine,,Quinton Jackson,,,Keith Jardine,,,Decision (Unanimous),3,5:00
"Mar 7, 2009",UFC 96 - Jackson vs. Jardine,,Shane Carwin,,,Gabriel Gonzaga,,,TKO (Punches),1,1:09
"Mar 7, 2009",UFC 96 - Jackson vs. Jardine,,Matt Brown,,,Pete Sell,,,TKO (Punches),1,1:32
"Mar 7, 2009",UFC 96 - Jackson vs. Jardine,,Matt Hamill,,,Mark Munoz,,,KO (Head Kick),1,3:53
"Mar 7, 2009",UFC 96 - Jackson vs. Jardine,,Gray Maynard,,,Jim Miller,,,Decision (Unanimous),3,5:00
"Mar 7, 2009",UFC 96 - Jackson vs. Jardine,,Tamdan McCrory,,,Ryan Madigan,,,TKO (Submission to Punches),1,3:35
"Mar 7, 2009",UFC 96 - Jackson vs. Jardine,,Kendall Grove,,,Jason Day,,,TKO (Punches and Elbows),1,1:32
"Mar 7, 2009",UFC 96 - Jackson vs. Jardine,,Jason Brilz,,,Tim Boetsch,,,Decision (Unanimous),3,5:00
"Mar 7, 2009",UFC 96 - Jackson vs. Jardine,,Brandon Vera,,,Michael Patt,,,TKO (Leg Kicks),2,1:27
"Mar 7, 2009",UFC 96 - Jackson vs. Jardine,,Shane Nelson,,,Aaron Riley,,,TKO (Punch),1,0:44
"Jun 20, 2009",UFC - The Ultimate Fighter 9 Finale,,Diego Sanchez,,,Clay Guida,,,Decision (Split),3,5:00
"Jun 20, 2009",UFC - The Ultimate Fighter 9 Finale,,James Wilks,,,DaMarques Johnson,,,Submission (Rear-Naked Choke),1,4:54
"Jun 20, 2009",UFC - The Ultimate Fighter 9 Finale,,Chris Lytle,,,Kevin Burns,,,Decision (Unanimous),3,5:00
"Jun 20, 2009",UFC - The Ultimate Fighter 9 Finale,,Ross Pearson,,,Andre Winner,,,Decision (Unanimous),3,5:00
"Jun 20, 2009",UFC - The Ultimate Fighter 9 Finale,,Joe Stevenson,,,Nate Diaz,,,Decision (Unanimous),3,5:00
"Jun 20, 2009",UFC - The Ultimate Fighter 9 Finale,,Melvin Guillard,,,Gleison Tibau,,,Decision (Split),3,5:00
"Jun 20, 2009",UFC - The Ultimate Fighter 9 Finale,,Brad Blackburn,,,Edgar Garcia,,,Decision (Split),3,5:00
"Jun 20, 2009",UFC - The Ultimate Fighter 9 Finale,,Tomasz Drwal,,,Mike Ciesnolevicz,,,TKO (Knee and Punches),1,4:48
"Jun 20, 2009",UFC - The Ultimate Fighter 9 Finale,,Nick Osipczak,,,Frank Lester,,,Submission (Rear-Naked Choke),1,3:40
"Jun 20, 2009",UFC - The Ultimate Fighter 9 Finale,,Jason Dent,,,Cameron Dollar,,,Submission (Anaconda Choke),1,4:46
"Sep 16, 2009",UFC Fight Night 19 - Diaz vs. Guillard,,Nate Diaz,,,Melvin Guillard,,,Submission (Guillotine Choke),2,2:13
"Sep 16, 2009",UFC Fight Night 19 - Diaz vs. Guillard,,Gray Maynard,,,Roger Huerta,,,Decision (Split),3,5:00
"Sep 16, 2009",UFC Fight Night 19 - Diaz vs. Guillard,,Carlos Condit,,,Jake Ellenberger,,,Decision (Split),3,5:00
"Sep 16, 2009",UFC Fight Night 19 - Diaz vs. Guillard,,Nate Quarry,,,Tim Credeur,,,Decision (Unanimous),3,5:00
"Sep 16, 2009",UFC Fight Night 19 - Diaz vs. Guillard,,Brian Stann,,,Steve Cantwell,,,Decision (Unanimous),3,5:00
"Sep 16, 2009",UFC Fight Night 19 - Diaz vs. Guillard,,Mike Pyle,,,Chris Wilson,,,Submission (Guillotine Choke),3,2:15
"Sep 16, 2009",UFC Fight Night 19 - Diaz vs. Guillard,,C.B. Dollaway,,,Jay Silva,,,Decision (Unanimous),3,5:00
"Sep 16, 2009",UFC Fight Night 19 - Diaz vs. Guillard,,Jeremy Stephens,,,Justin Buchholz,,,TKO (Doctor Stoppage),1,3:32
"Sep 16, 2009",UFC Fight Night 19 - Diaz vs. Guillard,,Mike Pierce,,,Brock Larson,,,Decision (Unanimous),3,5:00
"Sep 16, 2009",UFC Fight Night 19 - Diaz vs. Guillard,,Ryan Jensen,,,Steve Steinbeiss,,,Technical Submission (Guillotine Choke),1,3:56
"Jan 31, 2009",UFC 94 - St. Pierre vs. Penn 2,Welterweight Title Fight,Georges St. Pierre,,,B.J. Penn,,,TKO (Corner Stoppage),4,5:00
"Jan 31, 2009",UFC 94 - St. Pierre vs. Penn 2,,Lyoto Machida,,,Thiago Silva,,,KO (Punches),1,4:59
"Jan 31, 2009",UFC 94 - St. Pierre vs. Penn 2,,Jon Jones,,,Stephan Bonnar,,,Decision (Unanimous),3,5:00
"Jan 31, 2009",UFC 94 - St. Pierre vs. Penn 2,,Karo Parisyan,,,Dong Hyun Kim,,,No Contest (Overturned by NSAC),3,5:00
"Jan 31, 2009",UFC 94 - St. Pierre vs. Penn 2,,Clay Guida,,,Nate Diaz,,,Decision (Split),3,5:00
"Jan 31, 2009",UFC 94 - St. Pierre vs. Penn 2,,Jon Fitch,,,Akihiro Gono,,,Decision (Unanimous),3,5:00
"Jan 31, 2009",UFC 94 - St. Pierre vs. Penn 2,,Thiago Tavares,,,Manny Gamburyan,,,Decision (Unanimous),3,5:00
"Jan 31, 2009",UFC 94 - St. Pierre vs. Penn 2,,John Howard,,,Chris Wilson,,,Decision (Split),3,5:00
"Jan 31, 2009",UFC 94 - St. Pierre vs. Penn 2,,Jake O'Brien,,,Christian Wellisch,,,Decision (Split),3,5:00
"Jan 31, 2009",UFC 94 - St. Pierre vs. Penn 2,,Dan Cramer,,,Matt Arroyo,,,Decision (Split),3,5:00
"Jan 17, 2009",UFC 93 - Franklin vs. Henderson,,Dan Henderson,,,Rich Franklin,,,Decision (Split),3,5:00
"Jan 17, 2009",UFC 93 - Franklin vs. Henderson,,Mauricio Rua,,,Mark Coleman,,,TKO (Punches),3,4:36
"Jan 17, 2009",UFC 93 - Franklin vs. Henderson,,Rousimar Palhares,,,Jeremy Horn,,,Decision (Unanimous),3,5:00
"Jan 17, 2009",UFC 93 - Franklin vs. Henderson,,Alan Belcher,,,Denis Kang,,,Submission (Guillotine Choke),2,4:36
"Jan 17, 2009",UFC 93 - Franklin vs. Henderson,,Marcus Davis,,,Chris Lytle,,,Decision (Split),3,5:00
"Jan 17, 2009",UFC 93 - Franklin vs. Henderson,,John Hathaway,,,Tom Egan,,,TKO (Elbows),1,4:36
"Jan 17, 2009",UFC 93 - Franklin vs. Henderson,,Martin Kampmann,,,Alexandre Barros,,,TKO (Punches),2,3:07
"Jan 17, 2009",UFC 93 - Franklin vs. Henderson,,Eric Schafer,,,Antonio Mendes,,,TKO (Punches),1,3:35
