date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Nov 20, 2010",UFC 123 - Rampage vs. Machida,,Maiquel Falcao,,,Gerald Harris,,,Decision (Unanimous),3,5:00
"Nov 20, 2010",UFC 123 - Rampage vs. Machida,,Phil Davis,,,Tim Boetsch,,,Submission (Kimura),2,2:55
"Nov 20, 2010",UFC 123 - Rampage vs. Machida,,George Sotiropoulos,,,Joe Lauzon,,,Submission (Kimura),2,2:43
"Nov 20, 2010",UFC 123 - Rampage vs. Machida,,Brian Foster,,,Matt Brown,,,Submission (Guillotine Choke),2,2:11
"Nov 20, 2010",UFC 123 - Rampage vs. Machida,,Mark Munoz,,,Aaron Simpson,,,Decision (Unanimous),3,5:00
"Nov 20, 2010",UFC 123 - Rampage vs. Machida,,Dennis Hallman,,,Karo Parisyan,,,TKO (Punches),1,1:47
"Nov 20, 2010",UFC 123 - Rampage vs. Machida,,Edson Barboza,,,Mike Lullo,,,TKO (Leg Kicks),3,0:26
"Nov 20, 2010",UFC 123 - Rampage vs. Machida,,Paul Kelly,,,T.J. O'Brien,,,TKO (Elbows),2,3:16
"Nov 20, 2010",UFC 123 - Rampage vs. Machida,,Nik Lentz,,,Tyson Griffin,,,Decision (Split),3,5:00
"May 29, 2010",UFC 114 - Rampage vs. Evans,Light Heavyweight,Rashad Evans,,,Quinton Jackson,,,Decision (Unanimous),3,5:00
"May 29, 2010",UFC 114 - Rampage vs. Evans,,Michael Bisping,,,Dan Miller,,,Decision (Unanimous),3,5:00
"May 29, 2010",UFC 114 - Rampage vs. Evans,,Mike Russow,,,Todd Duffee,,,KO (Punch),3,2:32
"May 29, 2010",UFC 114 - Rampage vs. Evans,,Antonio Rogerio Nogueira,,,Jason Brilz,,,Decision (Split),3,5:00
"May 29, 2010",UFC 114 - Rampage vs. Evans,,John Hathaway,,,Diego Sanchez,,,Decision (Unanimous),3,5:00
"May 29, 2010",UFC 114 - Rampage vs. Evans,,Dong Hyun Kim,,,Amir Sadollah,,,Decision (Unanimous),3,5:00
"May 29, 2010",UFC 114 - Rampage vs. Evans,,Efrain Escudero,,,Dan Lauzon,,,Decision (Unanimous),3,5:00
"May 29, 2010",UFC 114 - Rampage vs. Evans,,Melvin Guillard,,,Waylon Lowe,,,KO (Knee to the Body),1,3:28
"May 29, 2010",UFC 114 - Rampage vs. Evans,,Cyrille Diabate,,,Luiz Cane,,,TKO (Punches),1,2:13
"May 29, 2010",UFC 114 - Rampage vs. Evans,,Aaron Riley,,,Joe Brammer,,,Decision (Unanimous),3,5:00
"May 29, 2010",UFC 114 - Rampage vs. Evans,,Ryan Jensen,,,Jesse Forbes,,,Submission (Guillotine Choke),1,1:06
"Nov 13, 2010",UFC 122 - Marquardt vs. Okami,,Yushin Okami,,,Nate Marquardt,,,Decision (Unanimous),3,5:00
"Nov 13, 2010",UFC 122 - Marquardt vs. Okami,,Dennis Siver,,,Andre Winner,,,Submission (Rear-Naked Choke),1,3:37
"Nov 13, 2010",UFC 122 - Marquardt vs. Okami,,Amir Sadollah,,,Peter Sobotta,,,Decision (Unanimous),3,5:00
"Nov 13, 2010",UFC 122 - Marquardt vs. Okami,,Krzysztof Soszynski,,,Goran Reljic,,,Decision (Unanimous),3,5:00
"Nov 13, 2010",UFC 122 - Marquardt vs. Okami,,Duane Ludwig,,,Nick Osipczak,,,Decision (Split),3,5:00
"Nov 13, 2010",UFC 122 - Marquardt vs. Okami,,Vladimir Matyushenko,,,Alexandre Ferreira,,,TKO (Punches and Elbows),1,2:20
"Nov 13, 2010",UFC 122 - Marquardt vs. Okami,,Pascal Krauss,,,Mark Scanlon,,,Decision (Unanimous),3,5:00
"Nov 13, 2010",UFC 122 - Marquardt vs. Okami,,Kyle Noke,,,Rob Kimmons,,,Submission (Rear-Naked Choke),2,1:33
"Nov 13, 2010",UFC 122 - Marquardt vs. Okami,,Karlos Vemola,,,Seth Petruzelli,,,TKO (Punches and Elbows),1,3:46
"Nov 13, 2010",UFC 122 - Marquardt vs. Okami,,Carlos Eduardo Rocha,,,Kris McCray,,,Submission (Kneebar),1,2:21
"Oct 16, 2010",UFC 120 - Bisping vs. Akiyama,,Michael Bisping,,,Yoshihiro Akiyama,,,Decision (Unanimous),3,5:00
"Oct 16, 2010",UFC 120 - Bisping vs. Akiyama,,Carlos Condit,,,Dan Hardy,,,KO (Punch),1,4:27
"Oct 16, 2010",UFC 120 - Bisping vs. Akiyama,,Mike Pyle,,,John Hathaway,,,Decision (Unanimous),3,5:00
"Oct 16, 2010",UFC 120 - Bisping vs. Akiyama,,Cheick Kongo,,,Travis Browne,,,Draw (Unanimous),3,5:00
"Oct 16, 2010",UFC 120 - Bisping vs. Akiyama,,Claude Patrick,,,James Wilks,,,Decision (Unanimous),3,5:00
"Oct 16, 2010",UFC 120 - Bisping vs. Akiyama,,Alexander Gustafsson,,,Cyrille Diabate,,,Submission (Rear-Naked Choke),2,2:41
"Oct 16, 2010",UFC 120 - Bisping vs. Akiyama,,Rob Broughton,,,Vinicius Kappke de Queiroz,,,Submission (Rear-Naked Choke),3,1:43
"Oct 16, 2010",UFC 120 - Bisping vs. Akiyama,,Paul Sass,,,Mark Holst,,,Submission (Triangle Choke),1,4:45
"Oct 16, 2010",UFC 120 - Bisping vs. Akiyama,,Spencer Fisher,,,Curt Warburton,,,Decision (Unanimous),3,5:00
"Oct 16, 2010",UFC 120 - Bisping vs. Akiyama,,Fabio Maldonado,,,James McSweeney,,,TKO (Punches),3,0:48
"May 8, 2010",UFC 113 - Machida vs. Shogun 2,Light Heavyweight Title Fight,Mauricio Rua,,,Lyoto Machida,,,KO (Punches),1,3:35
"May 8, 2010",UFC 113 - Machida vs. Shogun 2,,Josh Koscheck,,,Paul Daley,,,Decision (Unanimous),3,5:00
"May 8, 2010",UFC 113 - Machida vs. Shogun 2,,Jeremy Stephens,,,Sam Stout,,,Decision (Split),3,5:00
"May 8, 2010",UFC 113 - Machida vs. Shogun 2,,Matt Mitrione,,,Kevin Ferguson,,,TKO (Punches),2,4:24
"May 8, 2010",UFC 113 - Machida vs. Shogun 2,,Alan Belcher,,,Patrick Cote,,,Submission (Rear-Naked Choke),2,3:25
"May 8, 2010",UFC 113 - Machida vs. Shogun 2,,Joe Doerksen,,,Tom Lawlor,,,Submission (Rear-Naked Choke),2,2:10
"May 8, 2010",UFC 113 - Machida vs. Shogun 2,,Marcus Davis,,,Jonathan Goulet,,,TKO (Punches),2,1:23
"May 8, 2010",UFC 113 - Machida vs. Shogun 2,,Johny Hendricks,,,T.J. Grant,,,Decision (Majority),3,5:00
"May 8, 2010",UFC 113 - Machida vs. Shogun 2,,Joey Beltran,,,Tim Hague,,,Decision (Unanimous),3,5:00
"May 8, 2010",UFC 113 - Machida vs. Shogun 2,,Michael Guymon,,,Yoshiyuki Yoshida,,,Decision (Unanimous),3,5:00
"May 8, 2010",UFC 113 - Machida vs. Shogun 2,,John Salter,,,Jason MacDonald,,,TKO (Leg Injury),1,2:42
"Aug 1, 2010",UFC Live 2 - Jones vs. Matyushenko,Light Heavyweight,Jon Jones,,,Vladimir Matyushenko,,,TKO (Elbows),1,1:52
"Aug 1, 2010",UFC Live 2 - Jones vs. Matyushenko,,Yushin Okami,,,Mark Munoz,,,Decision (Split),3,5:00
"Aug 1, 2010",UFC Live 2 - Jones vs. Matyushenko,,Jake Ellenberger,,,John Howard,,,TKO (Doctor Stoppage),3,2:21
"Aug 1, 2010",UFC Live 2 - Jones vs. Matyushenko,,Takanori Gomi,,,Tyson Griffin,,,KO (Punch),1,1:04
"Aug 1, 2010",UFC Live 2 - Jones vs. Matyushenko,,Jacob Volkmann,,,Paul Kelly,,,Decision (Unanimous),3,5:00
"Aug 1, 2010",UFC Live 2 - Jones vs. Matyushenko,,Matt Riddle,,,DaMarques Johnson,,,TKO (Punches),2,4:29
"Aug 1, 2010",UFC Live 2 - Jones vs. Matyushenko,,Igor Pokrajac,,,James Irvin,,,Submission (Rear-Naked Choke),1,2:29
"Aug 1, 2010",UFC Live 2 - Jones vs. Matyushenko,,Brian Stann,,,Mike Massenzio,,,Submission (Triangle Choke),3,3:10
"Aug 1, 2010",UFC Live 2 - Jones vs. Matyushenko,,Charles Oliveira,,,Darren Elkins,,,Submission (Armbar),1,0:41
"Aug 1, 2010",UFC Live 2 - Jones vs. Matyushenko,,Rob Kimmons,,,Steve Steinbeiss,,,Decision (Unanimous),3,5:00
"Apr 10, 2010",UFC 112 - Invincible,Middleweight Title Fight,Anderson Silva,,,Demian Maia,,,Decision (Unanimous),5,5:00
"Apr 10, 2010",UFC 112 - Invincible,Lightweight Title Fight,Frankie Edgar,,,B.J. Penn,,,Decision (Unanimous),5,5:00
"Apr 10, 2010",UFC 112 - Invincible,,Matt Hughes,,,Renzo Gracie,,,TKO (Punches),3,4:40
"Apr 10, 2010",UFC 112 - Invincible,,Rafael dos Anjos,,,Terry Etim,,,Submission (Armbar),2,4:30
"Apr 10, 2010",UFC 112 - Invincible,,Mark Munoz,,,Kendall Grove,,,TKO (Punches),2,2:50
"Apr 10, 2010",UFC 112 - Invincible,,Phil Davis,,,Alexander Gustafsson,,,Submission (Anaconda Choke),1,4:55
"Apr 10, 2010",UFC 112 - Invincible,,Rick Story,,,Nick Osipczak,,,Decision (Split),3,5:00
"Apr 10, 2010",UFC 112 - Invincible,,DaMarques Johnson,,,Brad Blackburn,,,TKO (Kick to the Body),3,2:08
"Apr 10, 2010",UFC 112 - Invincible,,Paul Kelly,,,Matt Veach,,,Submission (Guillotine Choke),2,3:41
"Apr 10, 2010",UFC 112 - Invincible,,Jon Madsen,,,Mostapha Al-Turk,,,Decision (Unanimous),3,5:00
"Aug 28, 2010",UFC 118 - Edgar vs. Penn 2,Lightweight Title Fight,Frankie Edgar,,,B.J. Penn,,,Decision (Unanimous),5,5:00
"Aug 28, 2010",UFC 118 - Edgar vs. Penn 2,,Randy Couture,,,James Toney,,,Submission (Arm-Triangle Choke),1,3:19
"Aug 28, 2010",UFC 118 - Edgar vs. Penn 2,,Demian Maia,,,Mario Miranda,,,Decision (Unanimous),3,5:00
"Aug 28, 2010",UFC 118 - Edgar vs. Penn 2,,Gray Maynard,,,Kenny Florian,,,Decision (Unanimous),3,5:00
"Aug 28, 2010",UFC 118 - Edgar vs. Penn 2,,Nate Diaz,,,Marcus Davis,,,Technical Submission (Guillotine Choke),3,4:02
"Aug 28, 2010",UFC 118 - Edgar vs. Penn 2,,Joe Lauzon,,,Gabe Ruediger,,,Submission (Armbar),1,2:01
"Aug 28, 2010",UFC 118 - Edgar vs. Penn 2,,Nik Lentz,,,Andre Winner,,,Decision (Unanimous),3,5:00
"Aug 28, 2010",UFC 118 - Edgar vs. Penn 2,,Dan Miller,,,John Salter,,,Submission (Guillotine Choke),2,1:53
"Aug 28, 2010",UFC 118 - Edgar vs. Penn 2,,Greg Soto,,,Nick Osipczak,,,Decision (Unanimous),3,5:00
"Aug 28, 2010",UFC 118 - Edgar vs. Penn 2,,Mike Pierce,,,Amilcar Alves,,,Submission (Straight Armbar),3,3:11
"Aug 7, 2010",UFC 117 - Silva vs. Sonnen,Middleweight Title Fight,Anderson Silva,,,Chael Sonnen,,,Submission (Triangle Armbar),5,3:10
"Aug 7, 2010",UFC 117 - Silva vs. Sonnen,,Jon Fitch,,,Thiago Alves,,,Decision (Unanimous),3,5:00
"Aug 7, 2010",UFC 117 - Silva vs. Sonnen,,Clay Guida,,,Rafael dos Anjos,,,TKO (Jaw Injury),3,1:51
"Aug 7, 2010",UFC 117 - Silva vs. Sonnen,,Matt Hughes,,,Ricardo Almeida,,,Technical Submission (Anaconda Choke),1,3:15
"Aug 7, 2010",UFC 117 - Silva vs. Sonnen,,Junior dos Santos,,,Roy Nelson,,,Decision (Unanimous),3,5:00
"Aug 7, 2010",UFC 117 - Silva vs. Sonnen,,Rick Story,,,Dustin Hazelett,,,TKO (Punches),2,1:15
"Aug 7, 2010",UFC 117 - Silva vs. Sonnen,,Phil Davis,,,Rodney Wallace,,,Decision (Unanimous),3,5:00
"Aug 7, 2010",UFC 117 - Silva vs. Sonnen,,Johny Hendricks,,,Charlie Brenneman,,,TKO (Punches),2,0:40
"Aug 7, 2010",UFC 117 - Silva vs. Sonnen,,Tim Boetsch,,,Todd Brown,,,Decision (Unanimous),3,5:00
"Aug 7, 2010",UFC 117 - Silva vs. Sonnen,,Stefan Struve,,,Christian Morecraft,,,KO (Punches),2,0:22
"Aug 7, 2010",UFC 117 - Silva vs. Sonnen,,Dennis Hallman,,,Ben Saunders,,,Decision (Unanimous),3,5:00
"Sep 15, 2010",UFC Fight Night 22 - Marquardt vs. Palhares,,Nate Marquardt,,,Rousimar Palhares,,,TKO (Punches),1,3:28
"Sep 15, 2010",UFC Fight Night 22 - Marquardt vs. Palhares,,Charles Oliveira,,,Efrain Escudero,,,Submission (Rear-Naked Choke),3,2:25
"Sep 15, 2010",UFC Fight Night 22 - Marquardt vs. Palhares,,Jim Miller,,,Gleison Tibau,,,Decision (Unanimous),3,5:00
"Sep 15, 2010",UFC Fight Night 22 - Marquardt vs. Palhares,,Cole Miller,,,Ross Pearson,,,Submission (Rear-Naked Choke),2,1:49
"Sep 15, 2010",UFC Fight Night 22 - Marquardt vs. Palhares,,Yves Edwards,,,John Gunderson,,,Decision (Unanimous),3,5:00
"Sep 15, 2010",UFC Fight Night 22 - Marquardt vs. Palhares,,Kyle Kingsbury,,,Jared Hamman,,,Decision (Unanimous),3,5:00
"Sep 15, 2010",UFC Fight Night 22 - Marquardt vs. Palhares,,David Branch,,,Tomasz Drwal,,,Decision (Unanimous),3,5:00
"Sep 15, 2010",UFC Fight Night 22 - Marquardt vs. Palhares,,Rich Attonito,,,Rafael Natal,,,Decision (Unanimous),3,5:00
"Sep 15, 2010",UFC Fight Night 22 - Marquardt vs. Palhares,,T.J. Waldburger,,,David Mitchell,,,Decision (Unanimous),3,5:00
"Sep 15, 2010",UFC Fight Night 22 - Marquardt vs. Palhares,,Brian Foster,,,Forrest Petz,,,TKO (Punches),1,1:07
"Mar 31, 2010",UFC Fight Night 21 - Florian vs. Gomi,,Kenny Florian,,,Takanori Gomi,,,Submission (Rear-Naked Choke),3,2:52
"Mar 31, 2010",UFC Fight Night 21 - Florian vs. Gomi,,Roy Nelson,,,Stefan Struve,,,TKO (Punches),1,0:39
"Mar 31, 2010",UFC Fight Night 21 - Florian vs. Gomi,,Jorge Rivera,,,Nate Quarry,,,TKO (Punches),2,0:29
"Mar 31, 2010",UFC Fight Night 21 - Florian vs. Gomi,,Ross Pearson,,,Dennis Siver,,,Decision (Unanimous),3,5:00
"Mar 31, 2010",UFC Fight Night 21 - Florian vs. Gomi,,Andre Winner,,,Rafaello Oliveira,,,Decision (Unanimous),3,5:00
"Mar 31, 2010",UFC Fight Night 21 - Florian vs. Gomi,,Jacob Volkmann,,,Ronys Torres,,,Decision (Split),3,5:00
"Mar 31, 2010",UFC Fight Night 21 - Florian vs. Gomi,,Nik Lentz,,,Robert Emerson,,,Decision (Unanimous),3,5:00
"Mar 31, 2010",UFC Fight Night 21 - Florian vs. Gomi,,Gleison Tibau,,,Caol Uno,,,TKO (Punches),1,4:13
"Mar 31, 2010",UFC Fight Night 21 - Florian vs. Gomi,,Yushin Okami,,,Lucio Linhares,,,TKO (Doctor Stoppage),2,2:47
"Mar 31, 2010",UFC Fight Night 21 - Florian vs. Gomi,,Gerald Harris,,,Mario Miranda,,,TKO (Punches),1,4:49
"Mar 31, 2010",UFC Fight Night 21 - Florian vs. Gomi,,Charlie Brenneman,,,Jason High,,,Decision (Unanimous),3,5:00
"Mar 27, 2010",UFC 111 - St. Pierre vs. Hardy,Welterweight Title Fight,Georges St. Pierre,,,Dan Hardy,,,Decision (Unanimous),5,5:00
"Mar 27, 2010",UFC 111 - St. Pierre vs. Hardy,Heavyweight Title Fight,Shane Carwin,,,Frank Mir,,,KO (Punches),1,3:48
"Mar 27, 2010",UFC 111 - St. Pierre vs. Hardy,,Kurt Pellegrino,,,Fabricio Camoes,,,Submission (Rear-Naked Choke),2,4:20
"Mar 27, 2010",UFC 111 - St. Pierre vs. Hardy,,Jon Fitch,,,Ben Saunders,,,Decision (Unanimous),3,5:00
"Mar 27, 2010",UFC 111 - St. Pierre vs. Hardy,,Jim Miller,,,Mark Bocek,,,Decision (Unanimous),3,5:00
"Mar 27, 2010",UFC 111 - St. Pierre vs. Hardy,,Nate Diaz,,,Rory Markham,,,TKO (Punches),1,2:47
"Mar 27, 2010",UFC 111 - St. Pierre vs. Hardy,,Ricardo Almeida,,,Matt Brown,,,Submission (Rear-Naked Choke),2,3:30
"Mar 27, 2010",UFC 111 - St. Pierre vs. Hardy,,Rousimar Palhares,,,Tomasz Drwal,,,Submission (Heel Hook),1,0:45
"Mar 27, 2010",UFC 111 - St. Pierre vs. Hardy,,Jared Hamman,,,Rodney Wallace,,,Decision (Unanimous),3,5:00
"Mar 27, 2010",UFC 111 - St. Pierre vs. Hardy,,Matt Riddle,,,Greg Soto,,,Disqualification (Illegal Upkick),3,1:30
"Mar 21, 2010",UFC Live 1 - Vera vs. Jones,Light Heavyweight,Jon Jones,,,Brandon Vera,,,TKO (Elbows and Punches),1,3:19
"Mar 21, 2010",UFC Live 1 - Vera vs. Jones,,Junior dos Santos,,,Gabriel Gonzaga,,,TKO (Punches),1,3:53
"Mar 21, 2010",UFC Live 1 - Vera vs. Jones,,Cheick Kongo,,,Paul Buentello,,,TKO (Submission to Elbows to the Body),3,1:16
"Mar 21, 2010",UFC Live 1 - Vera vs. Jones,,Alessio Sakara,,,James Irvin,,,TKO (Punch),1,3:01
"Mar 21, 2010",UFC Live 1 - Vera vs. Jones,,Clay Guida,,,Shannon Gugerty,,,Submission (Arm-Triangle Choke),2,3:40
"Mar 21, 2010",UFC Live 1 - Vera vs. Jones,,Vladimir Matyushenko,,,Eliot Marshall,,,Decision (Split),3,5:00
"Mar 21, 2010",UFC Live 1 - Vera vs. Jones,,Darren Elkins,,,Duane Ludwig,,,TKO (Ankle Injury),1,0:44
"Mar 21, 2010",UFC Live 1 - Vera vs. Jones,,John Howard,,,Daniel Roberts,,,KO (Punch),1,2:01
"Mar 21, 2010",UFC Live 1 - Vera vs. Jones,,Brendan Schaub,,,Chase Gormley,,,TKO (Punches),1,0:47
"Mar 21, 2010",UFC Live 1 - Vera vs. Jones,,Mike Pierce,,,Julio Paulino,,,Decision (Unanimous),3,5:00
"Mar 21, 2010",UFC Live 1 - Vera vs. Jones,,Jason Brilz,,,Eric Schafer,,,Decision (Unanimous),3,5:00
"Jan 11, 2010",UFC Fight Night 20 - Maynard vs. Diaz,,Gray Maynard,,,Nate Diaz,,,Decision (Split),3,5:00
"Jan 11, 2010",UFC Fight Night 20 - Maynard vs. Diaz,,Evan Dunham,,,Efrain Escudero,,,Submission (Armbar),3,1:59
"Jan 11, 2010",UFC Fight Night 20 - Maynard vs. Diaz,,Aaron Simpson,,,Tom Lawlor,,,Decision (Split),3,5:00
"Jan 11, 2010",UFC Fight Night 20 - Maynard vs. Diaz,,Amir Sadollah,,,Brad Blackburn,,,Decision (Unanimous),3,5:00
"Jan 11, 2010",UFC Fight Night 20 - Maynard vs. Diaz,,Chris Leben,,,Jay Silva,,,Decision (Unanimous),3,5:00
"Jan 11, 2010",UFC Fight Night 20 - Maynard vs. Diaz,,Rick Story,,,Jesse Lennox,,,Decision (Split),3,5:00
"Jan 11, 2010",UFC Fight Night 20 - Maynard vs. Diaz,,Nik Lentz,,,Thiago Tavares,,,Draw (Majority),3,5:00
"Jan 11, 2010",UFC Fight Night 20 - Maynard vs. Diaz,,Rory MacDonald,,,Michael Guymon,,,Submission (Armbar),1,4:27
"Jan 11, 2010",UFC Fight Night 20 - Maynard vs. Diaz,,Rafael dos Anjos,,,Kyle Bradley,,,Decision (Unanimous),3,5:00
"Jan 11, 2010",UFC Fight Night 20 - Maynard vs. Diaz,,Gerald Harris,,,John Salter,,,TKO (Punches),3,3:24
"Jan 11, 2010",UFC Fight Night 20 - Maynard vs. Diaz,,Nick Catone,,,Jesse Forbes,,,Decision (Split),3,5:00
"Feb 20, 2010",UFC 110 - Nogueira vs. Velasquez,Heavyweight,Cain Velasquez,,,Antonio Rodrigo Nogueira,,,KO (Punches),1,2:20
"Feb 20, 2010",UFC 110 - Nogueira vs. Velasquez,,Wanderlei Silva,,,Michael Bisping,,,Decision (Unanimous),3,5:00
"Feb 20, 2010",UFC 110 - Nogueira vs. Velasquez,,George Sotiropoulos,,,Joe Stevenson,,,Decision (Unanimous),3,5:00
"Feb 20, 2010",UFC 110 - Nogueira vs. Velasquez,,Ryan Bader,,,Keith Jardine,,,KO (Punch),3,2:10
"Feb 20, 2010",UFC 110 - Nogueira vs. Velasquez,,Mirko Filipovic,,,Anthony Perosh,,,TKO (Doctor Stoppage),2,5:00
"Feb 20, 2010",UFC 110 - Nogueira vs. Velasquez,,Krzysztof Soszynski,,,Stephan Bonnar,,,TKO (Doctor Stoppage),3,1:04
"Feb 20, 2010",UFC 110 - Nogueira vs. Velasquez,,Chris Lytle,,,Brian Foster,,,Submission (Kneebar),1,1:41
"Feb 20, 2010",UFC 110 - Nogueira vs. Velasquez,,C.B. Dollaway,,,Goran Reljic,,,Decision (Unanimous),3,5:00
"Feb 20, 2010",UFC 110 - Nogueira vs. Velasquez,,James Te Huna,,,Igor Pokrajac,,,TKO (Punches),3,3:26
"Feb 6, 2010",UFC 109 - Relentless,,Randy Couture,,,Mark Coleman,,,Submission (Rear-Naked Choke),2,1:09
"Feb 6, 2010",UFC 109 - Relentless,,Chael Sonnen,,,Nate Marquardt,,,Decision (Unanimous),3,5:00
"Feb 6, 2010",UFC 109 - Relentless,,Paulo Thiago,,,Mike Swick,,,Technical Submission (Brabo Choke),2,1:54
"Feb 6, 2010",UFC 109 - Relentless,,Demian Maia,,,Dan Miller,,,Decision (Unanimous),3,5:00
"Feb 6, 2010",UFC 109 - Relentless,,Matt Serra,,,Frank Trigg,,,TKO (Punches),1,2:23
"Feb 6, 2010",UFC 109 - Relentless,,Mac Danzig,,,Justin Buchholz,,,Decision (Unanimous),3,5:00
"Feb 6, 2010",UFC 109 - Relentless,,Melvin Guillard,,,Ronys Torres,,,Decision (Unanimous),3,5:00
"Feb 6, 2010",UFC 109 - Relentless,,Robert Emerson,,,Phillipe Nover,,,Decision (Unanimous),3,5:00
"Feb 6, 2010",UFC 109 - Relentless,,Phil Davis,,,Brian Stann,,,Decision (Unanimous),3,5:00
"Feb 6, 2010",UFC 109 - Relentless,,Chris Tuchscherer,,,Tim Hague,,,Decision (Majority),3,5:00
