date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Aug 17, 2024",UFC 305 - Du Plessis vs. Adesanya,128lb Catchweight,Jesus Santos Aguilar,127.5: Missed Weight,190,Stewart Nicoll,126,-230,Technical Submission (Guillotine Choke),1,2:39
"Aug 10, 2024",UFC on ESPN 61 - Tybura vs. Spivac 2,Heavyweight,Serghei Spivac,238,-155,Marcin Tybura,252,130,Submission (Armbar),1,1:44
"Aug 10, 2024",UFC on ESPN 61 - Tybura vs. Spivac 2,150lb Catchweight,Jose Mariscal,149.5: Missed Weight,-218,Damon Jackson,146,180,Decision (Unanimous),3,5:00
"Aug 10, 2024",UFC on ESPN 61 - Tybura vs. Spivac 2,172lb Catchweight,Danny Barlow,171.25: Missed Weight,-355,Nikolay Veretennikov,170.5,280,Decision (Split),3,5:00
"Aug 10, 2024",UFC on ESPN 61 - Tybura vs. Spivac 2,Bantamweight,Chris Gutierrez,136,-370,Quang Le,136,265,Decision (Unanimous),3,5:00
"Aug 10, 2024",UFC on ESPN 61 - Tybura vs. Spivac 2,141lb Catchweight,Yana Santos,135.5,-142,Chelsea Chandler,141: Missed Weight,120,Decision (Unanimous),3,5:00
"Aug 10, 2024",UFC on ESPN 61 - Tybura vs. Spivac 2,Bantamweight,Toshiomi Kazama,136,180,Charalampos Grigoriou,136,-218,Submission (Triangle Choke),2,1:55
"Aug 10, 2024",UFC on ESPN 61 - Tybura vs. Spivac 2,Bantamweight,Karol Rosa,135.5,-205,Pannie Kianzad,135.5,170,Decision (Unanimous),3,5:00
"Aug 10, 2024",UFC on ESPN 61 - Tybura vs. Spivac 2,Heavyweight,Jhonata Diniz,258,170,Karl Williams,243,-205,Decision (Unanimous),3,5:00
"Aug 10, 2024",UFC on ESPN 61 - Tybura vs. Spivac 2,Featherweight,Youssef Zalal,145.5,-395,Jarno Errens,145.5,310,Submission (Rear-Naked Choke),1,3:52
"Aug 10, 2024",UFC on ESPN 61 - Tybura vs. Spivac 2,Strawweight,Stephanie Luciano,115,-185,Talita Alencar,115.5,154,Decision (Unanimous),3,5:00
"Aug 3, 2024",UFC on ABC 7 - Sandhagen vs. Nurmagomedov,Bantamweight,Umar Nurmagomedov,135,-305,Cory Sandhagen,136,245,Decision (Unanimous),5,5:00
"Aug 3, 2024",UFC on ABC 7 - Sandhagen vs. Nurmagomedov,Middleweight,Sharabutdin Magomedov,186,-238,Michal Oleksiejczuk,185,195,Decision (Unanimous),3,5:00
"Aug 3, 2024",UFC on ABC 7 - Sandhagen vs. Nurmagomedov,Bantamweight,Deiveson Figueiredo,135,-155,Marlon Vera,136,130,Decision (Unanimous),3,5:00
"Aug 3, 2024",UFC on ABC 7 - Sandhagen vs. Nurmagomedov,Welterweight,Michael Chiesa,170,-750,Tony Ferguson,170,525,Submission (Rear-Naked Choke),1,3:44
"Aug 3, 2024",UFC on ABC 7 - Sandhagen vs. Nurmagomedov,Strawweight,Mackenzie Dern,115.5,-130,Lupita Godinez,115.5,110,Decision (Unanimous),3,5:00
"Aug 3, 2024",UFC on ABC 7 - Sandhagen vs. Nurmagomedov,Lightweight,Joel Alvarez,155.5,-185,Elves Brener,155,154,TKO (Knees and Punches),3,3:36
"Aug 3, 2024",UFC on ABC 7 - Sandhagen vs. Nurmagomedov,Light Heavyweight,Azamat Murzakanov,205,-205,Alonzo Menifield,204,170,KO (Punches),2,3:18
"Aug 3, 2024",UFC on ABC 7 - Sandhagen vs. Nurmagomedov,Lightweight,Kaue Fernandes,155.5,-380,Mohammad Yahya,155,300,TKO (Punches),1,4:45
"Aug 3, 2024",UFC on ABC 7 - Sandhagen vs. Nurmagomedov,Heavyweight,Shamil Gaziev,262,-238,Don'Tale Mayes,265,195,Decision (Unanimous),3,5:00
"Aug 3, 2024",UFC on ABC 7 - Sandhagen vs. Nurmagomedov,Lightweight,Guram Kutateladze,155,-205,Jordan Vucenic,155,170,Decision (Unanimous),3,5:00
"Aug 3, 2024",UFC on ABC 7 - Sandhagen vs. Nurmagomedov,Strawweight,Sam Hughes,114,145,Victoria Dudakova,115.5,-175,Decision (Split),3,5:00
"Aug 3, 2024",UFC on ABC 7 - Sandhagen vs. Nurmagomedov,Lightweight,Jai Herbert,155.5,-155,Rolando Bedoya,155,130,Decision (Unanimous),3,5:00
"Aug 3, 2024",UFC on ABC 7 - Sandhagen vs. Nurmagomedov,Middleweight,Sedriques Dumas,186,-218,Denis Tiuliulin,185,180,Decision (Unanimous),3,5:00
"Jul 27, 2024",UFC 304 - Edwards vs. Muhammad 2,Welterweight Title Fight,Belal Muhammad,169,170,Leon Edwards,170,-205,Decision (Unanimous),5,5:00
"Jul 27, 2024",UFC 304 - Edwards vs. Muhammad 2,Heavyweight Title Fight,Tom Aspinall,251,-380,Curtis Blaydes,256,300,KO (Punches),1,1:00
"Jul 27, 2024",UFC 304 - Edwards vs. Muhammad 2,Lightweight,Paddy Pimblett,156,100,Bobby Green,154.5,-120,Technical Submission (Triangle Choke),1,3:22
"Jul 27, 2024",UFC 304 - Edwards vs. Muhammad 2,Middleweight,Gregory Rodrigues,185,110,Christian Leroy Duncan,185,-130,Decision (Unanimous),3,5:00
"Jul 27, 2024",UFC 304 - Edwards vs. Muhammad 2,Featherweight,Arnold Allen,145,-250,Giga Chikadze,146,205,Decision (Unanimous),3,5:00
"Jul 27, 2024",UFC 304 - Edwards vs. Muhammad 2,Featherweight,Nathaniel Wood,145,-500,Daniel Pineda,146,380,Decision (Unanimous),3,5:00
"Jul 27, 2024",UFC 304 - Edwards vs. Muhammad 2,Strawweight,Bruna Brasil,116,250,Molly McCann,115,-310,Decision (Unanimous),3,5:00
"Jul 27, 2024",UFC 304 - Edwards vs. Muhammad 2,137lb Catchweight,Jake Hadley,137: Missed Weight,155,Caolan Loughran,136,-195,Decision (Unanimous),3,5:00
"Jul 27, 2024",UFC 304 - Edwards vs. Muhammad 2,Flyweight,Muhammad Mokaev,126,-130,Manel Kape,125.5,110,Decision (Unanimous),3,5:00
"Jul 27, 2024",UFC 304 - Edwards vs. Muhammad 2,Welterweight,Oban Elliott,170,130,Preston Parsons,169,-155,Decision (Unanimous),3,5:00
"Jul 27, 2024",UFC 304 - Edwards vs. Muhammad 2,Light Heavyweight,Modestas Bukauskas,204,-155,Marcin Prachnio,205,130,Submission (Arm-Triangle Choke),3,3:12
"Jul 27, 2024",UFC 304 - Edwards vs. Muhammad 2,Welterweight,Sam Patterson,170,-360,Kiefer Crosbie,171,285,Submission (Arm-Triangle Choke),1,2:50
"Jul 27, 2024",UFC 304 - Edwards vs. Muhammad 2,Heavyweight,Mick Parkin,264,-245,Lukasz Brzeski,235,200,KO (Punches),1,3:23
"Jul 27, 2024",UFC 304 - Edwards vs. Muhammad 2,Strawweight,Shauna Bannon,115,-185,Alice Ardelean,116,155,Decision (Split),3,5:00
"Jul 20, 2024",UFC on ESPN 60 - Lemos vs. Jandiroba,Strawweight,Virna Jandiroba,115.5,-130,Amanda Lemos,116,110,Submission (Armbar),2,4:48
"Jul 20, 2024",UFC on ESPN 60 - Lemos vs. Jandiroba,Featherweight,Steve Garcia,144.5,-148,Seung Woo Choi,145,124,TKO (Punches),1,1:36
"Jul 20, 2024",UFC on ESPN 60 - Lemos vs. Jandiroba,Lightweight,Kurt Holobaugh,155,114,Kaynan Kruschewsky,154,-135,Decision (Unanimous),3,5:00
"Jul 20, 2024",UFC on ESPN 60 - Lemos vs. Jandiroba,Flyweight,Bruno Silva,126,102,Cody Durden,125.5,-122,TKO (Punches),2,2:58
"Jul 20, 2024",UFC on ESPN 60 - Lemos vs. Jandiroba,Featherweight,Doo Ho Choi,146,140,Bill Algeo,146,-166,TKO (Submission to Punch),2,3:38
"Jul 20, 2024",UFC on ESPN 60 - Lemos vs. Jandiroba,Featherweight,Hyder Amil,145,154,Jeong Yeong Lee,145.5,-185,TKO (Punches),1,1:05
"Jul 20, 2024",UFC on ESPN 60 - Lemos vs. Jandiroba,Bantamweight,Cody Gibson,136,-205,Brian Kelleher,136,170,Submission (Arm-Triangle Choke),1,3:58
"Jul 20, 2024",UFC on ESPN 60 - Lemos vs. Jandiroba,Flyweight,Miranda Maverick,125.5,-218,Dione Barbosa,125.5,180,Decision (Unanimous),3,5:00
"Jul 20, 2024",UFC on ESPN 60 - Lemos vs. Jandiroba,Lightweight,Trey Ogden,156,-105,Loik Radzhabov,155.5,-115,Decision (Unanimous),3,5:00
"Jul 20, 2024",UFC on ESPN 60 - Lemos vs. Jandiroba,Flyweight,Luana Carolina,125.5,-115,Lucie Pudilova,126,-105,Decision (Unanimous),3,5:00
"Jul 20, 2024",UFC on ESPN 60 - Lemos vs. Jandiroba,Heavyweight,Thomas Petersen,258.5,110,Mohammed Usman,236.5,-115,Decision (Unanimous),3,5:00
"Jul 13, 2024",UFC on ESPN 59 - Namajunas vs. Cortez,Flyweight,Rose Namajunas,124.75,-218,Tracy Cortez,126,180,Decision (Unanimous),5,5:00
"Jul 13, 2024",UFC on ESPN 59 - Namajunas vs. Cortez,Welterweight,Muslim Salikhov,171,170,Santiago Ponzinibbio,171,-205,Decision (Split),3,5:00
"Jul 13, 2024",UFC on ESPN 59 - Namajunas vs. Cortez,Lightweight,Jean Silva,155,-110,Drew Dober,155,-110,TKO (Doctor Stoppage),3,1:28
"Jul 13, 2024",UFC on ESPN 59 - Namajunas vs. Cortez,Welterweight,Gabriel Bonfim,171,-340,Ange Loosa,170,270,Decision (Unanimous),3,5:00
"Jul 13, 2024",UFC on ESPN 59 - Namajunas vs. Cortez,Featherweight,Julian Erosa,145.5,170,Christian Rodriguez,145.5,-205,Submission (Guillotine Choke),1,4:49
"Jul 13, 2024",UFC on ESPN 59 - Namajunas vs. Cortez,Middleweight,Abdul Razak Alhassan,185,-162,Cody Brundage,185.5,136,No Contest (Illegal Elbows),1,0:37
"Jul 13, 2024",UFC on ESPN 59 - Namajunas vs. Cortez,Flyweight,Charles Johnson,125.5,170,Joshua Van,125,-205,KO (Punches),3,0:20
"Jul 13, 2024",UFC on ESPN 59 - Namajunas vs. Cortez,Flyweight,Jasmine Jasudavicius,125,102,Fatima Kline,125,-122,Decision (Unanimous),3,5:00
"Jul 13, 2024",UFC on ESPN 59 - Namajunas vs. Cortez,Bantamweight,Montel Jackson,135,-162,Da'Mon Blackshear,135.5,136,KO (Punch),1,0:18
"Jul 13, 2024",UFC on ESPN 59 - Namajunas vs. Cortez,Flyweight,Luana Santos,125,-395,Mariya Agapova,125,280,Submission (Rear-Naked Choke),1,3:27
"Jul 13, 2024",UFC on ESPN 59 - Namajunas vs. Cortez,Middleweight,Andre Petroski,185.5,-110,Josh Fremd,186,-110,Decision (Unanimous),3,5:00
"Jul 13, 2024",UFC on ESPN 59 - Namajunas vs. Cortez,Welterweight,Evan Elder,170,NA,Darrius Flowers,170,NA,Submission (Arm-Triangle Choke),2,1:46
"Jun 29, 2024",UFC 303 - Pereira vs. Prochazka 2,Light Heavyweight Title Fight,Alex Pereira,204.5,-155,Jiri Prochazka,204.5,130,TKO (Head Kick and Punches),2,0:13
"Jun 29, 2024",UFC 303 - Pereira vs. Prochazka 2,165lb Catchweight,Diego Lopes,161,-275,Dan Ige,164.5,220,Decision (Unanimous),3,5:00
"Jun 29, 2024",UFC 303 - Pereira vs. Prochazka 2,Light Heavyweight,Roman Dolidze,205,-142,Anthony Smith,206,120,Decision (Unanimous),3,5:00
"Jun 29, 2024",UFC 303 - Pereira vs. Prochazka 2,Bantamweight,Macy Chiasson,135.5,-105,Mayra Bueno Silva,136,-115,TKO (Doctor Stoppage),2,1:58
"Jun 29, 2024",UFC 303 - Pereira vs. Prochazka 2,Welterweight,Ian Garry,170,-135,Michael Page,171,114,Decision (Unanimous),3,5:00
"Jun 29, 2024",UFC 303 - Pereira vs. Prochazka 2,Middleweight,Joe Pyfer,185.5,-298,Marc-Andre Barriault,185,240,KO (Punches),1,1:25
"Jun 29, 2024",UFC 303 - Pereira vs. Prochazka 2,Featherweight,Andre Fili,145.5,-245,Cub Swanson,146,200,Decision (Split),3,5:00
"Jun 29, 2024",UFC 303 - Pereira vs. Prochazka 2,148lb Catchweight,Jean Silva,147.5: Missed Weight,100,Charles Jourdain,146,-120,KO (Punch),2,1:22
"Jun 29, 2024",UFC 303 - Pereira vs. Prochazka 2,Bantamweight,Payton Talbott,135.5,-1600,Yanis Ghemmouri,136,900,KO (Punches),1,0:19
"Jun 29, 2024",UFC 303 - Pereira vs. Prochazka 2,Strawweight,Gillian Robertson,116,-185,Michelle Waterson-Gomez,115,154,Decision (Unanimous),3,5:00
"Jun 29, 2024",UFC 303 - Pereira vs. Prochazka 2,Heavyweight,Martin Buday,264.5,-258,Andrei Arlovski,245,210,Decision (Split),3,5:00
"Jun 29, 2024",UFC 303 - Pereira vs. Prochazka 2,Flyweight,Rei Tsuruya,125.5,-485,Carlos Hernandez,125,370,Decision (Unanimous),3,5:00
"Jun 29, 2024",UFC 303 - Pereira vs. Prochazka 2,Bantamweight,Vinicius Oliveira,136,180,Ricky Simon,136,-218,Decision (Unanimous),3,5:00
"Jun 22, 2024",UFC on ABC 6 - Whittaker vs. Aliskerov,Middleweight,Robert Whittaker,186,-142,Ikram Aliskerov,184,120,KO (Punches),1,1:49
"Jun 22, 2024",UFC on ABC 6 - Whittaker vs. Aliskerov,Heavyweight,Alexander Volkov,258,180,Sergei Pavlovich,260,-218,Decision (Unanimous),3,5:00
"Jun 22, 2024",UFC on ABC 6 - Whittaker vs. Aliskerov,Middleweight,Kelvin Gastelum,184.5,-250,Daniel Rodriguez,184,205,Decision (Unanimous),3,5:00
"Jun 22, 2024",UFC on ABC 6 - Whittaker vs. Aliskerov,Middleweight,Sharabutdin Magomedov,185.5,NA,Antonio Trocoli,185.5,NA,TKO (Knee and Punches),3,2:27
"Jun 22, 2024",UFC on ABC 6 - Whittaker vs. Aliskerov,Light Heavyweight,Volkan Oezdemir,206,-105,Johnny Walker,206,-115,KO (Punch),1,2:28
"Jun 22, 2024",UFC on ABC 6 - Whittaker vs. Aliskerov,Lightweight,Nasrat Haqparast,156,-238,Jared Gordon,156,195,Decision (Split),3,5:00
"Jun 22, 2024",UFC on ABC 6 - Whittaker vs. Aliskerov,Featherweight,Felipe Lima,145.5,-110,Muhammadjon Naimov,145.5,-110,Submission (Rear-Naked Choke),3,1:15
"Jun 22, 2024",UFC on ABC 6 - Whittaker vs. Aliskerov,Welterweight,Rinat Fakhretdinov,170.5,-355,Nicolas Dalby,171,280,Decision (Split),3,5:00
"Jun 22, 2024",UFC on ABC 6 - Whittaker vs. Aliskerov,Bantamweight,Muin Gafurov,136,-155,Kyung Ho Kang,136,130,Decision (Unanimous),3,5:00
"Jun 22, 2024",UFC on ABC 6 - Whittaker vs. Aliskerov,Light Heavyweight,Magomed Gadzhiyasulov,205,-325,Brendson Ribeiro,205,260,Decision (Majority),3,5:00
"Jun 22, 2024",UFC on ABC 6 - Whittaker vs. Aliskerov,Bantamweight,Chang Ho Lee,136,-105,Long Xiao,136,-115,Decision (Split),3,5:00
