date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Apr 14, 2012",UFC on Fuel TV 2 - Gustafsson vs. Silva,Bantamweight,Brad Pickett,,,Damacio Page,,,Submission (Rear-Naked Choke),2,4:05
"Apr 14, 2012",UFC on Fuel TV 2 - Gustafsson vs. Silva,Welterweight,James Head,,,Papy Abedi,,,Submission (Rear-Naked Choke),1,4:33
"Apr 14, 2012",UFC on Fuel TV 2 - Gustafsson vs. Silva,Light Heavyweight,Cyrille Diabate,,,Tom DeBlass,,,Decision (Majority),3,5:00
"Apr 14, 2012",UFC on Fuel TV 2 - Gustafsson vs. Silva,Middleweight,Francis Carmont,,,Magnus Cedenblad,,,Submission (Rear-Naked Choke),2,1:42
"Apr 14, 2012",UFC on Fuel TV 2 - Gustafsson vs. Silva,Lightweight,Reza Madadi,,,Yoislandy Izquierdo,,,Submission (Guillotine Choke),2,1:28
"Apr 14, 2012",UFC on Fuel TV 2 - Gustafsson vs. Silva,Welterweight,Simeon Thoresen,,,Besam Yousef,,,Submission (Rear-Naked Choke),2,2:36
"Apr 14, 2012",UFC on Fuel TV 2 - Gustafsson vs. Silva,Featherweight,Jason Young,,,Eric Wisely,,,Decision (Unanimous),3,5:00
"Feb 15, 2012",UFC on Fuel TV 1 - Sanchez vs. Ellenberger,Welterweight,Jake Ellenberger,,,Diego Sanchez,,,Decision (Unanimous),3,5:00
"Feb 15, 2012",UFC on Fuel TV 1 - Sanchez vs. Ellenberger,Heavyweight,Stefan Struve,,,Dave Herman,,,TKO (Punches),2,3:52
"Feb 15, 2012",UFC on Fuel TV 1 - Sanchez vs. Ellenberger,Middleweight,Ronny Markes,,,Aaron Simpson,,,Decision (Split),3,5:00
"Feb 15, 2012",UFC on Fuel TV 1 - Sanchez vs. Ellenberger,Heavyweight,Stipe Miocic,,,Phil De Fries,,,KO (Punches),1,0:43
"Feb 15, 2012",UFC on Fuel TV 1 - Sanchez vs. Ellenberger,Bantamweight,T.J. Dillashaw,,,Walel Watson,,,Decision (Unanimous),3,5:00
"Feb 15, 2012",UFC on Fuel TV 1 - Sanchez vs. Ellenberger,Bantamweight,Ivan Menjivar,,,John Albert,,,Submission (Rear-Naked Choke),1,3:45
"Feb 15, 2012",UFC on Fuel TV 1 - Sanchez vs. Ellenberger,Featherweight,Jonathan Brookins,,,Vagner Rocha,,,KO (Punches),1,1:32
"Feb 15, 2012",UFC on Fuel TV 1 - Sanchez vs. Ellenberger,Lightweight,Justin Salas,,,Anton Kuivanen,,,Decision (Unanimous),3,5:00
"Feb 15, 2012",UFC on Fuel TV 1 - Sanchez vs. Ellenberger,Lightweight,Tim Means,,,Bernardo Magalhaes,,,Decision (Unanimous),3,5:00
"Mar 3, 2012",UFC on FX 2 - Alves vs. Kampmann,Welterweight,Martin Kampmann,,,Thiago Alves,,,Submission (Guillotine Choke),3,4:12
"Mar 3, 2012",UFC on FX 2 - Alves vs. Kampmann,Flyweight,Joseph Benavidez,,,Yasuhiro Urushitani,,,TKO (Punches),2,0:11
"Mar 3, 2012",UFC on FX 2 - Alves vs. Kampmann,Flyweight,Demetrious Johnson,,,Ian McCall,,,Draw (Majority),3,5:00
"Mar 3, 2012",UFC on FX 2 - Alves vs. Kampmann,Middleweight,Costas Philippou,,,Court McGee,,,Decision (Unanimous),3,5:00
"Mar 3, 2012",UFC on FX 2 - Alves vs. Kampmann,Light Heavyweight,James Te Huna,,,Aaron Rosa,,,TKO (Punches),1,2:08
"Mar 3, 2012",UFC on FX 2 - Alves vs. Kampmann,Light Heavyweight,Anthony Perosh,,,Nick Penner,,,TKO (Punches and Elbows),1,4:59
"Mar 3, 2012",UFC on FX 2 - Alves vs. Kampmann,Featherweight,Steven Siler,,,Cole Miller,,,Decision (Unanimous),3,5:00
"Mar 3, 2012",UFC on FX 2 - Alves vs. Kampmann,Middleweight,Andrew Craig,,,Kyle Noke,,,Decision (Unanimous),3,5:00
"Mar 3, 2012",UFC on FX 2 - Alves vs. Kampmann,Welterweight,T.J. Waldburger,,,Jake Hecht,,,Submission (Armbar),1,0:55
"Mar 3, 2012",UFC on FX 2 - Alves vs. Kampmann,Featherweight,Daniel Pineda,,,Mackens Semerzier,,,Submission (Triangle Armbar),1,2:06
"Mar 3, 2012",UFC on FX 2 - Alves vs. Kampmann,Heavyweight,Shawn Jordan,,,Oli Thompson,,,TKO (Punches),2,1:07
"Jan 14, 2012",UFC 142 - Aldo vs. Mendes,Featherweight Title Fight,Jose Aldo,,,Chad Mendes,,,KO (Knee),1,4:59
"Jan 14, 2012",UFC 142 - Aldo vs. Mendes,,Vitor Belfort,,,Anthony Johnson,,,Submission (Rear-Naked Choke),1,4:49
"Jan 14, 2012",UFC 142 - Aldo vs. Mendes,,Rousimar Palhares,,,Mike Massenzio,,,Submission (Heel Hook),1,1:03
"Jan 14, 2012",UFC 142 - Aldo vs. Mendes,,Carlo Prater,,,Erick Silva,,,Disqualification (Punches to Back of Head),1,0:29
"Jan 14, 2012",UFC 142 - Aldo vs. Mendes,,Edson Barboza,,,Terry Etim,,,KO (Spinning Wheel Kick),3,2:02
"Jan 14, 2012",UFC 142 - Aldo vs. Mendes,,Thiago Tavares,,,Sam Stout,,,Decision (Unanimous),3,5:00
"Jan 14, 2012",UFC 142 - Aldo vs. Mendes,,Gabriel Gonzaga,,,Ednaldo Oliveira,,,Submission (Rear-Naked Choke),1,3:22
"Jan 14, 2012",UFC 142 - Aldo vs. Mendes,,Iuri Alcantara,,,Michihiro Omigawa,,,Decision (Unanimous),3,5:00
"Jan 14, 2012",UFC 142 - Aldo vs. Mendes,,Mike Pyle,,,Ricardo Funch,,,TKO (Knee and Punches),1,1:22
"Jan 14, 2012",UFC 142 - Aldo vs. Mendes,,Felipe Arantes,,,Antonio Carvalho,,,Decision (Unanimous),3,5:00
"Jan 20, 2012",UFC on FX 1 - Guillard vs. Miller,,Jim Miller,,,Melvin Guillard,,,Submission (Rear-Naked Choke),1,3:04
"Jan 20, 2012",UFC on FX 1 - Guillard vs. Miller,,Josh Neer,,,Duane Ludwig,,,Technical Submission (Guillotine Choke),1,3:04
"Jan 20, 2012",UFC on FX 1 - Guillard vs. Miller,Bantamweight,Mike Easton,,,Jared Papazian,,,Decision (Majority),3,5:00
"Jan 20, 2012",UFC on FX 1 - Guillard vs. Miller,,Pat Barry,,,Christian Morecraft,,,KO (Punches),1,3:38
"Jan 20, 2012",UFC on FX 1 - Guillard vs. Miller,,Jorge Rivera,,,Eric Schafer,,,TKO (Punches),2,1:31
"Jan 20, 2012",UFC on FX 1 - Guillard vs. Miller,,Khabib Nurmagomedov,,,Kamal Shalorus,,,Submission (Rear-Naked Choke),3,2:08
"Jan 20, 2012",UFC on FX 1 - Guillard vs. Miller,,Charlie Brenneman,,,Daniel Roberts,,,Decision (Unanimous),3,5:00
"Jan 20, 2012",UFC on FX 1 - Guillard vs. Miller,,Fabricio Camoes,,,Tommy Hayden,,,Submission (Rear-Naked Choke),1,4:03
"Jan 20, 2012",UFC on FX 1 - Guillard vs. Miller,,Daniel Pineda,,,Pat Schilling,,,Submission (Rear-Naked Choke),1,1:37
"Jan 20, 2012",UFC on FX 1 - Guillard vs. Miller,,Nick Denis,,,Joseph Sandoval,,,KO (Elbows),1,0:22
