date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Dec 16, 2017",UFC on Fox 26 - Lawler vs. dos Anjos,Light Heavyweight,Glover Teixeira,NA,NA,Misha Cirkunov,NA,NA,TKO (Punches),1,2:45
"Dec 16, 2017",UFC on Fox 26 - Lawler vs. dos Anjos,Light Heavyweight,Jan Blachowicz,NA,NA,Jared Cannonier,NA,NA,Decision (Unanimous),3,5:00
"Dec 16, 2017",UFC on Fox 26 - Lawler vs. dos Anjos,Middleweight,Julian Marquez,NA,NA,Darren Stewart,NA,NA,Submission (Guillotine Choke),2,2:42
"Dec 16, 2017",UFC on Fox 26 - Lawler vs. dos Anjos,Welterweight,Chad Laprise,NA,NA,Galore Bofando,NA,NA,TKO (Punches),1,4:10
"Dec 16, 2017",UFC on Fox 26 - Lawler vs. dos Anjos,Welterweight,Nordine Taleb,NA,NA,Danny Roberts,NA,NA,KO (Head Kick and Punch),1,0:59
"Dec 16, 2017",UFC on Fox 26 - Lawler vs. dos Anjos,Lightweight,John Makdessi,NA,NA,Abel Trujillo,NA,NA,Decision (Unanimous),3,5:00
"Dec 16, 2017",UFC on Fox 26 - Lawler vs. dos Anjos,Middleweight,Alessio Di Chirico,NA,NA,Oluwale Bamgbose,NA,NA,KO (Knee),2,2:14
"Dec 16, 2017",UFC on Fox 26 - Lawler vs. dos Anjos,Welterweight,Jordan Mein,NA,NA,Erick Silva,NA,NA,Decision (Unanimous),3,5:00
"Dec 2, 2017",UFC 218 - Holloway vs. Aldo 2,Featherweight Title Fight,Max Holloway,NA,NA,Jose Aldo,NA,NA,TKO (Punches),3,4:51
"Dec 2, 2017",UFC 218 - Holloway vs. Aldo 2,Heavyweight,Francis Ngannou,NA,NA,Alistair Overeem,NA,NA,KO (Punch),1,1:42
"Dec 2, 2017",UFC 218 - Holloway vs. Aldo 2,Flyweight,Henry Cejudo,NA,NA,Sergio Pettis,NA,NA,Decision (Unanimous),3,5:00
"Dec 2, 2017",UFC 218 - Holloway vs. Aldo 2,Lightweight,Eddie Alvarez,NA,NA,Justin Gaethje,NA,NA,KO (Knee),3,3:59
"Dec 2, 2017",UFC 218 - Holloway vs. Aldo 2,Strawweight,Tecia Pennington,,,Michelle Waterson-Gomez,NA,NA,Decision (Unanimous),3,5:00
"Dec 2, 2017",UFC 218 - Holloway vs. Aldo 2,Lightweight,Paul Felder,NA,NA,Charles Oliveira,NA,NA,TKO (Elbows),2,4:06
"Dec 2, 2017",UFC 218 - Holloway vs. Aldo 2,Welterweight,Yancy Medeiros,NA,NA,Alex Oliveira,NA,NA,TKO (Punches),3,2:02
"Dec 2, 2017",UFC 218 - Holloway vs. Aldo 2,Lightweight,David Teymur,NA,NA,Drakkar Klose,NA,NA,Decision (Unanimous),3,5:00
"Dec 2, 2017",UFC 218 - Holloway vs. Aldo 2,Strawweight,Felice Herrig,NA,NA,Cortney Casey,NA,NA,Decision (Split),3,5:00
"Dec 2, 2017",UFC 218 - Holloway vs. Aldo 2,Strawweight,Amanda Bobby Brundage,,,Angela Magana,NA,NA,TKO (Punches),2,4:34
"Dec 2, 2017",UFC 218 - Holloway vs. Aldo 2,Welterweight,Abdul Razak Alhassan,NA,NA,Sabah Homasi,NA,NA,TKO (Punches),1,4:21
"Dec 2, 2017",UFC 218 - Holloway vs. Aldo 2,Light Heavyweight,Dominick Reyes,NA,NA,Jeremy Kimball,NA,NA,Submission (Rear-Naked Choke),1,3:39
"Dec 2, 2017",UFC 218 - Holloway vs. Aldo 2,Heavyweight,Justin Willis,NA,NA,Allen Crowder,NA,NA,KO (Punches),1,2:33
"Dec 9, 2017",UFC Fight Night 123 - Swanson vs. Ortega,Featherweight,Brian Ortega,NA,NA,Cub Swanson,NA,NA,Submission (Guillotine Choke),2,3:22
"Dec 9, 2017",UFC Fight Night 123 - Swanson vs. Ortega,Featherweight,Gabriel Benitez,NA,NA,Jason Knight,NA,NA,Decision (Unanimous),3,5:00
"Dec 9, 2017",UFC Fight Night 123 - Swanson vs. Ortega,Bantamweight,Marlon Moraes,NA,NA,Aljamain Sterling,NA,NA,KO (Knee),1,1:07
"Dec 9, 2017",UFC Fight Night 123 - Swanson vs. Ortega,Lightweight,Scott Holtzman,NA,NA,Darrell Horcher,NA,NA,Decision (Unanimous),3,5:00
"Dec 9, 2017",UFC Fight Night 123 - Swanson vs. Ortega,Middleweight,Eryk Anders,NA,NA,Markus Perez,NA,NA,Decision (Unanimous),3,5:00
"Dec 9, 2017",UFC Fight Night 123 - Swanson vs. Ortega,Bantamweight,Benito Lopez,NA,NA,Albert Morales,NA,NA,Decision (Unanimous),3,5:00
"Dec 9, 2017",UFC Fight Night 123 - Swanson vs. Ortega,Flyweight,Alexis Davis,NA,NA,Liz Carmouche,NA,NA,Decision (Split),3,5:00
"Dec 9, 2017",UFC Fight Night 123 - Swanson vs. Ortega,Bantamweight,Andre Soukhamthath,NA,NA,Luke Sanders,NA,NA,TKO (Punches),2,1:06
"Dec 9, 2017",UFC Fight Night 123 - Swanson vs. Ortega,Bantamweight,Alex Perez,NA,NA,Carls John de Tomas,NA,NA,Submission (Anaconda Choke),2,1:54
"Dec 9, 2017",UFC Fight Night 123 - Swanson vs. Ortega,Bantamweight,Frankie Saenz,NA,NA,Merab Dvalishvili,NA,NA,Decision (Split),3,5:00
"Dec 9, 2017",UFC Fight Night 123 - Swanson vs. Ortega,Bantamweight,Alejandro Perez,NA,NA,Iuri Alcantara,NA,NA,Decision (Unanimous),3,5:00
"Dec 9, 2017",UFC Fight Night 123 - Swanson vs. Ortega,Lightweight,Davi Ramos,NA,NA,Chris Gruetzemacher,NA,NA,Submission (Rear-Naked Choke),3,0:50
"Dec 9, 2017",UFC Fight Night 123 - Swanson vs. Ortega,Middleweight,Trevin Giles,NA,NA,Antonio Braga Neto,NA,NA,KO (Punches),3,2:27
"Nov 25, 2017",UFC Fight Night 122 - Bisping vs. Gastelum,Middleweight,Kelvin Gastelum,NA,NA,Michael Bisping,NA,NA,KO (Punch),1,2:30
"Nov 25, 2017",UFC Fight Night 122 - Bisping vs. Gastelum,Welterweight,Jingliang Li,NA,NA,Zak Ottow,NA,NA,TKO (Punches),1,2:57
"Nov 25, 2017",UFC Fight Night 122 - Bisping vs. Gastelum,Featherweight,Guan Wang,NA,NA,Alex Caceres,NA,NA,Decision (Split),3,5:00
"Nov 25, 2017",UFC Fight Night 122 - Bisping vs. Gastelum,Welterweight,Alex Garcia,NA,NA,Muslim Salikhov,NA,NA,Submission (Rear-Naked Choke),2,3:22
"Nov 25, 2017",UFC Fight Night 122 - Bisping vs. Gastelum,Featherweight,Zabit Magomedsharipov,NA,NA,Sheymon Moraes,NA,NA,Submission (Anaconda Choke),3,4:30
"Nov 25, 2017",UFC Fight Night 122 - Bisping vs. Gastelum,Welterweight,Kenan Song,NA,NA,Bobby Nash,NA,NA,KO (Punches),1,0:15
"Nov 25, 2017",UFC Fight Night 122 - Bisping vs. Gastelum,Strawweight,Xiaonan Yan,NA,NA,Kailin Curran,NA,NA,Decision (Unanimous),3,5:00
"Nov 25, 2017",UFC Fight Night 122 - Bisping vs. Gastelum,Featherweight,Yadong Song,NA,NA,Bharat Khandare,NA,NA,Submission (Guillotine Choke),1,4:16
"Nov 25, 2017",UFC Fight Night 122 - Bisping vs. Gastelum,Heavyweight,Shamil Abdurakhimov,NA,NA,Chase Sherman,NA,NA,KO (Punches),1,1:24
"Nov 25, 2017",UFC Fight Night 122 - Bisping vs. Gastelum,Bantamweight,Gina Mazany,NA,NA,Yanan Wu,NA,NA,Decision (Unanimous),3,5:00
"Nov 25, 2017",UFC Fight Night 122 - Bisping vs. Gastelum,148lb Catchweight,Rolando Dy,NA,NA,Lijiburen Wu,NA,NA,Decision (Unanimous),3,5:00
"Nov 25, 2017",UFC Fight Night 122 - Bisping vs. Gastelum,Heavyweight,Cyril Asker,NA,NA,Yaozong Hu,NA,NA,Submission (Rear-Naked Choke),2,2:33
"Dec 1, 2017",UFC - The Ultimate Fighter 26 Finale,Flyweight Title Fight,Nicco Montano,NA,NA,Roxanne Modafferi,NA,NA,Decision (Unanimous),5,5:00
"Dec 1, 2017",UFC - The Ultimate Fighter 26 Finale,Bantamweight,Sean O'Malley,NA,NA,Terrion Ware,NA,NA,Decision (Unanimous),3,5:00
"Dec 1, 2017",UFC - The Ultimate Fighter 26 Finale,Flyweight,Lauren Murphy,NA,NA,Barb Honchak,NA,NA,Decision (Split),3,5:00
"Dec 1, 2017",UFC - The Ultimate Fighter 26 Finale,Middleweight,Gerald Meerschaert,NA,NA,Eric Spicely,NA,NA,KO (Body Kick),2,2:18
"Dec 1, 2017",UFC - The Ultimate Fighter 26 Finale,Flyweight,DeAnna Bennett,NA,NA,Melinda Fabian,NA,NA,Draw (Majority),3,5:00
"Dec 1, 2017",UFC - The Ultimate Fighter 26 Finale,Bantamweight,Brett Johns,NA,NA,Joe Soto,NA,NA,Submission (Calf Slicer),1,0:30
"Dec 1, 2017",UFC - The Ultimate Fighter 26 Finale,Flyweight,Montana De La Rosa,NA,NA,Christina Marks,NA,NA,Submission (Armbar),1,2:00
"Dec 1, 2017",UFC - The Ultimate Fighter 26 Finale,Middleweight,Ryan Janes,NA,NA,Andrew Sanchez,NA,NA,TKO (Punches),3,0:58
"Dec 1, 2017",UFC - The Ultimate Fighter 26 Finale,130lb Catchweight,Rachael Ostovich,NA,NA,Karine Gevorgyan,NA,NA,Submission (Armbar),1,1:40
"Dec 1, 2017",UFC - The Ultimate Fighter 26 Finale,Flyweight,Shana Dobson,NA,NA,Ariel Beck,NA,NA,TKO (Punches),2,2:53
"Dec 1, 2017",UFC - The Ultimate Fighter 26 Finale,Flyweight,Gillian Robertson,NA,NA,Emily Whitmire,NA,NA,Submission (Armbar),1,2:12
"Nov 18, 2017",UFC Fight Night 121 - Werdum vs. Tybura,Heavyweight,Fabricio Werdum,NA,NA,Marcin Tybura,NA,NA,Decision (Unanimous),5,5:00
"Nov 18, 2017",UFC Fight Night 121 - Werdum vs. Tybura,128lb Catchweight,Jessica-Rose Clark,NA,NA,Bec Rawlings,NA,NA,Decision (Split),3,5:00
"Nov 18, 2017",UFC Fight Night 121 - Werdum vs. Tybura,Welterweight,Belal Muhammad,NA,NA,Tim Means,NA,NA,Decision (Split),3,5:00
"Nov 18, 2017",UFC Fight Night 121 - Werdum vs. Tybura,Welterweight,Jake Matthews,NA,NA,Bojan Velickovic,NA,NA,Decision (Split),3,5:00
"Nov 18, 2017",UFC Fight Night 121 - Werdum vs. Tybura,Middleweight,Elias Theodorou,NA,NA,Daniel Kelly,NA,NA,Decision (Unanimous),3,5:00
"Nov 18, 2017",UFC Fight Night 121 - Werdum vs. Tybura,150lb Catchweight,Alexander Volkanovski,NA,NA,Shane Young,NA,NA,Decision (Unanimous),3,5:00
"Nov 18, 2017",UFC Fight Night 121 - Werdum vs. Tybura,129lb Catchweight,Ryan Benoit,NA,NA,Ashkan Mokhtarian,NA,NA,KO (Head Kick),3,2:38
"Nov 18, 2017",UFC Fight Night 121 - Werdum vs. Tybura,Lightweight,Nik Lentz,NA,NA,Will Brooks,NA,NA,Submission (Guillotine Choke),2,2:05
"Nov 18, 2017",UFC Fight Night 121 - Werdum vs. Tybura,Heavyweight,Tai Tuivasa,NA,NA,Rashad Coulter,NA,NA,KO (Flying Knee),1,4:35
"Nov 18, 2017",UFC Fight Night 121 - Werdum vs. Tybura,160lb Catchweight,Frank Camacho,NA,NA,Damien Brown,NA,NA,Decision (Split),3,5:00
"Nov 18, 2017",UFC Fight Night 121 - Werdum vs. Tybura,120lb Catchweight,Nadia Kassem,NA,NA,Alex Chambers,NA,NA,Decision (Unanimous),3,5:00
"Nov 18, 2017",UFC Fight Night 121 - Werdum vs. Tybura,Flyweight,Eric Shelton,NA,NA,Jenel Lausa,NA,NA,Decision (Unanimous),3,5:00
"Nov 18, 2017",UFC Fight Night 121 - Werdum vs. Tybura,Heavyweight,Adam Wieczorek,NA,NA,Anthony Hamilton,NA,NA,Decision (Unanimous),3,5:00
"Nov 11, 2017",UFC Fight Night 120 - Poirier vs. Pettis,Lightweight,Dustin Poirier,NA,NA,Anthony Pettis,NA,NA,Submission (Body Triangle),3,2:08
"Nov 11, 2017",UFC Fight Night 120 - Poirier vs. Pettis,Welterweight,Matt Brown,NA,NA,Diego Sanchez,NA,NA,KO (Elbow),1,3:44
"Nov 11, 2017",UFC Fight Night 120 - Poirier vs. Pettis,Heavyweight,Andrei Arlovski,NA,NA,Junior Albini,NA,NA,Decision (Unanimous),3,5:00
"Nov 11, 2017",UFC Fight Night 120 - Poirier vs. Pettis,Middleweight,Cezar Ferreira,NA,NA,Nate Marquardt,NA,NA,Decision (Split),3,5:00
"Nov 11, 2017",UFC Fight Night 120 - Poirier vs. Pettis,139lb Catchweight,Raphael Assuncao,NA,NA,Matthew Lopez,NA,NA,KO (Punch),3,1:50
"Nov 11, 2017",UFC Fight Night 120 - Poirier vs. Pettis,Lightweight,Clay Guida,NA,NA,Joe Lauzon,NA,NA,TKO (Punches and Elbows),1,1:07
"Nov 11, 2017",UFC Fight Night 120 - Poirier vs. Pettis,Bantamweight,Marlon Moraes,NA,NA,John Dodson,NA,NA,Decision (Split),3,5:00
"Nov 11, 2017",UFC Fight Night 120 - Poirier vs. Pettis,Strawweight,Tatiana Suarez,NA,NA,Viviane Pereira,NA,NA,Decision (Unanimous),3,5:00
"Nov 11, 2017",UFC Fight Night 120 - Poirier vs. Pettis,Lightweight,Sage Northcutt,NA,NA,Michel Quinones,NA,NA,Decision (Unanimous),3,5:00
"Nov 11, 2017",UFC Fight Night 120 - Poirier vs. Pettis,Strawweight,Nina Nunes,,,Angela Hill,NA,NA,Decision (Unanimous),3,5:00
"Nov 11, 2017",UFC Fight Night 120 - Poirier vs. Pettis,Welterweight,Sean Strickland,NA,NA,Court McGee,NA,NA,Decision (Unanimous),3,5:00
"Nov 11, 2017",UFC Fight Night 120 - Poirier vs. Pettis,Light Heavyweight,Jake Collier,NA,NA,Marcel Fortuna,NA,NA,Decision (Unanimous),3,5:00
"Nov 11, 2017",UFC Fight Night 120 - Poirier vs. Pettis,Middleweight,Karl Roberson,NA,NA,Darren Stewart,NA,NA,Submission (Rear-Naked Choke),1,3:41
"Nov 4, 2017",UFC 217 - Bisping vs. St. Pierre,Middleweight Title Fight,Georges St. Pierre,NA,NA,Michael Bisping,NA,NA,Technical Submission (Rear-Naked Choke),3,4:23
"Nov 4, 2017",UFC 217 - Bisping vs. St. Pierre,Bantamweight Title Fight,T.J. Dillashaw,NA,NA,Cody Garbrandt,NA,NA,TKO (Punches),2,2:41
"Nov 4, 2017",UFC 217 - Bisping vs. St. Pierre,Strawweight Title Fight,Rose Namajunas,NA,NA,Joanna Jedrzejczyk,NA,NA,TKO (Punches),1,3:03
"Nov 4, 2017",UFC 217 - Bisping vs. St. Pierre,Welterweight,Stephen Thompson,NA,NA,Jorge Masvidal,NA,NA,Decision (Unanimous),3,5:00
"Nov 4, 2017",UFC 217 - Bisping vs. St. Pierre,Middleweight,Paulo Costa,,,Johny Hendricks,NA,NA,TKO (Punches),2,1:23
"Nov 4, 2017",UFC 217 - Bisping vs. St. Pierre,Lightweight,James Vick,NA,NA,Joseph Duffy,NA,NA,TKO (Punches),2,4:59
"Nov 4, 2017",UFC 217 - Bisping vs. St. Pierre,Heavyweight,Mark Godbeer,NA,NA,Walt Harris,NA,NA,Disqualification (Illegal Kick),1,4:29
"Nov 4, 2017",UFC 217 - Bisping vs. St. Pierre,Light Heavyweight,Ovince St. Preux,NA,NA,Corey Anderson,NA,NA,KO (Head Kick),3,1:25
"Nov 4, 2017",UFC 217 - Bisping vs. St. Pierre,Welterweight,Randy Brown,NA,NA,Mickey Gall,NA,NA,Decision (Unanimous),3,5:00
"Nov 4, 2017",UFC 217 - Bisping vs. St. Pierre,Heavyweight,Curtis Blaydes,NA,NA,Alexey Oleynik,NA,NA,TKO (Doctor Stoppage),2,1:56
"Nov 4, 2017",UFC 217 - Bisping vs. St. Pierre,Bantamweight,Ricardo Ramos,,,Aiemann Zahabi,NA,NA,KO (Spinning Back Elbow),3,1:58
"Oct 28, 2017",UFC Fight Night 119 - Brunson vs. Machida,Middleweight,Derek Brunson,NA,NA,Lyoto Machida,NA,NA,KO (Punches),1,2:30
"Oct 28, 2017",UFC Fight Night 119 - Brunson vs. Machida,Welterweight,Colby Covington,NA,NA,Demian Maia,NA,NA,Decision (Unanimous),3,5:00
"Oct 28, 2017",UFC Fight Night 119 - Brunson vs. Machida,Bantamweight,Pedro Munhoz,NA,NA,Rob Font,NA,NA,Submission (Guillotine Choke),1,4:03
"Oct 28, 2017",UFC Fight Night 119 - Brunson vs. Machida,Lightweight,Francisco Trinaldo,NA,NA,Jim Miller,NA,NA,Decision (Unanimous),3,5:00
"Oct 28, 2017",UFC Fight Night 119 - Brunson vs. Machida,Middleweight,Thiago Santos,NA,NA,Jack Hermansson,NA,NA,TKO (Punches),1,4:59
"Oct 28, 2017",UFC Fight Night 119 - Brunson vs. Machida,Bantamweight,John Lineker,NA,NA,Marlon Vera,NA,NA,Decision (Unanimous),3,5:00
"Oct 28, 2017",UFC Fight Night 119 - Brunson vs. Machida,Welterweight,Vicente Luque,NA,NA,Niko Price,NA,NA,Submission (Brabo Choke),2,4:08
"Oct 28, 2017",UFC Fight Night 119 - Brunson vs. Machida,Middleweight,Antonio Carlos Jr.,NA,NA,Jack Marshman,NA,NA,Submission (Rear-Naked Choke),1,4:30
"Oct 28, 2017",UFC Fight Night 119 - Brunson vs. Machida,Lightweight,Jared Gordon,NA,NA,Hacran Dias,NA,NA,Decision (Unanimous),3,5:00
"Oct 28, 2017",UFC Fight Night 119 - Brunson vs. Machida,Welterweight,Elizeu Zaleski dos Santos,NA,NA,Max Griffin,NA,NA,Decision (Unanimous),3,5:00
"Oct 28, 2017",UFC Fight Night 119 - Brunson vs. Machida,Flyweight,Deiveson Figueiredo,NA,NA,Jarred Brooks,NA,NA,Decision (Split),3,5:00
"Oct 28, 2017",UFC Fight Night 119 - Brunson vs. Machida,Heavyweight,Marcelo Golm,NA,NA,Christian Colombo,NA,NA,Submission (Rear-Naked Choke),1,2:08
"Oct 21, 2017",UFC Fight Night 118 - Cerrone vs. Till,Welterweight,Darren Till,NA,NA,Donald Cerrone,NA,NA,TKO (Punches),1,4:20
"Oct 21, 2017",UFC Fight Night 118 - Cerrone vs. Till,Strawweight,Karolina Kowalkiewicz,NA,NA,Jodie Esquibel,NA,NA,Decision (Unanimous),3,5:00
"Oct 21, 2017",UFC Fight Night 118 - Cerrone vs. Till,Light Heavyweight,Jan Blachowicz,NA,NA,Devin Clark,NA,NA,Submission (Rear-Naked Choke),2,3:02
"Oct 21, 2017",UFC Fight Night 118 - Cerrone vs. Till,Middleweight,Oskar Piechota,NA,NA,Jonathan Wilson,NA,NA,Decision (Unanimous),3,5:00
"Oct 21, 2017",UFC Fight Night 118 - Cerrone vs. Till,Lightweight,Marcin Held,NA,NA,Nasrat Haqparast,NA,NA,Decision (Unanimous),3,5:00
"Oct 21, 2017",UFC Fight Night 118 - Cerrone vs. Till,Bantamweight,Brian Kelleher,NA,NA,Damian Stasiak,NA,NA,TKO (Punches),3,3:39
"Oct 21, 2017",UFC Fight Night 118 - Cerrone vs. Till,189lb Catchweight,Ramazan Emeev,NA,NA,Sam Alvey,NA,NA,Decision (Unanimous),3,5:00
"Oct 21, 2017",UFC Fight Night 118 - Cerrone vs. Till,Featherweight,Andre Fili,NA,NA,Artem Lobov,NA,NA,Decision (Unanimous),3,5:00
"Oct 21, 2017",UFC Fight Night 118 - Cerrone vs. Till,Welterweight,Warlley Alves,NA,NA,Salim Touahri,NA,NA,Decision (Unanimous),3,5:00
"Oct 21, 2017",UFC Fight Night 118 - Cerrone vs. Till,Bantamweight,Aspen Ladd,NA,NA,Lina Lansberg,NA,NA,TKO (Punches),2,2:33
"Oct 21, 2017",UFC Fight Night 118 - Cerrone vs. Till,Featherweight,Josh Emmett,NA,NA,Felipe Arantes,NA,NA,Decision (Unanimous),3,5:00
"Oct 7, 2017",UFC 216 - Ferguson vs. Lee,Lightweight Title Fight,Tony Ferguson,NA,NA,Kevin Lee,NA,NA,Submission (Triangle Choke),3,4:02
"Oct 7, 2017",UFC 216 - Ferguson vs. Lee,Flyweight Title Fight,Demetrious Johnson,NA,NA,Ray Borg,NA,NA,Submission (Armbar),5,3:15
"Oct 7, 2017",UFC 216 - Ferguson vs. Lee,Heavyweight,Fabricio Werdum,NA,NA,Walt Harris,NA,NA,Submission (Armbar),1,1:05
"Oct 7, 2017",UFC 216 - Ferguson vs. Lee,Flyweight,Mara Romero Borella,NA,NA,Kalindra Faria,NA,NA,Submission (Rear-Naked Choke),1,2:54
"Oct 7, 2017",UFC 216 - Ferguson vs. Lee,Lightweight,Beneil Dariush,NA,NA,Evan Dunham,NA,NA,Draw (Majority),3,5:00
"Oct 7, 2017",UFC 216 - Ferguson vs. Lee,Bantamweight,Cody Stamann,NA,NA,Tom Duquesnoy,NA,NA,Decision (Split),3,5:00
"Oct 7, 2017",UFC 216 - Ferguson vs. Lee,Lightweight,Lando Vannata,NA,NA,Bobby Green,NA,NA,Draw (Split),3,5:00
"Oct 7, 2017",UFC 216 - Ferguson vs. Lee,Strawweight,Poliana Botelho,NA,NA,Pearl Gonzalez,NA,NA,Decision (Unanimous),3,5:00
"Oct 7, 2017",UFC 216 - Ferguson vs. Lee,Flyweight,Matt Schnell,NA,NA,Marco Beltran,NA,NA,Decision (Unanimous),3,5:00
"Oct 7, 2017",UFC 216 - Ferguson vs. Lee,Flyweight,John Moraga,NA,NA,Magomed Bibulatov,NA,NA,KO (Punch),1,1:38
"Oct 7, 2017",UFC 216 - Ferguson vs. Lee,Middleweight,Brad Tavares,NA,NA,Thales Leites,NA,NA,Decision (Unanimous),3,5:00
"Sep 22, 2017",UFC Fight Night 117 - St. Preux vs. Okami,Light Heavyweight,Ovince St. Preux,NA,NA,Yushin Okami,NA,NA,Technical Submission (Shoulder Choke),1,1:50
"Sep 22, 2017",UFC Fight Night 117 - St. Preux vs. Okami,Strawweight,Jessica Andrade,NA,NA,Claudia Gadelha,NA,NA,Decision (Unanimous),3,5:00
"Sep 22, 2017",UFC Fight Night 117 - St. Preux vs. Okami,Lightweight,Dong Hyun Ma,,,Takanori Gomi,NA,NA,TKO (Punches),1,1:30
"Sep 22, 2017",UFC Fight Night 117 - St. Preux vs. Okami,Light Heavyweight,Gokhan Saki,NA,NA,Henrique da Silva,NA,NA,KO (Punch),1,4:45
"Sep 22, 2017",UFC Fight Night 117 - St. Preux vs. Okami,Featherweight,Teruto Ishihara,NA,NA,Rolando Dy,NA,NA,Decision (Unanimous),3,5:00
"Sep 22, 2017",UFC Fight Night 117 - St. Preux vs. Okami,Flyweight,Jussier Formiga,,,Yuta Sasaki,NA,NA,Submission (Rear-Naked Choke),1,4:30
"Sep 22, 2017",UFC Fight Night 117 - St. Preux vs. Okami,Welterweight,Keita Nakamura,NA,NA,Alex Morono,NA,NA,Decision (Split),3,5:00
"Sep 22, 2017",UFC Fight Night 117 - St. Preux vs. Okami,Strawweight,Syuri Kondo,NA,NA,Chanmi Jeon,NA,NA,Decision (Split),3,5:00
"Sep 22, 2017",UFC Fight Night 117 - St. Preux vs. Okami,Welterweight,Shinsho Anzai,NA,NA,Luke Jumeau,NA,NA,Decision (Unanimous),3,5:00
"Sep 22, 2017",UFC Fight Night 117 - St. Preux vs. Okami,Welterweight,Daichi Abe,NA,NA,Hyun Gyu Lim,NA,NA,Decision (Unanimous),3,5:00
"Sep 9, 2017",UFC 215 - Nunes vs. Shevchenko 2,Bantamweight Title Fight,Amanda Nunes,NA,NA,Valentina Shevchenko,NA,NA,Decision (Split),5,5:00
"Sep 9, 2017",UFC 215 - Nunes vs. Shevchenko 2,Welterweight,Rafael dos Anjos,NA,NA,Neil Magny,NA,NA,Submission (Arm-Triangle Choke),1,3:43
"Sep 9, 2017",UFC 215 - Nunes vs. Shevchenko 2,Flyweight,Henry Cejudo,NA,NA,Wilson Reis,NA,NA,TKO (Punches),2,0:25
"Sep 9, 2017",UFC 215 - Nunes vs. Shevchenko 2,Light Heavyweight,Ilir Latifi,NA,NA,Tyson Pedro,NA,NA,Decision (Unanimous),3,5:00
"Sep 9, 2017",UFC 215 - Nunes vs. Shevchenko 2,Featherweight,Jeremy Stephens,NA,NA,Gilbert Melendez,NA,NA,Decision (Unanimous),3,5:00
"Sep 9, 2017",UFC 215 - Nunes vs. Shevchenko 2,Bantamweight,Ketlen Vieira,NA,NA,Sara McMann,NA,NA,Submission (Arm-Triangle Choke),2,4:16
"Sep 9, 2017",UFC 215 - Nunes vs. Shevchenko 2,Bantamweight,Sarah Moras,NA,NA,Ashlee Evans-Smith,NA,NA,Submission (Armbar),1,2:51
"Sep 9, 2017",UFC 215 - Nunes vs. Shevchenko 2,Featherweight,Ricky Glenn,,,Gavin Tucker,NA,NA,Decision (Unanimous),3,5:00
"Sep 9, 2017",UFC 215 - Nunes vs. Shevchenko 2,Lightweight,Alex White,NA,NA,Mitch Clarke,NA,NA,TKO (Punches),2,4:36
"Sep 9, 2017",UFC 215 - Nunes vs. Shevchenko 2,Heavyweight,Arjan Singh Bhullar,,,Luis Henrique,NA,NA,Decision (Unanimous),3,5:00
