date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Oct 26, 2024",UFC 308 - Topuria vs. Holloway,Featherweight,Farid Basharat,137,-625,Victor Hugo,145.5,455,Decision (Unanimous),3,5:00
"Oct 26, 2024",UFC 308 - Topuria vs. Holloway,Middleweight,Ismail Naurdiev,185,NA,Bruno Silva,186,NA,Decision (Unanimous),3,5:00
"Oct 26, 2024",UFC 308 - Topuria vs. Holloway,Welterweight,Rinat Fakhretdinov,171,-278,Carlos Leal,169.5,225,Decision (Unanimous),3,5:00
"Oct 19, 2024",UFC Fight Night 245 - Hernandez vs. Pereira,Middleweight,Anthony Hernandez,185.5,-135,Michel Pereira,185.5,114,TKO (Elbows),5,2:22
"Oct 19, 2024",UFC Fight Night 245 - Hernandez vs. Pereira,Bantamweight,Rob Font,135.5,330,Kyler Phillips,135.5,-425,Decision (Unanimous),3,5:00
"Oct 19, 2024",UFC Fight Night 245 - Hernandez vs. Pereira,Flyweight,Charles Johnson,126,-225,Su Mudaerji,126,185,Decision (Unanimous),3,5:00
"Oct 19, 2024",UFC Fight Night 245 - Hernandez vs. Pereira,Bantamweight,Cameron Smotherman,135.5,350,Jake Hadley,135.5,-450,Decision (Unanimous),3,5:00
"Oct 19, 2024",UFC Fight Night 245 - Hernandez vs. Pereira,Featherweight,Darren Elkins,144.5,-102,Daniel Pineda,145.5,-118,Decision (Unanimous),3,5:00
"Oct 19, 2024",UFC Fight Night 245 - Hernandez vs. Pereira,Flyweight,Asu Almabayev,125.5,-175,Matheus Nicolau,125.5,145,Decision (Unanimous),3,5:00
"Oct 19, 2024",UFC Fight Night 245 - Hernandez vs. Pereira,Bantamweight,Jean Matsumoto,135.5,-265,Brad Katona,135.5,215,Decision (Unanimous),3,5:00
"Oct 19, 2024",UFC Fight Night 245 - Hernandez vs. Pereira,139lb Catchweight,Joselyne Edwards,139: Missed Weight,-258,Tamires Vidal,135.5,210,Submission (Face Crank),3,4:33
"Oct 19, 2024",UFC Fight Night 245 - Hernandez vs. Pereira,Strawweight,Elise Reed,115,-175,Jessica Penne,115.5,145,Decision (Unanimous),3,5:00
"Oct 19, 2024",UFC Fight Night 245 - Hernandez vs. Pereira,Strawweight,Melissa Martinez,115.5,-135,Alice Ardelean,115,114,Decision (Unanimous),3,5:00
"Oct 19, 2024",UFC Fight Night 245 - Hernandez vs. Pereira,Heavyweight,Austen Lane,251,340,Robelis Despaigne,264,-440,Decision (Unanimous),3,5:00
"Oct 12, 2024",UFC Fight Night 244 - Royval vs. Taira,Flyweight,Brandon Royval,125.5,185,Tatsuro Taira,125.5,-225,Decision (Split),5,5:00
"Oct 12, 2024",UFC Fight Night 244 - Royval vs. Taira,Middleweight,Jun Yong Park,185.5,-180,Brad Tavares,185,150,Decision (Split),3,5:00
"Oct 12, 2024",UFC Fight Night 244 - Royval vs. Taira,173lb Catchweight,Chidi Njokuani,170.5,-185,Jared Gooden,172.5: Missed Weight,154,Decision (Unanimous),3,5:00
"Oct 12, 2024",UFC Fight Night 244 - Royval vs. Taira,Lightweight,Grant Dawson,156,-395,Rafa Garcia,154.5,310,TKO (Elbows and Punches),2,1:42
"Oct 12, 2024",UFC Fight Night 244 - Royval vs. Taira,Welterweight,Daniel Rodriguez,170,-198,Alex Morono,170.5,164,Decision (Split),3,5:00
"Oct 12, 2024",UFC Fight Night 244 - Royval vs. Taira,Flyweight,Ramazonbek Temirov,125.5,-265,C.J. Vergara,126,215,TKO (Punches),1,2:50
"Oct 12, 2024",UFC Fight Night 244 - Royval vs. Taira,Featherweight,Pat Sabatini,145,110,Jonathan Pearce,145,-130,Submission (Rear-Naked Choke),1,4:06
"Oct 12, 2024",UFC Fight Night 244 - Royval vs. Taira,Welterweight,Themba Gorimbo,170.5,-278,Niko Price,170.5,225,Decision (Unanimous),3,5:00
"Oct 12, 2024",UFC Fight Night 244 - Royval vs. Taira,Heavyweight,Junior Tafa,241,-400,Sean Sharaf,252,250,TKO (Punches),2,2:15
"Oct 12, 2024",UFC Fight Night 244 - Royval vs. Taira,Strawweight,Julia Polastri,115,-125,Cory McKenna,115,105,Decision (Split),3,5:00
"Oct 12, 2024",UFC Fight Night 244 - Royval vs. Taira,139lb Catchweight,Cody Haddon,135,-185,Dan Argueta,138.5: Missed Weight,154,Decision (Unanimous),3,5:00
"Oct 12, 2024",UFC Fight Night 244 - Royval vs. Taira,Flyweight,Clayton Carpenter,125.5,-192,Lucas Rocha,125.5,160,Technical Submission (Rear-Naked Choke),2,2:12
"Oct 5, 2024",UFC 307 - Pereira vs. Rountree,Light Heavyweight Title Fight,Alex Pereira,205,-535,Khalil Rountree,205,400,TKO (Punches),4,4:32
"Oct 5, 2024",UFC 307 - Pereira vs. Rountree,Bantamweight Title Fight,Julianna Pena,134.5,136,Raquel Pennington,135,-162,Decision (Split),5,5:00
"Oct 5, 2024",UFC 307 - Pereira vs. Rountree,Bantamweight,Mario Bautista,136,-155,Jose Aldo,136,130,Decision (Split),3,5:00
"Oct 5, 2024",UFC 307 - Pereira vs. Rountree,Middleweight,Roman Dolidze,185.5,136,Kevin Holland,185.5,-162,TKO (Corner Stoppage),1,5:00
"Oct 5, 2024",UFC 307 - Pereira vs. Rountree,Bantamweight,Kayla Harrison,136,-800,Ketlen Vieira,136,550,Decision (Unanimous),3,5:00
"Oct 5, 2024",UFC 307 - Pereira vs. Rountree,Welterweight,Joaquin Buckley,170.5,-198,Stephen Thompson,171,164,KO (Punch),3,2:17
"Oct 5, 2024",UFC 307 - Pereira vs. Rountree,Strawweight,Iasmin Lucindo,116,-175,Marina Rodriguez,115.5,145,Decision (Split),3,5:00
"Oct 5, 2024",UFC 307 - Pereira vs. Rountree,Lightweight,Alexander Hernandez,156,-215,Austin Hubbard,156,170,Decision (Split),3,5:00
"Oct 5, 2024",UFC 307 - Pereira vs. Rountree,Middleweight,Cesar Almeida,185.5,-410,Ihor Potieria,185.5,320,Decision (Unanimous),3,5:00
"Oct 5, 2024",UFC 307 - Pereira vs. Rountree,Light Heavyweight,Ryan Spann,205.5,-340,Ovince St. Preux,205.5,270,Submission (Guillotine Choke),1,1:35
"Oct 5, 2024",UFC 307 - Pereira vs. Rountree,Strawweight,Tecia Pennington,115,-180,Carla Esparza,115.5,150,Decision (Unanimous),3,5:00
"Oct 5, 2024",UFC 307 - Pereira vs. Rountree,Welterweight,Court McGee,170,185,Tim Means,171,-225,Submission (Neck Crank),1,3:19
"Sep 28, 2024",UFC Fight Night 243 - Moicano vs. St. Denis,Lightweight,Renato Carneiro,156,NA,Benoit St. Denis,156,NA,TKO (Doctor Stoppage),2,5:00
"Sep 28, 2024",UFC Fight Night 243 - Moicano vs. St. Denis,Middleweight,Nassourdine Imavov,186,NA,Brendan Allen,186,NA,Decision (Unanimous),3,5:00
"Sep 28, 2024",UFC Fight Night 243 - Moicano vs. St. Denis,Featherweight,William Gomis,146,NA,Joanderson Brito,146,NA,Decision (Split),3,5:00
"Sep 28, 2024",UFC Fight Night 243 - Moicano vs. St. Denis,Welterweight,Bryan Battle,170,NA,Kevin Jousset,169,NA,TKO (Punches),2,3:47
"Sep 28, 2024",UFC Fight Night 243 - Moicano vs. St. Denis,Featherweight,Morgan Charriere,146,NA,Gabriel Miranda,146,NA,KO (Punch),2,0:27
"Sep 28, 2024",UFC Fight Night 243 - Moicano vs. St. Denis,Lightweight,Fares Ziam,156,NA,Matt Frevola,156,NA,KO (Knee),3,2:59
"Sep 28, 2024",UFC Fight Night 243 - Moicano vs. St. Denis,Light Heavyweight,Ion Cutelaba,205,NA,Ivan Erslan,206,NA,Decision (Split),3,5:00
"Sep 28, 2024",UFC Fight Night 243 - Moicano vs. St. Denis,Light Heavyweight,Oumar Sy,205,NA,Da Woon Jung,205,NA,Decision (Unanimous),3,5:00
"Sep 28, 2024",UFC Fight Night 243 - Moicano vs. St. Denis,Lightweight,Ludovit Klein,155,NA,Roosevelt Roberts,155,NA,Decision (Unanimous),3,5:00
"Sep 28, 2024",UFC Fight Night 243 - Moicano vs. St. Denis,Bantamweight,Taylor Lapilus,136,NA,Vince Morales,135,NA,Decision (Unanimous),3,5:00
"Sep 28, 2024",UFC Fight Night 243 - Moicano vs. St. Denis,137lb Catchweight,Ailin Perez,136.5: Missed Weight,NA,Darya Zheleznyakova,135,NA,Submission (Arm-Triangle Choke),1,3:52
"Sep 28, 2024",UFC Fight Night 243 - Moicano vs. St. Denis,Flyweight,Daniel Barez,125,NA,Victor Altamirano,126,NA,Decision (Unanimous),3,5:00
"Sep 28, 2024",UFC Fight Night 243 - Moicano vs. St. Denis,Bantamweight,Jacqueline Cavalcanti,135,NA,Nora Cornolle,136,NA,Decision (Split),3,5:00
"Sep 28, 2024",UFC Fight Night 243 - Moicano vs. St. Denis,Lightweight,Chris Duncan,156,NA,Bolaji Oki,156,NA,Technical Submission (Guillotine Choke),1,3:34
"Sep 14, 2024",UFC 306 - Noche UFC: O'Malley vs. Dvalishvili,Bantamweight Title Fight,Merab Dvalishvili,134,114,Sean O'Malley,135,-135,Decision (Unanimous),5,5:00
"Sep 14, 2024",UFC 306 - Noche UFC: O'Malley vs. Dvalishvili,Flyweight Title Fight,Valentina Shevchenko,125,114,Alexa Grasso,124,-135,Decision (Unanimous),5,5:00
"Sep 14, 2024",UFC 306 - Noche UFC: O'Malley vs. Dvalishvili,Featherweight,Diego Lopes,146,-175,Brian Ortega,146,145,Decision (Unanimous),3,5:00
"Sep 14, 2024",UFC 306 - Noche UFC: O'Malley vs. Dvalishvili,Lightweight,Esteban Ribovics,155,215,Daniel Zellhuber,155,-265,Decision (Split),3,5:00
"Sep 14, 2024",UFC 306 - Noche UFC: O'Malley vs. Dvalishvili,Flyweight,Ronaldo Rodriguez,125,-135,Ode Osbourne,125,114,Decision (Unanimous),3,5:00
"Sep 14, 2024",UFC 306 - Noche UFC: O'Malley vs. Dvalishvili,Bantamweight,Norma Dumont,136,-108,Irene Aldana,136,-112,Decision (Unanimous),3,5:00
"Sep 14, 2024",UFC 306 - Noche UFC: O'Malley vs. Dvalishvili,Lightweight,Ignacio Bahamondes,156,-102,Manuel Torres,156,-118,TKO (Punches),1,4:02
"Sep 14, 2024",UFC 306 - Noche UFC: O'Malley vs. Dvalishvili,Strawweight,Ketlen Souza,115,380,Yazmin Jauregui,115,-500,Technical Submission (Rear-Naked Choke),1,3:02
"Sep 14, 2024",UFC 306 - Noche UFC: O'Malley vs. Dvalishvili,Flyweight,Joshua Van,125.5,-218,Edgar Chairez,125.5,180,Decision (Unanimous),3,5:00
"Sep 14, 2024",UFC 306 - Noche UFC: O'Malley vs. Dvalishvili,Bantamweight,Raul Rosas Jr.,136,-850,Qileng Aori,136,575,Decision (Unanimous),3,5:00
"Sep 7, 2024",UFC Fight Night 242 - Burns vs. Brady,Welterweight,Sean Brady,171,-185,Gilbert Burns,171,154,Decision (Unanimous),5,5:00
"Sep 7, 2024",UFC Fight Night 242 - Burns vs. Brady,Flyweight,Natalia Silva,125.5,-298,Jessica Andrade,124.5,240,Decision (Unanimous),3,5:00
"Sep 7, 2024",UFC Fight Night 242 - Burns vs. Brady,149lb Catchweight,Steve Garcia,145.5,-192,Kyle Nelson,148.5: Missed Weight,160,TKO (Elbows and Punches),1,3:59
"Sep 7, 2024",UFC Fight Night 242 - Burns vs. Brady,Bantamweight,Cody Durden,135,-335,Matt Schnell,135,220,Submission (Ninja Choke),2,0:29
"Sep 7, 2024",UFC Fight Night 242 - Burns vs. Brady,Lightweight,Yanal Ashmouz,154.5,100,Trevor Peek,155,-120,Decision (Unanimous),3,5:00
"Sep 7, 2024",UFC Fight Night 242 - Burns vs. Brady,Lightweight,Chris Padilla,154,230,Zhu Rong,155.5,-285,TKO (Doctor Stoppage),2,4:14
"Sep 7, 2024",UFC Fight Night 242 - Burns vs. Brady,Featherweight,Isaac Dulgarian,145.5,-1800,Brendon Marotte,145,1000,Submission (Arm-Triangle Choke),2,4:19
"Sep 7, 2024",UFC Fight Night 242 - Burns vs. Brady,Flyweight,Andre Lima,125.5,-180,Felipe dos Santos,124.5,150,Decision (Unanimous),3,5:00
"Sep 7, 2024",UFC Fight Night 242 - Burns vs. Brady,Featherweight,Gabriel Santos,146,-278,Zha Yi,144.5,225,Decision (Unanimous),3,5:00
"Sep 7, 2024",UFC Fight Night 242 - Burns vs. Brady,Strawweight,Jaqueline Amorim,115.5,-310,Vanessa Demopoulos,116,250,Submission (Armbar),1,3:28
"Sep 7, 2024",UFC Fight Night 242 - Burns vs. Brady,189lb Catchweight,Andre Petroski,185.5,-278,Dylan Budka,188.5: Missed Weight,225,Decision (Unanimous),3,5:00
"Sep 7, 2024",UFC Fight Night 242 - Burns vs. Brady,Featherweight,Nathan Fletcher,145,-145,Zygimantas Ramaska,145.5,120,Submission (Arm-Triangle Choke),2,1:14
"Aug 24, 2024",UFC on ESPN 62 - Cannonier vs. Borralho,Middleweight,Caio Borralho,186,-218,Jared Cannonier,184,180,Decision (Unanimous),5,5:00
"Aug 24, 2024",UFC on ESPN 62 - Cannonier vs. Borralho,Strawweight,Tabatha Ricci,115,-112,Angela Hill,115.5,-108,Decision (Unanimous),3,5:00
"Aug 24, 2024",UFC on ESPN 62 - Cannonier vs. Borralho,Middleweight,Ryan Loder,186,165,Robert Valentin,185,-190,TKO (Elbows),2,1:49
"Aug 24, 2024",UFC on ESPN 62 - Cannonier vs. Borralho,Featherweight,Mairon Santos,146,-205,Kaan Ofli,145,164,KO (Punch),2,1:30
"Aug 24, 2024",UFC on ESPN 62 - Cannonier vs. Borralho,Welterweight,Michael Morales,171,-800,Neil Magny,170,550,TKO (Punches),1,4:39
"Aug 24, 2024",UFC on ESPN 62 - Cannonier vs. Borralho,Middleweight,Gerald Meerschaert,185,250,Edmen Shahbazyan,184.5,-310,Submission (Arm-Triangle Choke),2,4:12
"Aug 24, 2024",UFC on ESPN 62 - Cannonier vs. Borralho,Lightweight,Francis Marshall,156,-136,Dennis Buzukja,155.5,116,Decision (Split),3,5:00
"Aug 24, 2024",UFC on ESPN 62 - Cannonier vs. Borralho,Middleweight,Zachary Reese,184.5,-500,Jose Medina,186,380,Decision (Unanimous),3,5:00
"Aug 24, 2024",UFC on ESPN 62 - Cannonier vs. Borralho,Lightweight,Viacheslav Borshchev,155.5,-238,James Llontop,154.5,195,Decision (Split),3,5:00
"Aug 24, 2024",UFC on ESPN 62 - Cannonier vs. Borralho,Bantamweight,Jacqueline Cavalcanti,135,-192,Josiane Nunes,136,160,Decision (Split),3,5:00
"Aug 24, 2024",UFC on ESPN 62 - Cannonier vs. Borralho,Flyweight,Cong Wang,125,-1000,Victoria Leonardo,125,650,KO (Punches),1,1:02
