date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Nov 9, 2013",UFC Fight Night 32 - Belfort vs. Henderson,Lightweight,Adriano Martins,NA,NA,Daron Cruickshank,NA,NA,Submission (Straight Armbar),2,2:49
"Nov 9, 2013",UFC Fight Night 32 - Belfort vs. Henderson,Flyweight,Dustin Ortiz,NA,NA,Jose Maria Tome,NA,NA,TKO (Punches),3,3:19
"Sep 4, 2013",UFC Fight Night 28 - Teixeira vs. Bader,Light Heavyweight,Glover Teixeira,NA,NA,Ryan Bader,NA,NA,TKO (Punches),1,2:55
"Sep 4, 2013",UFC Fight Night 28 - Teixeira vs. Bader,Middleweight,Ronaldo Souza,,,Yushin Okami,NA,NA,TKO (Punches),1,2:47
"Sep 4, 2013",UFC Fight Night 28 - Teixeira vs. Bader,Flyweight,Joseph Benavidez,NA,NA,Jussier Formiga,,,TKO (Knee to the Body and Punches),1,3:07
"Sep 4, 2013",UFC Fight Night 28 - Teixeira vs. Bader,Lightweight,Piotr Hallmann,NA,NA,Francisco Trinaldo,NA,NA,Submission (Kimura),2,3:50
"Sep 4, 2013",UFC Fight Night 28 - Teixeira vs. Bader,Middleweight,Rafael Natal,NA,NA,Tor Troeng,NA,NA,Decision (Unanimous),3,5:00
"Sep 4, 2013",UFC Fight Night 28 - Teixeira vs. Bader,Bantamweight,Ali Bagautinov,NA,NA,Marcos Vinicius Borges,NA,NA,TKO (Punches),3,3:28
"Sep 4, 2013",UFC Fight Night 28 - Teixeira vs. Bader,Featherweight,Edimilson Souza,NA,NA,Felipe Arantes,NA,NA,Decision (Split),3,5:00
"Sep 4, 2013",UFC Fight Night 28 - Teixeira vs. Bader,Lightweight,Lucas Martins,NA,NA,Ramiro Hernandez,NA,NA,Technical Submission (Rear-Naked Choke),1,1:10
"Sep 4, 2013",UFC Fight Night 28 - Teixeira vs. Bader,Welterweight,Elias Silverio,NA,NA,Joao Zeferino,NA,NA,Decision (Unanimous),3,5:00
"Sep 4, 2013",UFC Fight Night 28 - Teixeira vs. Bader,Welterweight,Ivan Jorge,NA,NA,Keith Wisniewski,NA,NA,Decision (Unanimous),3,5:00
"Sep 4, 2013",UFC Fight Night 28 - Teixeira vs. Bader,Welterweight,Sean Spencer,NA,NA,Yuri Villefort,NA,NA,Decision (Split),3,5:00
"Aug 31, 2013",UFC 164 - Henderson vs. Pettis 2,Lightweight Title Fight,Anthony Pettis,NA,NA,Benson Henderson,NA,NA,Submission (Armbar),1,4:31
"Aug 31, 2013",UFC 164 - Henderson vs. Pettis 2,Heavyweight,Josh Barnett,NA,NA,Frank Mir,NA,NA,TKO (Knee),1,1:56
"Aug 31, 2013",UFC 164 - Henderson vs. Pettis 2,Featherweight,Chad Mendes,NA,NA,Clay Guida,NA,NA,TKO (Punches),3,0:30
"Aug 31, 2013",UFC 164 - Henderson vs. Pettis 2,Heavyweight,Ben Rothwell,NA,NA,Brandon Vera,NA,NA,TKO (Punches and Knees),3,1:54
"Aug 31, 2013",UFC 164 - Henderson vs. Pettis 2,Featherweight,Dustin Poirier,NA,NA,Erik Koch,NA,NA,Decision (Unanimous),3,5:00
"Aug 31, 2013",UFC 164 - Henderson vs. Pettis 2,Lightweight,Gleison Tibau,NA,NA,Jamie Varner,NA,NA,Decision (Split),3,5:00
"Aug 31, 2013",UFC 164 - Henderson vs. Pettis 2,Flyweight,Tim Elliott,NA,NA,Louis Gaudinot,NA,NA,Decision (Unanimous),3,5:00
"Aug 31, 2013",UFC 164 - Henderson vs. Pettis 2,Welterweight,Hyun Gyu Lim,NA,NA,Pascal Krauss,NA,NA,KO (Knee and Punches),1,3:58
"Aug 31, 2013",UFC 164 - Henderson vs. Pettis 2,Bantamweight,Chico Camus,NA,NA,Kyung Ho Kang,NA,NA,Decision (Unanimous),3,5:00
"Aug 31, 2013",UFC 164 - Henderson vs. Pettis 2,Heavyweight,Soa Palelei,NA,NA,Nikita Krylov,NA,NA,TKO (Punches),3,1:34
"Aug 31, 2013",UFC 164 - Henderson vs. Pettis 2,Lightweight,Al Iaquinta,NA,NA,Ryan Couture,NA,NA,Decision (Unanimous),3,5:00
"Aug 31, 2013",UFC 164 - Henderson vs. Pettis 2,Middleweight,Magnus Cedenblad,NA,NA,Jared Hamman,NA,NA,Submission (Guillotine Choke),1,0:57
"Aug 3, 2013",UFC 163 - Aldo vs. Korean Zombie,Featherweight Title Fight,Jose Aldo,,,Chan Sung Jung,,,TKO (Punches),4,2:00
"Aug 3, 2013",UFC 163 - Aldo vs. Korean Zombie,Light Heavyweight,Phil Davis,,,Lyoto Machida,,,Decision (Unanimous),3,5:00
"Aug 3, 2013",UFC 163 - Aldo vs. Korean Zombie,Middleweight,Cezar Ferreira,,,Thiago Santos,,,Submission (Guillotine Choke),1,0:47
"Aug 3, 2013",UFC 163 - Aldo vs. Korean Zombie,Middleweight,Thales Leites,,,Tom Watson,,,Decision (Unanimous),3,5:00
"Aug 3, 2013",UFC 163 - Aldo vs. Korean Zombie,129lb Catchweight,John Lineker,,,Jose Maria Tome,,,TKO (Punches),2,1:03
"Aug 3, 2013",UFC 163 - Aldo vs. Korean Zombie,Light Heavyweight,Anthony Perosh,,,Vinny Magalhaes,,,KO (Punches),1,0:14
"Aug 3, 2013",UFC 163 - Aldo vs. Korean Zombie,Bantamweight,Amanda Nunes,,,Sheila Gaff,,,TKO (Punches and Elbows),1,2:08
"Aug 3, 2013",UFC 163 - Aldo vs. Korean Zombie,Welterweight,Sergio Moraes,,,Neil Magny,,,Submission (Triangle Choke),1,3:13
"Aug 3, 2013",UFC 163 - Aldo vs. Korean Zombie,Flyweight,Ian McCall,,,Iliarde Santos,,,Decision (Unanimous),3,5:00
"Aug 3, 2013",UFC 163 - Aldo vs. Korean Zombie,Featherweight,Rani Yahya,,,Josh Clopton,,,Decision (Unanimous),3,5:00
"Aug 3, 2013",UFC 163 - Aldo vs. Korean Zombie,Light Heavyweight,Francimar Barroso,,,Ednaldo Oliveira,,,Decision (Unanimous),3,5:00
"Aug 3, 2013",UFC 163 - Aldo vs. Korean Zombie,Welterweight,Viscardi Andrade,,,Bristol Marunde,,,TKO (Punches),1,1:36
"Oct 19, 2013",UFC 166 - Velasquez vs. Dos Santos 3,Heavyweight Title Fight,Cain Velasquez,NA,NA,Junior dos Santos,NA,NA,TKO (Slam and Punch),5,3:09
"Oct 19, 2013",UFC 166 - Velasquez vs. Dos Santos 3,Heavyweight,Daniel Cormier,NA,NA,Roy Nelson,NA,NA,Decision (Unanimous),3,5:00
"Oct 19, 2013",UFC 166 - Velasquez vs. Dos Santos 3,Lightweight,Gilbert Melendez,NA,NA,Diego Sanchez,NA,NA,Decision (Unanimous),3,5:00
"Oct 19, 2013",UFC 166 - Velasquez vs. Dos Santos 3,Heavyweight,Gabriel Gonzaga,NA,NA,Shawn Jordan,NA,NA,KO (Punches),1,1:33
"Oct 19, 2013",UFC 166 - Velasquez vs. Dos Santos 3,Flyweight,John Dodson,NA,NA,Darrell Montague,NA,NA,KO (Punch),1,4:13
"Oct 19, 2013",UFC 166 - Velasquez vs. Dos Santos 3,Middleweight,Tim Boetsch,NA,NA,C.B. Dollaway,NA,NA,Decision (Split),3,5:00
"Oct 19, 2013",UFC 166 - Velasquez vs. Dos Santos 3,Welterweight,Hector Lombard,NA,NA,Nate Marquardt,NA,NA,KO (Punches),1,1:48
"Oct 19, 2013",UFC 166 - Velasquez vs. Dos Santos 3,Bantamweight,Jessica Eye,NA,NA,Sarah Kaufman,NA,NA,No Contest (Overturned by TDLR),3,5:00
"Oct 19, 2013",UFC 166 - Velasquez vs. Dos Santos 3,Lightweight,K.J. Noons,NA,NA,George Sotiropoulos,NA,NA,Decision (Unanimous),3,5:00
"Oct 19, 2013",UFC 166 - Velasquez vs. Dos Santos 3,Welterweight,Adlan Amagov,NA,NA,T.J. Waldburger,NA,NA,KO (Punches),1,3:00
"Oct 19, 2013",UFC 166 - Velasquez vs. Dos Santos 3,Lightweight,Tony Ferguson,NA,NA,Mike Rio,NA,NA,Submission (Brabo Choke),1,1:52
"Oct 19, 2013",UFC 166 - Velasquez vs. Dos Santos 3,149lb Catchweight,Andre Fili,NA,NA,Jeremy Larsen,NA,NA,TKO (Punches),2,0:53
"Oct 19, 2013",UFC 166 - Velasquez vs. Dos Santos 3,Bantamweight,Kyoji Horiguchi,NA,NA,Dustin Pague,NA,NA,TKO (Punches),2,3:51
"Jul 6, 2013",UFC 162 - Silva vs. Weidman,Middleweight Title Fight,Chris Weidman,,,Anderson Silva,,,KO (Punches),2,1:18
"Jul 6, 2013",UFC 162 - Silva vs. Weidman,Featherweight,Frankie Edgar,,,Charles Oliveira,,,Decision (Unanimous),3,5:00
"Jul 6, 2013",UFC 162 - Silva vs. Weidman,Middleweight,Tim Kennedy,,,Roger Gracie,,,Decision (Unanimous),3,5:00
"Jul 6, 2013",UFC 162 - Silva vs. Weidman,Middleweight,Mark Munoz,,,Tim Boetsch,,,Decision (Unanimous),3,5:00
"Jul 6, 2013",UFC 162 - Silva vs. Weidman,Featherweight,Cub Swanson,,,Dennis Siver,,,TKO (Punches),3,2:24
"Jul 6, 2013",UFC 162 - Silva vs. Weidman,Middleweight,Andrew Craig,,,Chris Leben,,,Decision (Split),3,5:00
"Jul 6, 2013",UFC 162 - Silva vs. Weidman,Lightweight,Norman Parke,,,Kazuki Tokudome,,,Decision (Unanimous),3,5:00
"Jul 6, 2013",UFC 162 - Silva vs. Weidman,Heavyweight,Gabriel Gonzaga,,,Dave Herman,,,KO (Punches),1,0:17
"Jul 6, 2013",UFC 162 - Silva vs. Weidman,Lightweight,Edson Barboza,,,Rafaello Oliveira,,,TKO (Leg Kicks),2,1:44
"Jul 6, 2013",UFC 162 - Silva vs. Weidman,Welterweight,Brian Melancon,,,Seth Baczynski,,,KO (Punches),1,4:59
"Jul 6, 2013",UFC 162 - Silva vs. Weidman,Welterweight,Mike Pierce,,,David Mitchell,,,TKO (Punches),2,2:55
"Nov 16, 2013",UFC 167 - St. Pierre vs. Hendricks,Welterweight Title Fight,Georges St. Pierre,NA,NA,Johny Hendricks,NA,NA,Decision (Split),5,5:00
"Nov 16, 2013",UFC 167 - St. Pierre vs. Hendricks,Light Heavyweight,Rashad Evans,NA,NA,Chael Sonnen,NA,NA,TKO (Punches),1,4:05
"Nov 16, 2013",UFC 167 - St. Pierre vs. Hendricks,Welterweight,Robbie Lawler,NA,NA,Rory MacDonald,NA,NA,Decision (Split),3,5:00
"Nov 16, 2013",UFC 167 - St. Pierre vs. Hendricks,Welterweight,Tyron Woodley,NA,NA,Josh Koscheck,NA,NA,KO (Punches),1,4:38
"Nov 16, 2013",UFC 167 - St. Pierre vs. Hendricks,Flyweight,Ali Bagautinov,NA,NA,Tim Elliott,NA,NA,Decision (Unanimous),3,5:00
"Nov 16, 2013",UFC 167 - St. Pierre vs. Hendricks,Lightweight,Donald Cerrone,NA,NA,Evan Dunham,NA,NA,Submission (Triangle Choke),2,3:49
"Nov 16, 2013",UFC 167 - St. Pierre vs. Hendricks,Middleweight,Thales Leites,NA,NA,Ed Herman,NA,NA,Decision (Unanimous),3,5:00
"Nov 16, 2013",UFC 167 - St. Pierre vs. Hendricks,Welterweight,Rick Story,NA,NA,Brian Ebersole,NA,NA,Decision (Unanimous),3,5:00
"Nov 16, 2013",UFC 167 - St. Pierre vs. Hendricks,Bantamweight,Erik Perez,NA,NA,Edwin Figueroa,NA,NA,Decision (Unanimous),3,5:00
"Nov 16, 2013",UFC 167 - St. Pierre vs. Hendricks,Welterweight,Jason High,NA,NA,Anthony Lapsley,NA,NA,Decision (Unanimous),3,5:00
"Nov 16, 2013",UFC 167 - St. Pierre vs. Hendricks,Bantamweight,Sergio Pettis,NA,NA,Will Campuzano,NA,NA,Decision (Unanimous),3,5:00
"Nov 16, 2013",UFC 167 - St. Pierre vs. Hendricks,Light Heavyweight,Gian Villante,NA,NA,Cody Donovan,NA,NA,TKO (Punches),2,1:22
"Jun 8, 2013",UFC on Fuel TV 10 - Nogueira vs. Werdum,Heavyweight,Fabricio Werdum,,,Antonio Rodrigo Nogueira,,,Submission (Armbar),2,2:41
"Jun 8, 2013",UFC on Fuel TV 10 - Nogueira vs. Werdum,Welterweight,Leonardo Santos,,,William Macario,,,Submission (Arm-Triangle Choke),2,4:43
"Jun 8, 2013",UFC on Fuel TV 10 - Nogueira vs. Werdum,Light Heavyweight,Thiago Silva,,,Rafael Cavalcante,,,KO (Punches),1,4:29
"Jun 8, 2013",UFC on Fuel TV 10 - Nogueira vs. Werdum,Welterweight,Erick Silva,,,Jason High,,,Submission (Reverse Triangle Armbar),1,1:11
"Jun 8, 2013",UFC on Fuel TV 10 - Nogueira vs. Werdum,Middleweight,Daniel Sarafian,,,Eddie Mendez,,,Submission (Arm-Triangle Choke),1,2:20
"Jun 8, 2013",UFC on Fuel TV 10 - Nogueira vs. Werdum,Featherweight,Rony Mariano Bezerra,,,Mike Wilkinson,,,Technical Submission (Triangle Choke),1,1:24
"Jun 8, 2013",UFC on Fuel TV 10 - Nogueira vs. Werdum,Bantamweight,Raphael Assuncao,,,Vaughan Lee,,,Submission (Armbar),2,1:51
"Jun 8, 2013",UFC on Fuel TV 10 - Nogueira vs. Werdum,Featherweight,Felipe Arantes,,,Godofredo Castro,,,TKO (Elbows and Punches),1,3:32
"Jun 8, 2013",UFC on Fuel TV 10 - Nogueira vs. Werdum,Welterweight,Ildemar Alcantara,,,Leandro Silva,,,Decision (Unanimous),3,5:00
"Jun 8, 2013",UFC on Fuel TV 10 - Nogueira vs. Werdum,Featherweight,Rodrigo Damm,,,Mizuto Hirota,,,Decision (Split),3,5:00
"Jun 8, 2013",UFC on Fuel TV 10 - Nogueira vs. Werdum,Middleweight,Caio Magalhaes,,,Karlos Vemola,,,Submission (Rear-Naked Choke),2,2:49
"Jun 8, 2013",UFC on Fuel TV 10 - Nogueira vs. Werdum,Middleweight,Antonio Braga Neto,,,Anthony Smith,,,Submission (Kneebar),1,1:52
"Jun 15, 2013",UFC 161 - Evans vs. Henderson,Light Heavyweight,Rashad Evans,,,Dan Henderson,,,Decision (Split),3,5:00
"Jun 15, 2013",UFC 161 - Evans vs. Henderson,Heavyweight,Stipe Miocic,,,Roy Nelson,,,Decision (Unanimous),3,5:00
"Jun 15, 2013",UFC 161 - Evans vs. Henderson,Light Heavyweight,Ryan Jimmo,,,Igor Pokrajac,,,Decision (Unanimous),3,5:00
"Jun 15, 2013",UFC 161 - Evans vs. Henderson,Bantamweight,Alexis Davis,,,Rosi Sexton,,,Decision (Unanimous),3,5:00
"Jun 15, 2013",UFC 161 - Evans vs. Henderson,Heavyweight,Shawn Jordan,,,Pat Barry,,,TKO (Punches),1,0:59
"Jun 15, 2013",UFC 161 - Evans vs. Henderson,Welterweight,Jake Shields,,,Tyron Woodley,,,Decision (Split),3,5:00
"Jun 15, 2013",UFC 161 - Evans vs. Henderson,Lightweight,James Krause,,,Sam Stout,,,Submission (Guillotine Choke),3,4:47
"Jun 15, 2013",UFC 161 - Evans vs. Henderson,Welterweight,Sean Pierson,,,Kenny Robertson,,,Decision (Majority),3,5:00
"Jun 15, 2013",UFC 161 - Evans vs. Henderson,Bantamweight,Roland Delorme,,,Edwin Figueroa,,,Decision (Unanimous),3,5:00
"Jun 15, 2013",UFC 161 - Evans vs. Henderson,Lightweight,Mitch Clarke,,,John Maguire,,,Decision (Unanimous),3,5:00
"Jun 15, 2013",UFC 161 - Evans vs. Henderson,Bantamweight,Yves Jabouin,,,Dustin Pague,,,Decision (Split),3,5:00
"May 25, 2013",UFC 160 - Velasquez vs. Bigfoot 2,Heavyweight Title Fight,Cain Velasquez,,,Antonio Silva,,,TKO (Punches),1,1:21
"May 25, 2013",UFC 160 - Velasquez vs. Bigfoot 2,Heavyweight,Junior dos Santos,,,Mark Hunt,,,KO (Spinning Hook Kick),3,4:18
"May 25, 2013",UFC 160 - Velasquez vs. Bigfoot 2,Light Heavyweight,Glover Teixeira,,,James Te Huna,,,Submission (Guillotine Choke),1,2:38
"May 25, 2013",UFC 160 - Velasquez vs. Bigfoot 2,Lightweight,T.J. Grant,,,Gray Maynard,,,TKO (Punches),1,2:07
"May 25, 2013",UFC 160 - Velasquez vs. Bigfoot 2,Lightweight,Donald Cerrone,,,K.J. Noons,,,Decision (Unanimous),3,5:00
"May 25, 2013",UFC 160 - Velasquez vs. Bigfoot 2,Welterweight,Mike Pyle,,,Rick Story,,,Decision (Split),3,5:00
