date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Nov 15, 2008",UFC 91 - Couture vs. Lesnar,,Matt Brown,,,Ryan Thomas,,,Submission (Armbar),2,0:57
"Oct 18, 2008",UFC 89 - Bisping vs. Leben,,Michael Bisping,,,Chris Leben,,,Decision (Unanimous),3,5:00
"Oct 18, 2008",UFC 89 - Bisping vs. Leben,,Keith Jardine,,,Brandon Vera,,,Decision (Split),3,5:00
"Oct 18, 2008",UFC 89 - Bisping vs. Leben,,Luiz Cane,,,Rameau Thierry Sokoudjou,,,TKO (Punches),2,4:15
"Oct 18, 2008",UFC 89 - Bisping vs. Leben,,Chris Lytle,,,Paul Taylor,,,Decision (Unanimous),3,5:00
"Oct 18, 2008",UFC 89 - Bisping vs. Leben,,Marcus Davis,,,Paul Kelly,,,Submission (Guillotine Choke),2,2:16
"Oct 18, 2008",UFC 89 - Bisping vs. Leben,,Dan Hardy,,,Akihiro Gono,,,Decision (Split),3,5:00
"Oct 18, 2008",UFC 89 - Bisping vs. Leben,,Shane Carwin,,,Neil Wain,,,TKO (Punches),1,1:31
"Oct 18, 2008",UFC 89 - Bisping vs. Leben,,David Bielkheden,,,Jess Liaudin,,,Decision (Unanimous),3,5:00
"Oct 18, 2008",UFC 89 - Bisping vs. Leben,,Terry Etim,,,Sam Stout,,,Decision (Unanimous),3,5:00
"Oct 18, 2008",UFC 89 - Bisping vs. Leben,,Jim Miller,,,David Baron,,,Submission (Rear-Naked Choke),3,3:19
"Oct 18, 2008",UFC 89 - Bisping vs. Leben,,Per Eklund,,,Samy Schiavo,,,Submission (Rear-Naked Choke),3,1:47
"Oct 25, 2008",UFC 90 - Silva vs. Cote,Middleweight Title Fight,Anderson Silva,,,Patrick Cote,,,TKO (Knee Injury),3,0:39
"Oct 25, 2008",UFC 90 - Silva vs. Cote,,Thiago Alves,,,Josh Koscheck,,,Decision (Unanimous),3,5:00
"Oct 25, 2008",UFC 90 - Silva vs. Cote,,Gray Maynard,,,Rich Clementi,,,Decision (Unanimous),3,5:00
"Oct 25, 2008",UFC 90 - Silva vs. Cote,,Junior dos Santos,,,Fabricio Werdum,,,TKO (Punches),1,1:21
"Oct 25, 2008",UFC 90 - Silva vs. Cote,,Sean Sherk,,,Tyson Griffin,,,Decision (Unanimous),3,5:00
"Oct 25, 2008",UFC 90 - Silva vs. Cote,,Thales Leites,,,Drew McFedries,,,Submission (Rear-Naked Choke),1,1:18
"Oct 25, 2008",UFC 90 - Silva vs. Cote,,Spencer Fisher,,,Shannon Gugerty,,,Submission (Triangle Choke),3,3:56
"Oct 25, 2008",UFC 90 - Silva vs. Cote,,Dan Miller,,,Matt Horwich,,,Decision (Unanimous),3,5:00
"Oct 25, 2008",UFC 90 - Silva vs. Cote,,Hermes Franca,,,Marcus Aurelio,,,Decision (Unanimous),3,5:00
"Oct 25, 2008",UFC 90 - Silva vs. Cote,,Pete Sell,,,Joshua Burkman,,,Decision (Unanimous),3,5:00
"Sep 17, 2008",UFC Fight Night 15 - Diaz vs. Neer,,Nate Diaz,,,Josh Neer,,,Decision (Split),3,5:00
"Sep 17, 2008",UFC Fight Night 15 - Diaz vs. Neer,,Clay Guida,,,Mac Danzig,,,Decision (Unanimous),3,5:00
"Sep 17, 2008",UFC Fight Night 15 - Diaz vs. Neer,,Alan Belcher,,,Ed Herman,,,Decision (Split),3,5:00
"Sep 17, 2008",UFC Fight Night 15 - Diaz vs. Neer,,Eric Schafer,,,Houston Alexander,,,Submission (Arm-Triangle Choke),1,4:53
"Sep 17, 2008",UFC Fight Night 15 - Diaz vs. Neer,,Alessio Sakara,,,Joe Vedepo,,,KO (Head Kick),1,1:27
"Sep 17, 2008",UFC Fight Night 15 - Diaz vs. Neer,,Wilson Gouveia,,,Ryan Jensen,,,Submission (Armbar),2,2:04
"Sep 17, 2008",UFC Fight Night 15 - Diaz vs. Neer,,Joe Lauzon,,,Kyle Bradley,,,TKO (Punches),2,1:34
"Sep 17, 2008",UFC Fight Night 15 - Diaz vs. Neer,,Jason Brilz,,,Brad Morris,,,TKO (Punches),2,2:54
"Sep 17, 2008",UFC Fight Night 15 - Diaz vs. Neer,,Mike Massenzio,,,Drew McFedries,,,Submission (Kimura),1,1:28
"Sep 17, 2008",UFC Fight Night 15 - Diaz vs. Neer,,Dan Miller,,,Rob Kimmons,,,Submission (Rear-Naked Choke),1,1:27
"Sep 6, 2008",UFC 88 - Breakthrough,,Rashad Evans,,,Chuck Liddell,,,KO (Punch),2,1:51
"Sep 6, 2008",UFC 88 - Breakthrough,,Rich Franklin,,,Matt Hamill,,,TKO (Kick to the Body),3,0:39
"Sep 6, 2008",UFC 88 - Breakthrough,,Dan Henderson,,,Rousimar Palhares,,,Decision (Unanimous),3,5:00
"Sep 6, 2008",UFC 88 - Breakthrough,,Nate Marquardt,,,Martin Kampmann,,,TKO (Punches),1,1:22
"Sep 6, 2008",UFC 88 - Breakthrough,,Dong Hyun Kim,,,Matt Brown,,,Decision (Split),3,5:00
"Sep 6, 2008",UFC 88 - Breakthrough,,Kurt Pellegrino,,,Thiago Tavares,,,Decision (Unanimous),3,5:00
"Sep 6, 2008",UFC 88 - Breakthrough,,Tim Boetsch,,,Michael Patt,,,TKO (Punches),1,2:03
"Sep 6, 2008",UFC 88 - Breakthrough,,Jason MacDonald,,,Jason Lambert,,,Submission (Rear-Naked Choke),2,1:20
"Sep 6, 2008",UFC 88 - Breakthrough,,Ryo Chonan,,,Roan Carneiro,,,Decision (Split),3,5:00
"Aug 9, 2008",UFC 87 - Seek and Destroy,Welterweight Title Fight,Georges St. Pierre,,,Jon Fitch,,,Decision (Unanimous),5,5:00
"Aug 9, 2008",UFC 87 - Seek and Destroy,Heavyweight,Brock Lesnar,,,Heath Herring,,,Decision (Unanimous),3,5:00
"Aug 9, 2008",UFC 87 - Seek and Destroy,,Robert Emerson,,,Manny Gamburyan,,,KO (Punches),1,0:12
"Aug 9, 2008",UFC 87 - Seek and Destroy,,Kenny Florian,,,Roger Huerta,,,Decision (Unanimous),3,5:00
"Aug 9, 2008",UFC 87 - Seek and Destroy,,Demian Maia,,,Jason MacDonald,,,Submission (Rear-Naked Choke),3,2:44
"Aug 9, 2008",UFC 87 - Seek and Destroy,,Tamdan McCrory,,,Luke Cummo,,,Decision (Unanimous),3,5:00
"Aug 9, 2008",UFC 87 - Seek and Destroy,,Cheick Kongo,,,Dan Evensen,,,TKO (Punches),1,4:55
"Aug 9, 2008",UFC 87 - Seek and Destroy,,Jon Jones,,,Andre Gusmao,,,Decision (Unanimous),3,5:00
"Aug 9, 2008",UFC 87 - Seek and Destroy,,Chris Wilson,,,Steve Bruno,,,Decision (Unanimous),3,5:00
"Aug 9, 2008",UFC 87 - Seek and Destroy,,Ben Saunders,,,Ryan Thomas,,,Submission (Armbar),2,2:28
"Jul 19, 2008",UFC Fight Night 14 - Silva vs. Irvin,Light Heavyweight,Anderson Silva,,,James Irvin,,,KO (Punches),1,1:01
"Jul 19, 2008",UFC Fight Night 14 - Silva vs. Irvin,,Brandon Vera,,,Reese Andy,,,Decision (Unanimous),3,5:00
"Jul 19, 2008",UFC Fight Night 14 - Silva vs. Irvin,,Frankie Edgar,,,Hermes Franca,,,Decision (Unanimous),3,5:00
"Jul 19, 2008",UFC Fight Night 14 - Silva vs. Irvin,,Cain Velasquez,,,Jake O'Brien,,,TKO (Punches),1,2:02
"Jul 19, 2008",UFC Fight Night 14 - Silva vs. Irvin,,Kevin Burns,,,Anthony Johnson,,,TKO (Eye Injury),3,3:35
"Jul 19, 2008",UFC Fight Night 14 - Silva vs. Irvin,,C.B. Dollaway,,,Jesse Taylor,,,Submission (Peruvian Necktie) ,1,3:58
"Jul 19, 2008",UFC Fight Night 14 - Silva vs. Irvin,,Tim Credeur,,,Cale Yarbrough,,,TKO (Punches),1,1:54
"Jul 19, 2008",UFC Fight Night 14 - Silva vs. Irvin,,Rory Markham,,,Brodie Farber,,,KO (Head Kick),1,1:37
"Jul 19, 2008",UFC Fight Night 14 - Silva vs. Irvin,,Nate Loughran,,,Johnny Rees,,,Submission (Triangle Choke),1,4:21
"Jul 19, 2008",UFC Fight Night 14 - Silva vs. Irvin,,Brad Blackburn,,,James Giboo,,,TKO (Flying Knee and Punches),2,2:29
"Jul 19, 2008",UFC Fight Night 14 - Silva vs. Irvin,,Shannon Gugerty,,,Dale Hartt,,,Submission (Rear-Naked Choke),1,3:33
"Jul 5, 2008",UFC 86 - Jackson vs. Griffin,Light Heavyweight Title Fight,Forrest Griffin,,,Quinton Jackson,,,Decision (Unanimous),5,5:00
"Jul 5, 2008",UFC 86 - Jackson vs. Griffin,,Patrick Cote,,,Ricardo Almeida,,,Decision (Split),3,5:00
"Jul 5, 2008",UFC 86 - Jackson vs. Griffin,,Joe Stevenson,,,Gleison Tibau,,,Submission (Guillotine Choke),2,2:57
"Jul 5, 2008",UFC 86 - Jackson vs. Griffin,,Josh Koscheck,,,Chris Lytle,,,Decision (Unanimous),3,5:00
"Jul 5, 2008",UFC 86 - Jackson vs. Griffin,,Tyson Griffin,,,Marcus Aurelio,,,Decision (Unanimous),3,5:00
"Jul 5, 2008",UFC 86 - Jackson vs. Griffin,,Gabriel Gonzaga,,,Justin McCully,,,Submission (Kimura),1,1:57
"Jul 5, 2008",UFC 86 - Jackson vs. Griffin,,Cole Miller,,,Jorge Gurgel,,,Submission (Triangle Choke),3,4:48
"Jul 5, 2008",UFC 86 - Jackson vs. Griffin,,Melvin Guillard,,,Dennis Siver,,,TKO (Punches),1,0:36
"Jul 5, 2008",UFC 86 - Jackson vs. Griffin,,Justin Buchholz,,,Corey Hill,,,Submission (Rear-Naked Choke),2,3:57
"Apr 2, 2008",UFC Fight Night 13 - Florian vs. Lauzon,,Kenny Florian,,,Joe Lauzon,,,TKO (Punches and Elbows),2,3:28
"Apr 2, 2008",UFC Fight Night 13 - Florian vs. Lauzon,,Gray Maynard,,,Frankie Edgar,,,Decision (Unanimous),3,5:00
"Apr 2, 2008",UFC Fight Night 13 - Florian vs. Lauzon,,Thiago Alves,,,Karo Parisyan,,,TKO (Knee and Punches),2,0:34
"Apr 2, 2008",UFC Fight Night 13 - Florian vs. Lauzon,,Matt Hamill,,,Tim Boetsch,,,TKO (Punches),2,1:25
"Apr 2, 2008",UFC Fight Night 13 - Florian vs. Lauzon,,Nate Diaz,,,Kurt Pellegrino,,,Submission (Triangle Choke),2,3:06
"Apr 2, 2008",UFC Fight Night 13 - Florian vs. Lauzon,,James Irvin,,,Houston Alexander,,,KO (Superman Punch),1,0:08
"Apr 2, 2008",UFC Fight Night 13 - Florian vs. Lauzon,,Josh Neer,,,Din Thomas,,,Decision (Unanimous),3,5:00
"Apr 2, 2008",UFC Fight Night 13 - Florian vs. Lauzon,,Marcus Aurelio,,,Ryan Roberts,,,Submission (Armbar),1,0:16
"Apr 2, 2008",UFC Fight Night 13 - Florian vs. Lauzon,,Manny Gamburyan,,,Jeff Cox,,,Submission (Guillotine Choke),1,1:41
"Apr 2, 2008",UFC Fight Night 13 - Florian vs. Lauzon,,Clay Guida,,,Samy Schiavo,,,TKO (Punches),1,4:15
"Apr 2, 2008",UFC Fight Night 13 - Florian vs. Lauzon,,George Sotiropoulos,,,Roman Mitichyan,,,TKO (Punches),2,2:24
"Apr 2, 2008",UFC Fight Night 13 - Florian vs. Lauzon,,Anthony Johnson,,,Tom Speer,,,KO (Punches),1,0:51
"Jun 21, 2008",UFC - The Ultimate Fighter 7 Finale,,Kendall Grove,,,Evan Tanner,,,Decision (Split),3,5:00
"Jun 21, 2008",UFC - The Ultimate Fighter 7 Finale,,Amir Sadollah,,,C.B. Dollaway,,,Submission (Armbar),1,3:02
"Jun 21, 2008",UFC - The Ultimate Fighter 7 Finale,,Diego Sanchez,,,Luigi Fioravanti,,,TKO (Knee and Punches),3,4:07
"Jun 21, 2008",UFC - The Ultimate Fighter 7 Finale,,Spencer Fisher,,,Jeremy Stephens,,,Decision (Unanimous),3,5:00
"Jun 21, 2008",UFC - The Ultimate Fighter 7 Finale,,Matt Riddle,,,Dante Rivera,,,Decision (Unanimous),3,5:00
"Jun 21, 2008",UFC - The Ultimate Fighter 7 Finale,,Dustin Hazelett,,,Joshua Burkman,,,Submission (Armbar),2,4:46
"Jun 21, 2008",UFC - The Ultimate Fighter 7 Finale,,Drew McFedries,,,Marvin Eastman,,,TKO (Punches),1,1:08
"Jun 21, 2008",UFC - The Ultimate Fighter 7 Finale,,Matt Brown,,,Matt Arroyo,,,TKO (Punches),2,3:40
"Jun 21, 2008",UFC - The Ultimate Fighter 7 Finale,,Dean Lister,,,Jeremy Horn,,,Submission (Guillotine Choke),1,3:52
"Jun 21, 2008",UFC - The Ultimate Fighter 7 Finale,,Rob Kimmons,,,Rob Yundt,,,Submission (Guillotine Choke),1,3:58
"Jun 7, 2008",UFC 85 - Bedlam,,Thiago Alves,,,Matt Hughes,,,TKO (Flying Knee and Punches),2,1:02
"Jun 7, 2008",UFC 85 - Bedlam,,Michael Bisping,,,Jason Day,,,TKO (Punches),1,3:42
"Jun 7, 2008",UFC 85 - Bedlam,,Mike Swick,,,Marcus Davis,,,Decision (Unanimous),3,5:00
"Jun 7, 2008",UFC 85 - Bedlam,,Thales Leites,,,Nate Marquardt,,,Decision (Split),3,5:00
"Jun 7, 2008",UFC 85 - Bedlam,,Fabricio Werdum,,,Brandon Vera,,,TKO (Punches),1,4:40
"Jun 7, 2008",UFC 85 - Bedlam,,Martin Kampmann,,,Jorge Rivera,,,Submission (Guillotine Choke),1,2:44
"Jun 7, 2008",UFC 85 - Bedlam,,Matt Wiman,,,Thiago Tavares,,,KO (Punches),2,1:57
"Jun 7, 2008",UFC 85 - Bedlam,,Kevin Burns,,,Roan Carneiro,,,Submission (Triangle Choke),2,2:53
"Jun 7, 2008",UFC 85 - Bedlam,,Luiz Cane,,,Jason Lambert,,,TKO (Punches),1,2:07
"Jun 7, 2008",UFC 85 - Bedlam,,Paul Taylor,,,Jess Liaudin,,,Decision (Split),3,5:00
"Jun 7, 2008",UFC 85 - Bedlam,,Antoni Hardonk,,,Eddie Sanchez,,,TKO (Punches),2,4:15
"May 24, 2008",UFC 84 - Ill Will,Lightweight Title Fight,B.J. Penn,,,Sean Sherk,,,TKO (Knee and Punches),3,5:00
"May 24, 2008",UFC 84 - Ill Will,,Wanderlei Silva,,,Keith Jardine,,,KO (Punches),1,0:36
"May 24, 2008",UFC 84 - Ill Will,,Goran Reljic,,,Wilson Gouveia,,,TKO (Punches),2,3:15
"May 24, 2008",UFC 84 - Ill Will,,Lyoto Machida,,,Tito Ortiz,,,Decision (Unanimous),3,5:00
"May 24, 2008",UFC 84 - Ill Will,,Thiago Silva,,,Antonio Mendes,,,TKO (Submission to Punches),1,2:24
"May 24, 2008",UFC 84 - Ill Will,,Rousimar Palhares,,,Ivan Salaverry,,,Submission (Armbar),1,2:36
"May 24, 2008",UFC 84 - Ill Will,,Rameau Thierry Sokoudjou,,,Kazuhiro Nakamura,,,TKO (Leg Injury),1,5:00
"May 24, 2008",UFC 84 - Ill Will,,Rich Clementi,,,Terry Etim,,,Decision (Unanimous),3,5:00
"May 24, 2008",UFC 84 - Ill Will,,Yoshiyuki Yoshida,,,War Machine,,,Technical Submission (Anaconda Choke),1,0:56
"May 24, 2008",UFC 84 - Ill Will,,Dong Hyun Kim,,,Jason Tan,,,TKO (Elbows),3,0:25
"May 24, 2008",UFC 84 - Ill Will,,Shane Carwin,,,Christian Wellisch,,,KO (Punch),1,0:44
"Apr 19, 2008",UFC 83 - Serra vs. St. Pierre 2,Welterweight Title Fight,Georges St. Pierre,,,Matt Serra,,,TKO (Knees to the Body),2,4:45
"Apr 19, 2008",UFC 83 - Serra vs. St. Pierre 2,,Rich Franklin,,,Travis Lutter,,,TKO (Punches),2,3:01
"Apr 19, 2008",UFC 83 - Serra vs. St. Pierre 2,,Nate Quarry,,,Kalib Starnes,,,Decision (Unanimous),3,5:00
"Apr 19, 2008",UFC 83 - Serra vs. St. Pierre 2,,Michael Bisping,,,Charles McCarthy,,,TKO (Arm Injury),1,5:00
"Apr 19, 2008",UFC 83 - Serra vs. St. Pierre 2,,Mac Danzig,,,Mark Bocek,,,Submission (Rear-Naked Choke),3,3:48
"Apr 19, 2008",UFC 83 - Serra vs. St. Pierre 2,,Jason MacDonald,,,Joe Doerksen,,,TKO (Elbows),2,0:54
"Apr 19, 2008",UFC 83 - Serra vs. St. Pierre 2,,Jason Day,,,Alan Belcher,,,TKO (Punches),1,3:58
"Apr 19, 2008",UFC 83 - Serra vs. St. Pierre 2,,Demian Maia,,,Ed Herman,,,Technical Submission (Triangle Choke),2,2:27
"Apr 19, 2008",UFC 83 - Serra vs. St. Pierre 2,,Rich Clementi,,,Sam Stout,,,Decision (Split),3,5:00
"Apr 19, 2008",UFC 83 - Serra vs. St. Pierre 2,,Cain Velasquez,,,Brad Morris,,,TKO (Punches),1,2:10
"Apr 19, 2008",UFC 83 - Serra vs. St. Pierre 2,,Jonathan Goulet,,,Kuniyoshi Hironaka,,,TKO (Punches),2,2:07
"Jan 23, 2008",UFC Fight Night 12 - Swick vs. Burkman,,Mike Swick,,,Joshua Burkman,,,Decision (Majority),3,5:00
"Jan 23, 2008",UFC Fight Night 12 - Swick vs. Burkman,,Patrick Cote,,,Drew McFedries,,,TKO (Punches),1,1:44
"Jan 23, 2008",UFC Fight Night 12 - Swick vs. Burkman,,Thiago Tavares,,,Michihiro Omigawa,,,Decision (Unanimous),3,5:00
"Jan 23, 2008",UFC Fight Night 12 - Swick vs. Burkman,,Nate Diaz,,,Alvin Robinson,,,Submission (Triangle Choke),1,3:39
"Jan 23, 2008",UFC Fight Night 12 - Swick vs. Burkman,,Kurt Pellegrino,,,Alberto Crane,,,TKO (Punches),2,1:55
"Jan 23, 2008",UFC Fight Night 12 - Swick vs. Burkman,,Gray Maynard,,,Dennis Siver,,,Decision (Unanimous),3,5:00
"Jan 23, 2008",UFC Fight Night 12 - Swick vs. Burkman,,Jeremy Stephens,,,Cole Miller,,,TKO (Punches and Elbows),2,4:44
"Jan 23, 2008",UFC Fight Night 12 - Swick vs. Burkman,,Corey Hill,,,Joe Veres,,,TKO (Punches),2,0:37
"Jan 23, 2008",UFC Fight Night 12 - Swick vs. Burkman,,Matt Wiman,,,Justin Buchholz,,,Submission (Rear-Naked Choke),1,2:56
"Mar 1, 2008",UFC 82 - Pride of a Champion,Middleweight Title Fight,Anderson Silva,,,Dan Henderson,,,Submission (Rear-Naked Choke),2,4:52
"Mar 1, 2008",UFC 82 - Pride of a Champion,,Heath Herring,,,Cheick Kongo,,,Decision (Split),3,5:00
"Mar 1, 2008",UFC 82 - Pride of a Champion,,Chris Leben,,,Alessio Sakara,,,TKO (Punches),1,3:16
"Mar 1, 2008",UFC 82 - Pride of a Champion,,Yushin Okami,,,Evan Tanner,,,KO (Knee),2,3:00
"Mar 1, 2008",UFC 82 - Pride of a Champion,,Jon Fitch,,,Chris Wilson,,,Decision (Unanimous),3,5:00
"Mar 1, 2008",UFC 82 - Pride of a Champion,,Andrei Arlovski,,,Jake O'Brien,,,TKO (Punches),2,4:17
"Mar 1, 2008",UFC 82 - Pride of a Champion,,Luigi Fioravanti,,,Luke Cummo,,,Decision (Unanimous),3,5:00
"Mar 1, 2008",UFC 82 - Pride of a Champion,,Josh Koscheck,,,Dustin Hazelett,,,TKO (Head Kick and Punches),2,1:24
"Mar 1, 2008",UFC 82 - Pride of a Champion,,Diego Sanchez,,,David Bielkheden,,,TKO (Submission to Punches),1,4:43
"Mar 1, 2008",UFC 82 - Pride of a Champion,,Jorge Gurgel,,,John Halverson,,,Decision (Unanimous),3,5:00
"Feb 2, 2008",UFC 81 - Breaking Point,Heavyweight Title Fight,Antonio Rodrigo Nogueira,,,Tim Sylvia,,,Submission (Guillotine Choke),3,1:28
"Feb 2, 2008",UFC 81 - Breaking Point,,Frank Mir,,,Brock Lesnar,,,Submission (Kneebar),1,1:30
"Feb 2, 2008",UFC 81 - Breaking Point,,Nate Marquardt,,,Jeremy Horn,,,Submission (Guillotine Choke),2,1:37
"Feb 2, 2008",UFC 81 - Breaking Point,,Ricardo Almeida,,,Rob Yundt,,,Submission (Guillotine Choke),1,1:08
"Feb 2, 2008",UFC 81 - Breaking Point,,Tyson Griffin,,,Gleison Tibau,,,Decision (Unanimous),3,5:00
"Feb 2, 2008",UFC 81 - Breaking Point,,Chris Lytle,,,Kyle Bradley,,,TKO (Punches),1,0:33
"Feb 2, 2008",UFC 81 - Breaking Point,,Tim Boetsch,,,David Heath,,,TKO (Slam and Punches),1,4:52
"Feb 2, 2008",UFC 81 - Breaking Point,,Marvin Eastman,,,Terry Martin,,,Decision (Unanimous),3,5:00
"Feb 2, 2008",UFC 81 - Breaking Point,,Robert Emerson,,,Keita Nakamura,,,Decision (Split),3,5:00
"Jan 19, 2008",UFC 80 - Rapid Fire,Lightweight Title Fight,B.J. Penn,,,Joe Stevenson,,,Submission (Rear-Naked Choke),2,4:02
"Jan 19, 2008",UFC 80 - Rapid Fire,,Fabricio Werdum,,,Gabriel Gonzaga,,,TKO (Punches),2,4:34
"Jan 19, 2008",UFC 80 - Rapid Fire,,Marcus Davis,,,Jess Liaudin,,,KO (Punch),1,1:04
"Jan 19, 2008",UFC 80 - Rapid Fire,,Wilson Gouveia,,,Jason Lambert,,,KO (Punch),2,0:37
"Jan 19, 2008",UFC 80 - Rapid Fire,,Jorge Rivera,,,Kendall Grove,,,KO (Punches),1,1:20
"Jan 19, 2008",UFC 80 - Rapid Fire,,Antoni Hardonk,,,Colin Robinson,,,TKO (Punch),1,0:17
"Jan 19, 2008",UFC 80 - Rapid Fire,,Paul Kelly,,,Paul Taylor,,,Decision (Unanimous),3,5:00
"Jan 19, 2008",UFC 80 - Rapid Fire,,Alessio Sakara,,,James Lee,,,TKO (Punches),1,1:30
"Jan 19, 2008",UFC 80 - Rapid Fire,,Sam Stout,,,Per Eklund,,,Decision (Unanimous),3,5:00
