date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Aug 14, 2011",UFC Live 5 - Hardy vs. Lytle,,Benson Henderson,,,Jim Miller,,,Decision (Unanimous),3,5:00
"Aug 14, 2011",UFC Live 5 - Hardy vs. Lytle,,Donald Cerrone,,,Charles Oliveira,,,TKO (Punches),1,3:01
"Aug 14, 2011",UFC Live 5 - Hardy vs. Lytle,,Duane Ludwig,,,Amir Sadollah,,,Decision (Unanimous),3,5:00
"Aug 14, 2011",UFC Live 5 - Hardy vs. Lytle,,Jared Hamman,,,C.B. Dollaway,,,TKO (Punches),2,3:38
"Aug 14, 2011",UFC Live 5 - Hardy vs. Lytle,,Joseph Benavidez,,,Eddie Wineland,,,Decision (Unanimous),3,5:00
"Aug 14, 2011",UFC Live 5 - Hardy vs. Lytle,,Ed Herman,,,Kyle Noke,,,Submission (Inverted Heel Hook),1,4:15
"Aug 14, 2011",UFC Live 5 - Hardy vs. Lytle,,Ronny Markes,,,Karlos Vemola,,,Decision (Unanimous),3,5:00
"Aug 14, 2011",UFC Live 5 - Hardy vs. Lytle,,Jim Hettes,,,Alex Caceres,,,Submission (Rear-Naked Choke),2,3:12
"Aug 14, 2011",UFC Live 5 - Hardy vs. Lytle,,Cole Miller,,,T.J. O'Brien,,,Submission (Guillotine Choke),2,2:38
"Aug 14, 2011",UFC Live 5 - Hardy vs. Lytle,,Jacob Volkmann,,,Danny Castillo,,,Decision (Unanimous),3,5:00
"Aug 14, 2011",UFC Live 5 - Hardy vs. Lytle,,Edwin Figueroa,,,Jason Reinhardt,,,TKO (Elbows and Punches),2,0:50
"Jun 26, 2011",UFC Live 4 - Kongo vs. Barry,Heavyweight,Cheick Kongo,,,Pat Barry,,,KO (Punch),1,2:39
"Jun 26, 2011",UFC Live 4 - Kongo vs. Barry,,Charlie Brenneman,,,Rick Story,,,Decision (Unanimous),3,5:00
"Jun 26, 2011",UFC Live 4 - Kongo vs. Barry,,Matt Brown,,,John Howard,,,Decision (Unanimous),3,5:00
"Jun 26, 2011",UFC Live 4 - Kongo vs. Barry,,Matt Mitrione,,,Christian Morecraft,,,KO (Punches),2,4:28
"Jun 26, 2011",UFC Live 4 - Kongo vs. Barry,,Tyson Griffin,,,Manny Gamburyan,,,Decision (Majority),3,5:00
"Jun 26, 2011",UFC Live 4 - Kongo vs. Barry,,Javier Vazquez,,,Joe Stevenson,,,Decision (Unanimous),3,5:00
"Jun 26, 2011",UFC Live 4 - Kongo vs. Barry,,Joe Lauzon,,,Curt Warburton,,,Submission (Kimura),1,1:58
"Jun 26, 2011",UFC Live 4 - Kongo vs. Barry,,Rich Attonito,,,Daniel Roberts,,,Decision (Unanimous),3,5:00
"Jun 26, 2011",UFC Live 4 - Kongo vs. Barry,,Nik Lentz,,,Charles Oliveira,,,No Contest (Illegal Knee),2,1:48
"Jun 26, 2011",UFC Live 4 - Kongo vs. Barry,,Ricardo Lamas,,,Matt Grice,,,TKO (Head Kick and Punches),1,4:41
"Jun 26, 2011",UFC Live 4 - Kongo vs. Barry,,Michael Johnson,,,Edward Faaloloto,,,TKO (Punches),1,4:42
"Dec 30, 2011",UFC 141 - Lesnar vs. Overeem,Heavyweight,Alistair Overeem,,,Brock Lesnar,,,TKO (Kick to the Body and Punches),1,2:26
"Dec 30, 2011",UFC 141 - Lesnar vs. Overeem,Lightweight,Nate Diaz,,,Donald Cerrone,,,Decision (Unanimous),3,5:00
"Dec 30, 2011",UFC 141 - Lesnar vs. Overeem,Welterweight,Johny Hendricks,,,Jon Fitch,,,KO (Punch),1,0:12
"Dec 30, 2011",UFC 141 - Lesnar vs. Overeem,Light Heavyweight,Alexander Gustafsson,,,Vladimir Matyushenko,,,TKO (Punches),1,2:13
"Dec 30, 2011",UFC 141 - Lesnar vs. Overeem,Featherweight,Jim Hettes,,,Nam Phan,,,Decision (Unanimous),3,5:00
"Dec 30, 2011",UFC 141 - Lesnar vs. Overeem,Lightweight,Ross Pearson,,,Junior Assuncao,,,Decision (Unanimous),3,5:00
"Dec 30, 2011",UFC 141 - Lesnar vs. Overeem,Lightweight,Danny Castillo,,,Anthony Njokuani,,,Decision (Split),3,5:00
"Dec 30, 2011",UFC 141 - Lesnar vs. Overeem,Welterweight,Dong Hyun Kim,,,Sean Pierson,,,Decision (Unanimous),3,5:00
"Dec 30, 2011",UFC 141 - Lesnar vs. Overeem,Lightweight,Jacob Volkmann,,,Efrain Escudero,,,Decision (Unanimous),3,5:00
"Dec 30, 2011",UFC 141 - Lesnar vs. Overeem,Featherweight,Diego Nunes,,,Manny Gamburyan,,,Decision (Unanimous),3,5:00
"Jun 11, 2011",UFC 131 - Dos Santos vs. Carwin,Heavyweight,Junior dos Santos,,,Shane Carwin,,,Decision (Unanimous),3,5:00
"Jun 11, 2011",UFC 131 - Dos Santos vs. Carwin,,Kenny Florian,,,Diego Nunes,,,Decision (Unanimous),3,5:00
"Jun 11, 2011",UFC 131 - Dos Santos vs. Carwin,,Mark Munoz,,,Demian Maia,,,Decision (Unanimous),3,5:00
"Jun 11, 2011",UFC 131 - Dos Santos vs. Carwin,,Dave Herman,,,John Olav Einemo,,,TKO (Punches),2,3:19
"Jun 11, 2011",UFC 131 - Dos Santos vs. Carwin,,Donald Cerrone,,,Vagner Rocha,,,Decision (Unanimous),3,5:00
"Jun 11, 2011",UFC 131 - Dos Santos vs. Carwin,,Sam Stout,,,Yves Edwards,,,KO (Punch),1,3:52
"Jun 11, 2011",UFC 131 - Dos Santos vs. Carwin,,Chris Weidman,,,Jesse Bongfeldt,,,Submission (Guillotine Choke),1,4:54
"Jun 11, 2011",UFC 131 - Dos Santos vs. Carwin,,Krzysztof Soszynski,,,Mike Massenzio,,,Decision (Unanimous),3,5:00
"Jun 11, 2011",UFC 131 - Dos Santos vs. Carwin,,Nick Ring,,,James Head,,,Submission (Rear-Naked Choke),3,3:33
"Jun 11, 2011",UFC 131 - Dos Santos vs. Carwin,,Dustin Poirier,,,Jason Young,,,Decision (Unanimous),3,5:00
"Jun 11, 2011",UFC 131 - Dos Santos vs. Carwin,,Joey Beltran,,,Aaron Rosa,,,TKO (Punches),3,1:26
"Jun 11, 2011",UFC 131 - Dos Santos vs. Carwin,,Darren Elkins,,,Michihiro Omigawa,,,Decision (Unanimous),3,5:00
"Oct 1, 2011",UFC Live 6 - Cruz vs. Johnson,Bantamweight Title Fight,Dominick Cruz,,,Demetrious Johnson,,,Decision (Unanimous),5,5:00
"Oct 1, 2011",UFC Live 6 - Cruz vs. Johnson,Heavyweight,Stefan Struve,,,Pat Barry,,,Submission (Triangle Choke),2,3:22
"Oct 1, 2011",UFC Live 6 - Cruz vs. Johnson,,Anthony Johnson,,,Charlie Brenneman,,,KO (Head Kick),1,2:49
"Oct 1, 2011",UFC Live 6 - Cruz vs. Johnson,,Matt Wiman,,,Mac Danzig,,,Decision (Unanimous),3,5:00
"Oct 1, 2011",UFC Live 6 - Cruz vs. Johnson,,Yves Edwards,,,Rafaello Oliveira,,,TKO (Punches),2,2:44
"Oct 1, 2011",UFC Live 6 - Cruz vs. Johnson,,Paul Sass,,,Michael Johnson,,,Submission (Heel Hook),1,3:00
"Oct 1, 2011",UFC Live 6 - Cruz vs. Johnson,,Mike Easton,,,Byron Bloodworth,,,TKO (Knee to the Body and Punches),2,4:52
"Oct 1, 2011",UFC Live 6 - Cruz vs. Johnson,,T.J. Grant,,,Shane Roller,,,Technical Submission (Armbar),3,2:12
"Oct 1, 2011",UFC Live 6 - Cruz vs. Johnson,,Josh Neer,,,Keith Wisniewski,,,TKO (Doctor Stoppage),2,5:00
"Oct 1, 2011",UFC Live 6 - Cruz vs. Johnson,,Walel Watson,,,Joseph Sandoval,,,TKO (Punches),1,1:17
"Nov 12, 2011",UFC on Fox 1 - Velasquez vs. Dos Santos,Heavyweight Title Fight,Junior dos Santos,,,Cain Velasquez,,,KO (Punches),1,1:04
"Nov 12, 2011",UFC on Fox 1 - Velasquez vs. Dos Santos,,Benson Henderson,,,Clay Guida,,,Decision (Unanimous),3,5:00
"Nov 12, 2011",UFC on Fox 1 - Velasquez vs. Dos Santos,,Dustin Poirier,,,Pablo Garza,,,Submission (Brabo Choke),2,1:32
"Nov 12, 2011",UFC on Fox 1 - Velasquez vs. Dos Santos,,Ricardo Lamas,,,Cub Swanson,,,Submission (Arm-Triangle Choke),2,2:16
"Nov 12, 2011",UFC on Fox 1 - Velasquez vs. Dos Santos,,DaMarques Johnson,,,Clay Harvison,,,KO (Punches),1,1:34
"Nov 12, 2011",UFC on Fox 1 - Velasquez vs. Dos Santos,,Darren Uyenoyama,,,Norifumi Yamamoto,,,Decision (Unanimous),3,5:00
"Nov 12, 2011",UFC on Fox 1 - Velasquez vs. Dos Santos,,Robbie Peralta,,,Mackens Semerzier,,,No Contest (Accidental Clash of Heads),3,1:54
"Nov 12, 2011",UFC on Fox 1 - Velasquez vs. Dos Santos,,Alex Caceres,,,Cole Escovedo,,,Decision (Unanimous),3,5:00
"Nov 12, 2011",UFC on Fox 1 - Velasquez vs. Dos Santos,,Mike Pierce,,,Paul Bradley,,,Decision (Split),3,5:00
"Nov 12, 2011",UFC on Fox 1 - Velasquez vs. Dos Santos,,Aaron Rosa,,,Matt Lucas,,,Decision (Majority),3,5:00
"Jun 4, 2011",UFC - The Ultimate Fighter 13 Finale,,Tony Ferguson,,,Ramsey Nijem,,,KO (Punches),1,3:54
"Jun 4, 2011",UFC - The Ultimate Fighter 13 Finale,,Clay Guida,,,Anthony Pettis,,,Decision (Unanimous),3,5:00
"Jun 4, 2011",UFC - The Ultimate Fighter 13 Finale,,Ed Herman,,,Tim Credeur,,,TKO (Punches),1,0:48
"Jun 4, 2011",UFC - The Ultimate Fighter 13 Finale,,Kyle Kingsbury,,,Fabio Maldonado,,,Decision (Unanimous),3,5:00
"Jun 4, 2011",UFC - The Ultimate Fighter 13 Finale,,Chris Cope,,,Chuck O'Neil,,,Decision (Unanimous),3,5:00
"Jun 4, 2011",UFC - The Ultimate Fighter 13 Finale,,Jeremy Stephens,,,Daniel Downes,,,Decision (Unanimous),3,5:00
"Jun 4, 2011",UFC - The Ultimate Fighter 13 Finale,,George Roop,,,Josh Grispi,,,KO (Punch to the Body),3,3:14
"Jun 4, 2011",UFC - The Ultimate Fighter 13 Finale,,Shamar Bailey,,,Ryan McGillivray,,,Decision (Unanimous),3,5:00
"Jun 4, 2011",UFC - The Ultimate Fighter 13 Finale,,Clay Harvison,,,Justin Edwards,,,Decision (Split),3,5:00
"Jun 4, 2011",UFC - The Ultimate Fighter 13 Finale,,Scott Jorgensen,,,Ken Stone,,,KO (Punches),1,4:01
"Jun 4, 2011",UFC - The Ultimate Fighter 13 Finale,,Reuben Duran,,,Francisco Rivera,,,Submission (Rear-Naked Choke),3,1:57
"Sep 24, 2011",UFC 135 - Jones vs. Rampage,Light Heavyweight Title Fight,Jon Jones,,,Quinton Jackson,,,Submission (Rear-Naked Choke),4,1:14
"Sep 24, 2011",UFC 135 - Jones vs. Rampage,,Josh Koscheck,,,Matt Hughes,,,KO (Punches),1,4:59
"Sep 24, 2011",UFC 135 - Jones vs. Rampage,,Mark Hunt,,,Ben Rothwell,,,Decision (Unanimous),3,5:00
"Sep 24, 2011",UFC 135 - Jones vs. Rampage,,Travis Browne,,,Rob Broughton,,,Decision (Unanimous),3,5:00
"Sep 24, 2011",UFC 135 - Jones vs. Rampage,,Nate Diaz,,,Takanori Gomi,,,Submission (Armbar),1,4:27
"Sep 24, 2011",UFC 135 - Jones vs. Rampage,,Tony Ferguson,,,Aaron Riley,,,TKO (Jaw Injury),1,5:00
"Sep 24, 2011",UFC 135 - Jones vs. Rampage,,Tim Boetsch,,,Nick Ring,,,Decision (Unanimous),3,5:00
"Sep 24, 2011",UFC 135 - Jones vs. Rampage,,Junior Assuncao,,,Eddie Yagin,,,Decision (Unanimous),3,5:00
"Sep 24, 2011",UFC 135 - Jones vs. Rampage,,Takeya Mizugaki,,,Cole Escovedo,,,TKO (Punches),2,4:30
"Sep 24, 2011",UFC 135 - Jones vs. Rampage,,James Te Huna,,,Ricardo Romero,,,KO (Punches),1,0:47
"May 28, 2011",UFC 130 - Rampage vs. Hamill,Light Heavyweight,Quinton Jackson,,,Matt Hamill,,,Decision (Unanimous),3,5:00
"May 28, 2011",UFC 130 - Rampage vs. Hamill,Heavyweight,Frank Mir,,,Roy Nelson,,,Decision (Unanimous),3,5:00
"May 28, 2011",UFC 130 - Rampage vs. Hamill,Heavyweight,Travis Browne,,,Stefan Struve,,,KO (Punch),1,4:11
"May 28, 2011",UFC 130 - Rampage vs. Hamill,,Rick Story,,,Thiago Alves,,,Decision (Unanimous),3,5:00
"May 28, 2011",UFC 130 - Rampage vs. Hamill,,Brian Stann,,,Jorge Santiago,,,TKO (Punches),2,4:29
"May 28, 2011",UFC 130 - Rampage vs. Hamill,,Demetrious Johnson,,,Miguel Torres,,,Decision (Unanimous),3,5:00
"May 28, 2011",UFC 130 - Rampage vs. Hamill,,Tim Boetsch,,,Kendall Grove,,,Decision (Unanimous),3,5:00
"May 28, 2011",UFC 130 - Rampage vs. Hamill,,Gleison Tibau,,,Rafaello Oliveira,,,Submission (Rear-Naked Choke),2,3:28
"May 28, 2011",UFC 130 - Rampage vs. Hamill,,Michael McDonald,,,Chris Cariaso,,,Decision (Split),3,5:00
"May 28, 2011",UFC 130 - Rampage vs. Hamill,,Renan Barao,,,Cole Escovedo,,,Decision (Unanimous),3,5:00
"Apr 30, 2011",UFC 129 - St. Pierre vs. Shields,Welterweight Title Fight,Georges St. Pierre,,,Jake Shields,,,Decision (Unanimous),5,5:00
"Apr 30, 2011",UFC 129 - St. Pierre vs. Shields,Featherweight Title Fight,Jose Aldo,,,Mark Hominick,,,Decision (Unanimous),5,5:00
"Apr 30, 2011",UFC 129 - St. Pierre vs. Shields,,Lyoto Machida,,,Randy Couture,,,KO (Front Kick),2,1:05
"Apr 30, 2011",UFC 129 - St. Pierre vs. Shields,,Vladimir Matyushenko,,,Jason Brilz,,,KO (Punches),1,0:20
"Apr 30, 2011",UFC 129 - St. Pierre vs. Shields,,Benson Henderson,,,Mark Bocek,,,Decision (Unanimous),3,5:00
"Apr 30, 2011",UFC 129 - St. Pierre vs. Shields,,Rory MacDonald,,,Nate Diaz,,,Decision (Unanimous),3,5:00
"Apr 30, 2011",UFC 129 - St. Pierre vs. Shields,,Jake Ellenberger,,,Sean Pierson,,,KO (Punch),1,2:42
"Apr 30, 2011",UFC 129 - St. Pierre vs. Shields,,Claude Patrick,,,Daniel Roberts,,,Decision (Unanimous),3,5:00
"Apr 30, 2011",UFC 129 - St. Pierre vs. Shields,,Ivan Menjivar,,,Charlie Valencia,,,TKO (Elbow and Punches),1,1:30
"Apr 30, 2011",UFC 129 - St. Pierre vs. Shields,,Jason MacDonald,,,Ryan Jensen,,,Submission (Triangle Choke),1,1:37
"Apr 30, 2011",UFC 129 - St. Pierre vs. Shields,,John Makdessi,,,Kyle Watson,,,KO (Spinning Backfist),3,1:27
"Apr 30, 2011",UFC 129 - St. Pierre vs. Shields,,Pablo Garza,,,Yves Jabouin,,,Submission (Flying Triangle Choke),1,4:31
"Mar 26, 2011",UFC Fight Night 24 - Nogueira vs. Davis,Light Heavyweight,Phil Davis,,,Antonio Rogerio Nogueira,,,Decision (Unanimous),3,5:00
"Mar 26, 2011",UFC Fight Night 24 - Nogueira vs. Davis,,Anthony Johnson,,,Dan Hardy,,,Decision (Unanimous),3,5:00
"Mar 26, 2011",UFC Fight Night 24 - Nogueira vs. Davis,,Amir Sadollah,,,DaMarques Johnson,,,TKO (Submission to Elbows),2,3:27
"Mar 26, 2011",UFC Fight Night 24 - Nogueira vs. Davis,,Chan Sung Jung,,,Leonard Garcia,,,Submission (Twister),2,4:59
"Mar 26, 2011",UFC Fight Night 24 - Nogueira vs. Davis,,Mike Russow,,,Jon Madsen,,,TKO (Doctor Stoppage),2,5:00
"Mar 26, 2011",UFC Fight Night 24 - Nogueira vs. Davis,,Mackens Semerzier,,,Alex Caceres,,,Submission (Rear-Naked Choke),1,3:18
"Mar 26, 2011",UFC Fight Night 24 - Nogueira vs. Davis,,John Hathaway,,,Kris McCray,,,Decision (Split),3,5:00
"Mar 26, 2011",UFC Fight Night 24 - Nogueira vs. Davis,,Michael McDonald,,,Edwin Figueroa,,,Decision (Unanimous),3,5:00
"Mar 26, 2011",UFC Fight Night 24 - Nogueira vs. Davis,,Christian Morecraft,,,Sean McCorkle,,,Technical Submission (Guillotine Choke),2,4:10
"Mar 26, 2011",UFC Fight Night 24 - Nogueira vs. Davis,,Johny Hendricks,,,T.J. Waldburger,,,TKO (Punches),1,1:35
"Mar 26, 2011",UFC Fight Night 24 - Nogueira vs. Davis,,Aaron Simpson,,,Mario Miranda,,,Decision (Unanimous),3,5:00
"Mar 26, 2011",UFC Fight Night 24 - Nogueira vs. Davis,,Nik Lentz,,,Waylon Lowe,,,Submission (Guillotine Choke),3,2:24
"Mar 19, 2011",UFC 128 - Shogun vs. Jones,Light Heavyweight Title Fight,Jon Jones,,,Mauricio Rua,,,TKO (Punches and Knees),3,2:37
"Mar 19, 2011",UFC 128 - Shogun vs. Jones,,Urijah Faber,,,Eddie Wineland,,,Decision (Unanimous),3,5:00
"Mar 19, 2011",UFC 128 - Shogun vs. Jones,,Jim Miller,,,Kamal Shalorus,,,TKO (Punches),3,2:15
"Mar 19, 2011",UFC 128 - Shogun vs. Jones,,Nate Marquardt,,,Dan Miller,,,Decision (Unanimous),3,5:00
"Mar 19, 2011",UFC 128 - Shogun vs. Jones,,Brendan Schaub,,,Mirko Filipovic,,,KO (Punch),3,3:44
"Mar 19, 2011",UFC 128 - Shogun vs. Jones,,Luiz Cane,,,Eliot Marshall,,,TKO (Punches),1,2:15
"Mar 19, 2011",UFC 128 - Shogun vs. Jones,,Edson Barboza,,,Anthony Njokuani,,,Decision (Unanimous),3,5:00
"Mar 19, 2011",UFC 128 - Shogun vs. Jones,,Mike Pyle,,,Ricardo Almeida,,,Decision (Unanimous),3,5:00
"Mar 19, 2011",UFC 128 - Shogun vs. Jones,,Gleison Tibau,,,Kurt Pellegrino,,,Decision (Split),3,5:00
"Mar 19, 2011",UFC 128 - Shogun vs. Jones,,Joseph Benavidez,,,Ian Loveland,,,Decision (Unanimous),3,5:00
"Mar 19, 2011",UFC 128 - Shogun vs. Jones,,Nick Catone,,,Costas Philippou,,,Decision (Unanimous),3,5:00
"Mar 19, 2011",UFC 128 - Shogun vs. Jones,,Erik Koch,,,Raphael Assuncao,,,KO (Punch),1,2:32
"Nov 5, 2011",UFC 138 - Leben vs. Munoz,,Mark Munoz,,,Chris Leben,,,TKO (Corner Stoppage),2,5:00
"Nov 5, 2011",UFC 138 - Leben vs. Munoz,,Renan Barao,,,Brad Pickett,,,Submission (Rear-Naked Choke),1,4:09
"Nov 5, 2011",UFC 138 - Leben vs. Munoz,,Thiago Alves,,,Papy Abedi,,,Submission (Rear-Naked Choke),1,3:32
"Nov 5, 2011",UFC 138 - Leben vs. Munoz,,Anthony Perosh,,,Cyrille Diabate,,,Submission (Rear-Naked Choke),2,3:09
"Nov 5, 2011",UFC 138 - Leben vs. Munoz,,Terry Etim,,,Edward Faaloloto,,,Submission (Guillotine Choke),1,0:17
"Nov 5, 2011",UFC 138 - Leben vs. Munoz,,John Maguire,,,Justin Edwards,,,Decision (Unanimous),3,5:00
"Nov 5, 2011",UFC 138 - Leben vs. Munoz,,Phil De Fries,,,Rob Broughton,,,Decision (Unanimous),3,5:00
"Nov 5, 2011",UFC 138 - Leben vs. Munoz,,Michihiro Omigawa,,,Jason Young,,,Decision (Unanimous),3,5:00
"Nov 5, 2011",UFC 138 - Leben vs. Munoz,,Che Mills,,,Chris Cope,,,TKO (Knees and Punches),1,0:40
"Nov 5, 2011",UFC 138 - Leben vs. Munoz,,Chris Cariaso,,,Vaughan Lee,,,Decision (Split),3,5:00
"Oct 29, 2011",UFC 137 - Penn vs. Diaz,Welterweight,Nick Diaz,,,B.J. Penn,,,Decision (Unanimous),3,5:00
"Oct 29, 2011",UFC 137 - Penn vs. Diaz,Heavyweight,Cheick Kongo,,,Matt Mitrione,,,Decision (Unanimous),3,5:00
"Oct 29, 2011",UFC 137 - Penn vs. Diaz,Heavyweight,Roy Nelson,,,Mirko Filipovic,,,TKO (Punches),3,1:30
"Oct 29, 2011",UFC 137 - Penn vs. Diaz,,Scott Jorgensen,,,Jeff Curran,,,Decision (Unanimous),3,5:00
"Oct 29, 2011",UFC 137 - Penn vs. Diaz,,Hatsu Hioki,,,George Roop,,,Decision (Split),3,5:00
"Oct 29, 2011",UFC 137 - Penn vs. Diaz,,Donald Cerrone,,,Dennis Siver,,,Submission (Rear-Naked Choke),1,2:22
"Oct 29, 2011",UFC 137 - Penn vs. Diaz,,Bart Palaszewski,,,Tyson Griffin,,,KO (Punches),1,2:45
"Oct 29, 2011",UFC 137 - Penn vs. Diaz,,Brandon Vera,,,Eliot Marshall,,,Decision (Unanimous),3,5:00
"Oct 29, 2011",UFC 137 - Penn vs. Diaz,,Ramsey Nijem,,,Daniel Downes,,,Decision (Unanimous),3,5:00
"Oct 29, 2011",UFC 137 - Penn vs. Diaz,,Francis Carmont,,,Chris Camozzi,,,Decision (Unanimous),3,5:00
"Oct 29, 2011",UFC 137 - Penn vs. Diaz,,Clifford Starks,,,Dustin Jacoby,,,Decision (Unanimous),3,5:00
"Oct 8, 2011",UFC 136 - Edgar vs. Maynard 3,Lightweight Title Fight,Frankie Edgar,,,Gray Maynard,,,KO (Punches),4,3:54
"Oct 8, 2011",UFC 136 - Edgar vs. Maynard 3,Featherweight Title Fight,Jose Aldo,,,Kenny Florian,,,Decision (Unanimous),5,5:00
"Oct 8, 2011",UFC 136 - Edgar vs. Maynard 3,,Chael Sonnen,,,Brian Stann,,,Submission (Arm-Triangle Choke),2,3:51
"Oct 8, 2011",UFC 136 - Edgar vs. Maynard 3,,Nam Phan,,,Leonard Garcia,,,Decision (Unanimous),3,5:00
"Oct 8, 2011",UFC 136 - Edgar vs. Maynard 3,,Joe Lauzon,,,Melvin Guillard,,,Submission (Rear-Naked Choke),1,0:47
"Oct 8, 2011",UFC 136 - Edgar vs. Maynard 3,,Demian Maia,,,Jorge Santiago,,,Decision (Unanimous),3,5:00
"Oct 8, 2011",UFC 136 - Edgar vs. Maynard 3,,Anthony Pettis,,,Jeremy Stephens,,,Decision (Split),3,5:00
"Oct 8, 2011",UFC 136 - Edgar vs. Maynard 3,,Stipe Miocic,,,Joey Beltran,,,Decision (Unanimous),3,5:00
"Oct 8, 2011",UFC 136 - Edgar vs. Maynard 3,,Darren Elkins,,,Tiequan Zhang,,,Decision (Unanimous),3,5:00
