date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Dec 11, 2021",UFC 269 - Oliveira vs. Poirier,Middleweight,Bruno Silva,186,NA,Jordan Wright,186,NA,TKO (Punches),1,1:28
"Dec 11, 2021",UFC 269 - Oliveira vs. Poirier,Middleweight,Andre Muniz,185.5,NA,Eryk Anders,185.5,NA,Submission (Armbar),1,3:13
"Dec 11, 2021",UFC 269 - Oliveira vs. Poirier,Flyweight,Erin Blanchfield,125.5,NA,Miranda Maverick,125,NA,Decision (Unanimous),3,5:00
"Dec 11, 2021",UFC 269 - Oliveira vs. Poirier,Featherweight,Ryan Hall,145.5,NA,Darrick Minner,146,NA,Decision (Unanimous),3,5:00
"Dec 11, 2021",UFC 269 - Oliveira vs. Poirier,Bantamweight,Tony Kelley,136,NA,Randy Costa,134.5,NA,TKO (Elbows),2,4:15
"Dec 11, 2021",UFC 269 - Oliveira vs. Poirier,129lb Catchweight,Gillian Robertson,125,NA,Priscila Cachoeira,129: Missed Weight,NA,Submission (Rear-Naked Choke),1,4:59
"Dec 4, 2021",UFC on ESPN 31 - Font vs. Aldo,Bantamweight,Jose Aldo,136,NA,Rob Font,134,NA,Decision (Unanimous),5,5:00
"Dec 4, 2021",UFC on ESPN 31 - Font vs. Aldo,Lightweight,Rafael Fiziev,155.5,NA,Brad Riddell,155.5,NA,KO (Spinning Wheel Kick),3,2:20
"Dec 4, 2021",UFC on ESPN 31 - Font vs. Aldo,Light Heavyweight,Jamahal Hill,205,NA,Jimmy Crute,205.5,NA,KO (Punches),1,0:48
"Dec 4, 2021",UFC on ESPN 31 - Font vs. Aldo,Lightweight,Clay Guida,155,NA,Leonardo Santos,156,NA,Submission (Rear-Naked Choke),2,1:21
"Dec 4, 2021",UFC on ESPN 31 - Font vs. Aldo,Middleweight,Chris Curtis,185,NA,Brendan Allen,185.5,NA,TKO (Punches and Knees),2,1:58
"Dec 4, 2021",UFC on ESPN 31 - Font vs. Aldo,Welterweight,Alex Morono,170.5,NA,Mickey Gall,170.5,NA,Decision (Unanimous),3,5:00
"Dec 4, 2021",UFC on ESPN 31 - Font vs. Aldo,Middleweight,Dusko Todorovic,185.5,NA,Maki Pitolo,184.5,NA,TKO (Punches),1,4:34
"Dec 4, 2021",UFC on ESPN 31 - Font vs. Aldo,Flyweight,Manel Kape,125.5,NA,Zhalgas Zhumagulov,125.5,NA,TKO (Punches),1,4:02
"Dec 4, 2021",UFC on ESPN 31 - Font vs. Aldo,Welterweight,Bryan Barberena,170.5,NA,Darian Weeks,170,NA,Decision (Unanimous),3,5:00
"Dec 4, 2021",UFC on ESPN 31 - Font vs. Aldo,Strawweight,Cheyanne Vlismas,115.5,NA,Mallory Martin,115,NA,Decision (Unanimous),3,5:00
"Dec 4, 2021",UFC on ESPN 31 - Font vs. Aldo,Light Heavyweight,William Knight,206,NA,Alonzo Menifield,205.5,NA,Decision (Unanimous),3,5:00
"Dec 4, 2021",UFC on ESPN 31 - Font vs. Aldo,Lightweight,Claudio Puelles,155,NA,Chris Gruetzemacher,156,NA,Submission (Kneebar),3,3:25
"Dec 4, 2021",UFC on ESPN 31 - Font vs. Aldo,Bantamweight,Vince Morales,135.5,NA,Louis Smolka,135.5,NA,KO (Punches),1,2:02
"Nov 20, 2021",UFC Fight Night 198 - Vieira vs. Tate,Bantamweight,Ketlen Vieira,NA,NA,Miesha Tate,NA,NA,Decision (Unanimous),5,5:00
"Nov 20, 2021",UFC Fight Night 198 - Vieira vs. Tate,Welterweight,Sean Brady,NA,NA,Michael Chiesa,NA,NA,Decision (Unanimous),3,5:00
"Nov 20, 2021",UFC Fight Night 198 - Vieira vs. Tate,Flyweight,Taila Santos,NA,NA,Joanne Wood,NA,NA,Submission (Rear-Naked Choke),1,4:49
"Nov 20, 2021",UFC Fight Night 198 - Vieira vs. Tate,Bantamweight,Rani Yahya,NA,NA,Kyung Ho Kang,NA,NA,Decision (Unanimous),3,5:00
"Nov 20, 2021",UFC Fight Night 198 - Vieira vs. Tate,Bantamweight,Adrian Yanez,NA,NA,Davey Grant,NA,NA,Decision (Split),3,5:00
"Nov 20, 2021",UFC Fight Night 198 - Vieira vs. Tate,Featherweight,Pat Sabatini,NA,NA,Tucker Lutz,NA,NA,Decision (Unanimous),3,5:00
"Nov 20, 2021",UFC Fight Night 198 - Vieira vs. Tate,Lightweight,Rafa Garcia,NA,NA,Natan Levy,NA,NA,Decision (Unanimous),3,5:00
"Nov 20, 2021",UFC Fight Night 198 - Vieira vs. Tate,Strawweight,Lupita Godinez,NA,NA,Konklak Suphisara,NA,NA,Decision (Unanimous),3,5:00
"Nov 20, 2021",UFC Fight Night 198 - Vieira vs. Tate,Flyweight,Cody Durden,NA,NA,Qileng Aori,NA,NA,Decision (Unanimous),3,5:00
"Nov 20, 2021",UFC Fight Night 198 - Vieira vs. Tate,Featherweight,Nuerdanbieke Shayilan,NA,NA,Sean Soriano,NA,NA,Decision (Unanimous),3,5:00
"Nov 20, 2021",UFC Fight Night 198 - Vieira vs. Tate,Strawweight,Luana Pinheiro,NA,NA,Sam Hughes,NA,NA,Decision (Unanimous),3,5:00
"Nov 13, 2021",UFC Fight Night 197,Featherweight,Max Holloway,146,NA,Yair Rodriguez,145.5,NA,Decision (Unanimous),5,5:00
"Nov 13, 2021",UFC Fight Night 197,Heavyweight,Marcos Rogerio de Lima,259,NA,Ben Rothwell,265,NA,TKO (Punches),1,0:32
"Nov 13, 2021",UFC Fight Night 197,Featherweight,Felicia Spencer,145.5,NA,Leah Letson,145,NA,TKO (Elbows and Punches),3,4:25
"Nov 13, 2021",UFC Fight Night 197,Welterweight,Kalinn Williams,169,NA,Miguel Baeza,170.5,NA,TKO (Punches),3,1:02
"Nov 13, 2021",UFC Fight Night 197,Bantamweight,Yadong Song,135.5,NA,Julio Arce,135.5,NA,TKO (Head Kick and Punches),2,1:35
"Nov 13, 2021",UFC Fight Night 197,158lb Catchweight,Joel Alvarez,157.5: Missed Weight,NA,Thiago Moises,155,NA,TKO (Elbows and Punches),1,3:01
"Nov 13, 2021",UFC Fight Night 197,Flyweight,Andrea Lee,125.5,NA,Cynthia Calvillo,126,NA,TKO (Corner Stoppage),2,5:00
"Nov 13, 2021",UFC Fight Night 197,Featherweight,Sean Woodson,145.5,NA,Collin Anglin,146,NA,TKO (Punches to the Body),1,4:30
"Nov 13, 2021",UFC Fight Night 197,129lb Catchweight,Cortney Casey,125,NA,Liana Jojua,128.5: Missed Weight,NA,Decision (Unanimous),3,5:00
"Nov 13, 2021",UFC Fight Night 197,Lightweight,Rafael Alves,155,NA,Marc Diakiese,156,NA,Submission (Guillotine Choke),1,1:48
"Nov 13, 2021",UFC Fight Night 197,Light Heavyweight,Da Woon Jung,,,Kennedy Nzechukwu,205,NA,KO (Elbows),1,3:04
"Nov 6, 2021",UFC 268 - Usman vs. Covington 2,Welterweight Title Fight,Kamaru Usman,169,NA,Colby Covington,169.4,NA,Decision (Unanimous),5,5:00
"Nov 6, 2021",UFC 268 - Usman vs. Covington 2,StrawweightTitle Fight,Rose Namajunas,115,NA,Weili Zhang,115,NA,Decision (Split),5,5:00
"Nov 6, 2021",UFC 268 - Usman vs. Covington 2,Bantamweight,Marlon Vera,135,NA,Frankie Edgar,135.6,NA,KO (Front Kick),3,3:50
"Nov 6, 2021",UFC 268 - Usman vs. Covington 2,Featherweight,Shane Burgos,145.6,NA,Billy Quarantillo,145.4,NA,Decision (Unanimous),3,5:00
"Nov 6, 2021",UFC 268 - Usman vs. Covington 2,Lightweight,Justin Gaethje,155.6,NA,Michael Chandler,155.2,NA,Decision (Unanimous),3,5:00
"Nov 6, 2021",UFC 268 - Usman vs. Covington 2,Middleweight,Alex Pereira,185.8,NA,Andreas Michailidis,185,NA,TKO (Flying Knee and Punches),2,0:18
"Nov 6, 2021",UFC 268 - Usman vs. Covington 2,Lightweight,Bobby Green,155.2,NA,Al Iaquinta,155.8,NA,TKO (Punches),1,2:25
"Nov 6, 2021",UFC 268 - Usman vs. Covington 2,Middleweight,Chris Curtis,186,NA,Phil Hawes,185.4,NA,KO (Punches),1,4:27
"Nov 6, 2021",UFC 268 - Usman vs. Covington 2,Middleweight,Nassourdine Imavov,184.6,NA,Edmen Shahbazyan,185.4,NA,TKO (Elbows),2,4:42
"Nov 6, 2021",UFC 268 - Usman vs. Covington 2,Welterweight,Ian Garry,169.6,NA,Jordan Williams,170.6,NA,KO (Punches),1,4:59
"Nov 6, 2021",UFC 268 - Usman vs. Covington 2,Heavyweight,Chris Barnett,263.8,NA,Gian Villante,260.6,NA,TKO (Spinning Wheel Kick and Punches),2,2:23
"Nov 6, 2021",UFC 268 - Usman vs. Covington 2,Light Heavyweight,Dustin Jacoby,203.6,NA,John Allan,205,NA,Decision (Unanimous),3,5:00
"Nov 6, 2021",UFC 268 - Usman vs. Covington 2,149lb Catchweight,Melsik Baghdasaryan,145.4,NA,Bruno Souza,148.4: Missed Weight,NA,Decision (Unanimous),3,5:00
"Nov 6, 2021",UFC 268 - Usman vs. Covington 2,128lb Catchweight,Ode Osbourne,125.2,NA,C.J. Vergara,127.4: Missed Weight,NA,Decision (Unanimous),3,5:00
"Oct 23, 2021",UFC Fight Night 196 - Costa vs. Vettori,Light Heavyweight,Marvin Vettori,204,NA,Paulo Costa,204.5,NA,Decision (Unanimous),5,5:00
"Oct 23, 2021",UFC Fight Night 196 - Costa vs. Vettori,Lightweight,Grant Dawson,156,NA,Ricky Glenn,155.5,NA,Draw (Majority),3,5:00
"Oct 23, 2021",UFC Fight Night 196 - Costa vs. Vettori,Bantamweight,Jessica-Rose Clark,135.5,NA,Joselyne Edwards,134.5,NA,Decision (Unanimous),3,5:00
"Oct 23, 2021",UFC Fight Night 196 - Costa vs. Vettori,Featherweight,Alex Caceres,146,NA,Seung Woo Choi,145.5,NA,Submission (Rear-Naked Choke),2,3:31
"Oct 23, 2021",UFC Fight Night 196 - Costa vs. Vettori,Welterweight,Francisco Trinaldo,169.5,NA,Dwight Grant,170,NA,Decision (Split),3,5:00
"Oct 23, 2021",UFC Fight Night 196 - Costa vs. Vettori,Light Heavyweight,Nicolae Negumereanu,204.5,NA,Isaac Villanueva,205,NA,TKO (Punches),1,1:18
"Oct 23, 2021",UFC Fight Night 196 - Costa vs. Vettori,Middleweight,Gregory Rodrigues,185.5,NA,Jun Yong Park,185.5,NA,KO (Punches),2,3:13
"Oct 23, 2021",UFC Fight Night 196 - Costa vs. Vettori,Lightweight,Mason Jones,156,NA,David Onama,153.5,NA,Decision (Unanimous),3,5:00
"Oct 23, 2021",UFC Fight Night 196 - Costa vs. Vettori,Strawweight,Tabatha Ricci,115,NA,Maria Oliveira,,,Decision (Unanimous),3,5:00
"Oct 23, 2021",UFC Fight Night 196 - Costa vs. Vettori,Middleweight,Jamie Pickett,184.5,NA,Laureano Staropoli,185.5,NA,Decision (Unanimous),3,5:00
"Oct 23, 2021",UFC Fight Night 196 - Costa vs. Vettori,Lightweight,Jai Herbert,155,NA,Khama Worthy,155,NA,TKO (Punches),1,2:47
"Oct 23, 2021",UFC Fight Night 196 - Costa vs. Vettori,Flyweight,Jeff Molina,125,NA,Daniel Lacerda,125,NA,TKO (Elbows and Punches),2,0:46
"Oct 23, 2021",UFC Fight Night 196 - Costa vs. Vettori,Strawweight,Randa Markos,115,NA,Livinha Souza,115,NA,Decision (Unanimous),3,5:00
"Oct 23, 2021",UFC Fight Night 196 - Costa vs. Vettori,Bantamweight,Jonathan Martinez,135,NA,Zviad Lazishvili,135,NA,Decision (Unanimous),3,5:00
"Oct 30, 2021",UFC 267 - Blachowicz vs. Teixeira,Light Heavyweight Title Fight,Glover Teixeira,205,NA,Jan Blachowicz,205,NA,Submission (Rear-Naked Choke),2,3:02
"Oct 30, 2021",UFC 267 - Blachowicz vs. Teixeira,BantamweightTitle Fight,Petr Yan,135,NA,Cory Sandhagen,135,NA,Decision (Unanimous),5,5:00
"Oct 30, 2021",UFC 267 - Blachowicz vs. Teixeira,Lightweight,Islam Makhachev,155.5,NA,Dan Hooker,156,NA,Submission (Kimura),1,2:25
"Oct 30, 2021",UFC 267 - Blachowicz vs. Teixeira,Heavyweight,Alexander Volkov,263,NA,Marcin Tybura,249,NA,Decision (Unanimous),3,5:00
"Oct 30, 2021",UFC 267 - Blachowicz vs. Teixeira,Welterweight,Khamzat Chimaev,171,NA,Jingliang Li,171,NA,Technical Submission (Rear-Naked Choke),1,3:16
"Oct 30, 2021",UFC 267 - Blachowicz vs. Teixeira,Light Heavyweight,Magomed Ankalaev,205.5,NA,Volkan Oezdemir,205.5,NA,Decision (Unanimous),3,5:00
"Oct 30, 2021",UFC 267 - Blachowicz vs. Teixeira,Strawweight,Amanda Ribas,115.5,NA,Virna Jandiroba,116,NA,Decision (Unanimous),3,5:00
"Oct 30, 2021",UFC 267 - Blachowicz vs. Teixeira,Featherweight,Zubaira Tukhugov,146,NA,Ricardo Ramos,146,NA,Decision (Unanimous),3,5:00
"Oct 30, 2021",UFC 267 - Blachowicz vs. Teixeira,Middleweight,Albert Duraev,186,NA,Roman Kopylov,186,NA,Decision (Unanimous),3,5:00
"Oct 30, 2021",UFC 267 - Blachowicz vs. Teixeira,Welterweight,Elizeu Zaleski dos Santos,170.5,NA,Benoit St. Denis,171,NA,Decision (Unanimous),3,5:00
"Oct 30, 2021",UFC 267 - Blachowicz vs. Teixeira,Light Heavyweight,Michal Oleksiejczuk,206,NA,Shamil Gamzatov,206,NA,TKO (Punches),1,3:31
"Oct 30, 2021",UFC 267 - Blachowicz vs. Teixeira,Featherweight,Lerone Murphy,146,NA,Makwan Amirkhani,146,NA,KO (Knee),2,0:14
"Oct 30, 2021",UFC 267 - Blachowicz vs. Teixeira,Middleweight,Andre Petroski,185.5,NA,Yaozong Hu,186,NA,Submission (Arm-Triangle Choke),3,4:46
"Oct 30, 2021",UFC 267 - Blachowicz vs. Teixeira,Flyweight,Tagir Ulanbekov,125,NA,Allan Nascimento,126,NA,Decision (Split),3,5:00
"Oct 16, 2021",UFC Fight Night 195 - Ladd vs. Dumont,Featherweight,Norma Dumont,145.5,NA,Aspen Ladd,145,NA,Decision (Unanimous),5,5:00
"Oct 16, 2021",UFC Fight Night 195 - Ladd vs. Dumont,Heavyweight,Andrei Arlovski,245,NA,Carlos Felipe,259,NA,Decision (Unanimous),3,5:00
"Oct 16, 2021",UFC Fight Night 195 - Ladd vs. Dumont,Lightweight,Jim Miller,155,NA,Erick Gonzalez,155,NA,KO (Punch),2,0:14
"Oct 16, 2021",UFC Fight Night 195 - Ladd vs. Dumont,Flyweight,Manon Fiorot,125.5,NA,Mayra Bueno Silva,126,NA,Decision (Unanimous),3,5:00
"Oct 16, 2021",UFC Fight Night 195 - Ladd vs. Dumont,Featherweight,Nate Landwehr,145.5,NA,Ludovit Klein,145.5,NA,Submission (Anaconda Choke),3,2:22
"Oct 16, 2021",UFC Fight Night 195 - Ladd vs. Dumont,Middleweight,Bruno Silva,185,NA,Andrew Sanchez,185,NA,TKO (Punches),3,2:35
"Oct 16, 2021",UFC Fight Night 195 - Ladd vs. Dumont,Welterweight,Danny Roberts,170.5,NA,Ramazan Emeev,171,NA,Decision (Split),3,5:00
"Oct 16, 2021",UFC Fight Night 195 - Ladd vs. Dumont,Flyweight,Luana Carolina,125.5,NA,Lupita Godinez,121.5,NA,Decision (Unanimous),3,5:00
"Oct 16, 2021",UFC Fight Night 195 - Ladd vs. Dumont,Bantamweight,Batgerel Danaa,,,Brandon Davis,136,NA,TKO (Elbows and Punches),1,2:01
"Oct 16, 2021",UFC Fight Night 195 - Ladd vs. Dumont,Strawweight,Ariane Carnelossi,115.5,NA,Istela Nunes,114.5,NA,Submission (Rear-Naked Choke),3,2:57
"Sep 18, 2021",UFC Fight Night 192 - Smith vs. Spann,Light Heavyweight,Anthony Smith,205.5,NA,Ryan Spann,206,NA,Submission (Rear-Naked Choke),1,3:47
"Sep 18, 2021",UFC Fight Night 192 - Smith vs. Spann,Light Heavyweight,Ion Cutelaba,205,NA,Devin Clark,206,NA,Decision (Unanimous),3,5:00
"Sep 18, 2021",UFC Fight Night 192 - Smith vs. Spann,Flyweight,Ariane Lipski da Silva,126,NA,Mandy Bohm,125.5,NA,Decision (Unanimous),3,5:00
"Sep 18, 2021",UFC Fight Night 192 - Smith vs. Spann,Lightweight,Arman Tsarukyan,155.5,NA,Christos Giagos,155.5,NA,TKO (Punches),1,2:09
"Sep 18, 2021",UFC Fight Night 192 - Smith vs. Spann,Bantamweight,Nathan Maness,135,NA,Tony Gravely,135.5,NA,TKO (Punches),2,2:10
"Sep 18, 2021",UFC Fight Night 192 - Smith vs. Spann,Middleweight,Joaquin Buckley,184.5,NA,Antonio Arroyo,186,NA,KO (Punches),3,2:26
"Sep 18, 2021",UFC Fight Night 192 - Smith vs. Spann,Light Heavyweight,Tafon Nchukwi,204.5,NA,Mike Rodriguez,202,NA,Decision (Unanimous),3,5:00
"Sep 18, 2021",UFC Fight Night 192 - Smith vs. Spann,Bantamweight,Raquel Pennington,135.5,NA,Pannie Kianzad,136,NA,Decision (Unanimous),3,5:00
"Sep 18, 2021",UFC Fight Night 192 - Smith vs. Spann,158lb Catchweight,Zhu Rong,158,NA,Brandon Jenkins,155.5,NA,TKO (Punches),3,4:35
"Sep 18, 2021",UFC Fight Night 192 - Smith vs. Spann,Bantamweight,Montel Jackson,136,NA,J.P. Buys,136,NA,Decision (Unanimous),3,5:00
"Sep 18, 2021",UFC Fight Night 192 - Smith vs. Spann,Flyweight,Erin Blanchfield,125,NA,Sarah Alpar,126,NA,Decision (Unanimous),3,5:00
"Sep 18, 2021",UFC Fight Night 192 - Smith vs. Spann,Welterweight,Carlston Harris,170,NA,Impa Kasanganay,170.5,NA,TKO (Punches),1,2:38
"Sep 18, 2021",UFC Fight Night 192 - Smith vs. Spann,Bantamweight,Gustavo Lopez,135,NA,Heili Alateng,136,NA,Draw (Unanimous),3,5:00
"Sep 18, 2021",UFC Fight Night 192 - Smith vs. Spann,Flyweight,Hannah Goldy,125,NA,Emily Whitmire,125,NA,Submission (Armbar),1,4:17
"Oct 9, 2021",UFC Fight Night 194 - Dern vs. Rodriguez,Strawweight,Marina Rodriguez,115,NA,Mackenzie Dern,114.6,NA,Decision (Unanimous),5,5:00
"Oct 9, 2021",UFC Fight Night 194 - Dern vs. Rodriguez,174lb Catchweight,Randy Brown,170.5,NA,Jared Gooden,174: Missed Weight,NA,Decision (Unanimous),3,5:00
"Oct 9, 2021",UFC Fight Night 194 - Dern vs. Rodriguez,Flyweight,Matheus Nicolau,125.5,NA,Tim Elliott,125.5,NA,Decision (Unanimous),3,5:00
"Oct 9, 2021",UFC Fight Night 194 - Dern vs. Rodriguez,Flyweight,Mariya Agapova,125,NA,Sabina Mazo,125,NA,Submission (Rear-Naked Choke),3,0:53
"Oct 9, 2021",UFC Fight Night 194 - Dern vs. Rodriguez,Bantamweight,Chris Gutierrez,135,NA,Felipe Colares,,,Decision (Split),3,5:00
"Oct 9, 2021",UFC Fight Night 194 - Dern vs. Rodriguez,Heavyweight,Alexander Romanov,260,NA,Jared Vanderaa,265.5,NA,TKO (Punches),2,4:43
"Oct 9, 2021",UFC Fight Night 194 - Dern vs. Rodriguez,Featherweight,Damon Jackson,145.5,NA,Charles Rosa,145.5,NA,Decision (Unanimous),3,5:00
"Oct 9, 2021",UFC Fight Night 194 - Dern vs. Rodriguez,Strawweight,Lupita Godinez,115.5,NA,Silvana Gomez Juarez,114,NA,Submission (Armbar),1,4:14
"Oct 9, 2021",UFC Fight Night 194 - Dern vs. Rodriguez,Lightweight,Steve Garcia,155,NA,Charlie Ontiveros,155.5,NA,TKO (Punches),2,1:51
"Sep 4, 2021",UFC Fight Night 191 - Brunson vs. Till,Middleweight,Derek Brunson,186,NA,Darren Till,185.5,NA,Submission (Rear-Naked Choke),3,2:13
"Sep 4, 2021",UFC Fight Night 191 - Brunson vs. Till,Heavyweight,Tom Aspinall,247,NA,Serghei Spivac,,,TKO (Elbow and Punches),1,2:30
"Sep 4, 2021",UFC Fight Night 191 - Brunson vs. Till,Welterweight,Alex Morono,170.5,NA,David Zawada,170.5,NA,Decision (Unanimous),3,5:00
"Sep 4, 2021",UFC Fight Night 191 - Brunson vs. Till,Light Heavyweight,Khalil Rountree,205.5,NA,Modestas Bukauskas,205,NA,TKO (Leg Kick),2,2:30
"Sep 4, 2021",UFC Fight Night 191 - Brunson vs. Till,Lightweight,Paddy Pimblett,155.5,NA,Luigi Vendramini,155.5,NA,KO (Punches),1,4:25
"Sep 4, 2021",UFC Fight Night 191 - Brunson vs. Till,Flyweight,Molly McCann,125.5,NA,Ji Yeon Kim,126,NA,Decision (Unanimous),3,5:00
"Sep 4, 2021",UFC Fight Night 191 - Brunson vs. Till,Bantamweight,Jack Shore,136,NA,Liudvik Sholinian,135,NA,Decision (Unanimous),3,5:00
"Sep 4, 2021",UFC Fight Night 191 - Brunson vs. Till,150lb Catchweight,Julian Erosa,149.5,NA,Charles Jourdain,149.5,NA,Submission (Brabo Choke),3,2:56
"Sep 4, 2021",UFC Fight Night 191 - Brunson vs. Till,Middleweight,Marc-Andre Barriault,184.5,NA,Dalcha Lungiambula,185,NA,Decision (Unanimous),3,5:00
"Sep 25, 2021",UFC 266 - Volkanovski vs. Ortega,Featherweight Title Fight,Alexander Volkanovski,144.5,NA,Brian Ortega,144,NA,Decision (Unanimous),5,5:00
"Sep 25, 2021",UFC 266 - Volkanovski vs. Ortega,Flyweight Title Fight,Valentina Shevchenko,124,NA,Lauren Murphy,125,NA,TKO (Elbows and Punches),4,4:00
"Sep 25, 2021",UFC 266 - Volkanovski vs. Ortega,Middleweight,Robbie Lawler,184,NA,Nick Diaz,185.5,NA,TKO (Retirement),3,0:44
"Sep 25, 2021",UFC 266 - Volkanovski vs. Ortega,Heavyweight,Curtis Blaydes,261,NA,Jairzinho Rozenstruik,257,NA,Decision (Unanimous),3,5:00
"Sep 25, 2021",UFC 266 - Volkanovski vs. Ortega,Flyweight,Jessica Andrade,126,NA,Cynthia Calvillo,126,NA,TKO (Punches),1,4:54
"Sep 25, 2021",UFC 266 - Volkanovski vs. Ortega,Bantamweight,Merab Dvalishvili,135.5,NA,Marlon Moraes,135.5,NA,TKO (Punches),2,4:25
"Sep 25, 2021",UFC 266 - Volkanovski vs. Ortega,Lightweight,Dan Hooker,155.5,NA,Nasrat Haqparast,154.5,NA,Decision (Unanimous),3,5:00
"Sep 25, 2021",UFC 266 - Volkanovski vs. Ortega,Heavyweight,Chris Daukaus,231,NA,Shamil Abdurakhimov,258,NA,TKO (Punches and Elbows),2,1:23
"Sep 25, 2021",UFC 266 - Volkanovski vs. Ortega,Flyweight,Taila Santos,125,NA,Roxanne Modafferi,125.5,NA,Decision (Unanimous),3,5:00
"Sep 25, 2021",UFC 266 - Volkanovski vs. Ortega,Lightweight,Jalin Turner,156,NA,Uros Medic,156,NA,Submission (Rear-Naked Choke),1,4:01
"Sep 25, 2021",UFC 266 - Volkanovski vs. Ortega,Middleweight,Nick Maximov,185.5,NA,Cody Brundage,185.5,NA,Decision (Unanimous),3,5:00
"Sep 25, 2021",UFC 266 - Volkanovski vs. Ortega,Welterweight,Matthew Semelsberger,170.5,NA,Martin Sano,170,NA,KO (Punch),1,0:15
"Sep 25, 2021",UFC 266 - Volkanovski vs. Ortega,Featherweight,Jonathan Pearce,145.5,NA,Omar Morales,145.5,NA,Submission (Rear-Naked Choke),2,3:31
"Oct 2, 2021",UFC Fight Night 193 - Santos vs. Walker,Light Heavyweight,Thiago Santos,206,NA,Johnny Walker,204.5,NA,Decision (Unanimous),5,5:00
"Oct 2, 2021",UFC Fight Night 193 - Santos vs. Walker,Middleweight,Kevin Holland,183.5,NA,Kyle Daukaus,185.5,NA,No Contest (Accidental Clash of Heads),1,3:43
