date,event,weight_class,winner,winner_weight,winner_odds,loser,loser_weight,loser_odds,method,rnd,time
"Dec 10, 2016",UFC 206 - Holloway vs. Pettis,Lightweight,Lando Vannata,NA,NA,John Makdessi,NA,NA,KO (Spinning Wheel Kick),1,1:40
"Dec 10, 2016",UFC 206 - Holloway vs. Pettis,158lb Catchweight,Rustam Khabilov,NA,NA,Jason Saggo,NA,NA,Decision (Unanimous),3,5:00
"Dec 10, 2016",UFC 206 - Holloway vs. Pettis,Flyweight,Dustin Ortiz,NA,NA,Zach Makovsky,NA,NA,Decision (Split),3,5:00
"Dec 3, 2016",UFC - The Ultimate Fighter 24 Finale,Flyweight Title Fight,Demetrious Johnson,NA,NA,Tim Elliott,NA,NA,Decision (Unanimous),5,5:00
"Dec 3, 2016",UFC - The Ultimate Fighter 24 Finale,Flyweight,Joseph Benavidez,NA,NA,Henry Cejudo,NA,NA,Decision (Split),3,5:00
"Dec 3, 2016",UFC - The Ultimate Fighter 24 Finale,Welterweight,Jorge Masvidal,NA,NA,Jake Ellenberger,NA,NA,TKO (Punches),1,4:05
"Dec 3, 2016",UFC - The Ultimate Fighter 24 Finale,Light Heavyweight,Jared Cannonier,NA,NA,Ion Cutelaba,NA,NA,Decision (Unanimous),3,5:00
"Dec 3, 2016",UFC - The Ultimate Fighter 24 Finale,Bantamweight,Sara McMann,NA,NA,Alexis Davis,NA,NA,Submission (Arm-Triangle Choke),2,2:52
"Dec 3, 2016",UFC - The Ultimate Fighter 24 Finale,Flyweight,Brandon Moreno,NA,NA,Ryan Benoit,NA,NA,Decision (Split),3,5:00
"Dec 3, 2016",UFC - The Ultimate Fighter 24 Finale,Featherweight,Ryan Hall,NA,NA,Gray Maynard,NA,NA,Decision (Unanimous),3,5:00
"Dec 3, 2016",UFC - The Ultimate Fighter 24 Finale,Bantamweight,Rob Font,NA,NA,Matt Schnell,NA,NA,TKO (Knee and Punches),1,3:47
"Dec 3, 2016",UFC - The Ultimate Fighter 24 Finale,Lightweight,Dong Hyun Ma,,,Brendan O'Reilly,NA,NA,Decision (Unanimous),3,5:00
"Dec 3, 2016",UFC - The Ultimate Fighter 24 Finale,Strawweight,Jamie Moyle,NA,NA,Kailin Curran,NA,NA,Decision (Unanimous),3,5:00
"Dec 3, 2016",UFC - The Ultimate Fighter 24 Finale,Middleweight,Anthony Smith,NA,NA,Elvis Mutapcic,NA,NA,TKO (Elbow and Punches),2,3:27
"Dec 3, 2016",UFC - The Ultimate Fighter 24 Finale,Light Heavyweight,Devin Clark,NA,NA,Josh Stansbury,NA,NA,Decision (Unanimous),3,5:00
"Nov 26, 2016",UFC Fight Night 101 - Whittaker vs. Brunson,Middleweight,Robert Whittaker,NA,NA,Derek Brunson,NA,NA,TKO (Head Kick and Punches),1,4:07
"Nov 26, 2016",UFC Fight Night 101 - Whittaker vs. Brunson,Lightweight,Andrew Holbrook,NA,NA,Jake Matthews,NA,NA,Decision (Split),3,5:00
"Nov 26, 2016",UFC Fight Night 101 - Whittaker vs. Brunson,Welterweight,Omari Akhmedov,NA,NA,Kyle Noke,NA,NA,Decision (Unanimous),3,5:00
"Nov 26, 2016",UFC Fight Night 101 - Whittaker vs. Brunson,Lightweight,Alexander Volkanovski,,,Yusuke Kasuya,NA,NA,TKO (Punches),2,2:06
"Nov 26, 2016",UFC Fight Night 101 - Whittaker vs. Brunson,Light Heavyweight,Tyson Pedro,NA,NA,Khalil Rountree,NA,NA,Submission (Rear-Naked Choke),1,4:07
"Nov 26, 2016",UFC Fight Night 101 - Whittaker vs. Brunson,Strawweight,Danielle Taylor,NA,NA,Seo Hee Ham,NA,NA,Decision (Split),3,5:00
"Nov 26, 2016",UFC Fight Night 101 - Whittaker vs. Brunson,Middleweight,Daniel Kelly,NA,NA,Chris Camozzi,NA,NA,Decision (Unanimous),3,5:00
"Nov 26, 2016",UFC Fight Night 101 - Whittaker vs. Brunson,Lightweight,Damien Brown,NA,NA,Jon Tuck,NA,NA,Decision (Split),3,5:00
"Nov 26, 2016",UFC Fight Night 101 - Whittaker vs. Brunson,Welterweight,Jonathan Meunier,NA,NA,Richard Walsh,NA,NA,Decision (Unanimous),3,5:00
"Nov 26, 2016",UFC Fight Night 101 - Whittaker vs. Brunson,Flyweight,Ben Nguyen,NA,NA,Geane Herrera,NA,NA,Decision (Unanimous),3,5:00
"Nov 26, 2016",UFC Fight Night 101 - Whittaker vs. Brunson,Featherweight,Jason Knight,NA,NA,Dan Hooker,NA,NA,Decision (Unanimous),3,5:00
"Nov 26, 2016",UFC Fight Night 101 - Whittaker vs. Brunson,Featherweight,Marlon Vera,NA,NA,Guangyou Ning,NA,NA,Decision (Unanimous),3,5:00
"Nov 26, 2016",UFC Fight Night 101 - Whittaker vs. Brunson,Flyweight,Jenel Lausa,NA,NA,Zhikui Yao,NA,NA,Decision (Unanimous),3,5:00
"Dec 9, 2016",UFC Fight Night 102 - Lewis vs. Abdurakhimov,Heavyweight,Derrick Lewis,NA,NA,Shamil Abdurakhimov,NA,NA,TKO (Punches),4,3:42
"Dec 9, 2016",UFC Fight Night 102 - Lewis vs. Abdurakhimov,Heavyweight,Francis Ngannou,NA,NA,Anthony Hamilton,NA,NA,Submission (Kimura),1,1:57
"Dec 9, 2016",UFC Fight Night 102 - Lewis vs. Abdurakhimov,Light Heavyweight,Corey Anderson,NA,NA,Sean O'Connell,NA,NA,TKO (Punches),2,2:36
"Dec 9, 2016",UFC Fight Night 102 - Lewis vs. Abdurakhimov,Light Heavyweight,Gian Villante,NA,NA,Saparbek Safarov,NA,NA,TKO (Punches),2,2:54
"Dec 9, 2016",UFC Fight Night 102 - Lewis vs. Abdurakhimov,117lb Catchweight,Justine Kish,NA,NA,Ashley Yoder,NA,NA,Decision (Unanimous),3,5:00
"Dec 9, 2016",UFC Fight Night 102 - Lewis vs. Abdurakhimov,Welterweight,Randy Brown,NA,NA,Brian Camozzi,NA,NA,TKO (Knee and Punches),2,1:25
"Dec 9, 2016",UFC Fight Night 102 - Lewis vs. Abdurakhimov,Middleweight,Gerald Meerschaert,,,Joe Gigliotti,,,Submission (Anaconda Choke),1,4:12
"Dec 9, 2016",UFC Fight Night 102 - Lewis vs. Abdurakhimov,Middleweight,Andrew Sanchez,NA,NA,Trevor Smith,NA,NA,Decision (Unanimous),3,5:00
"Dec 9, 2016",UFC Fight Night 102 - Lewis vs. Abdurakhimov,Featherweight,Shane Burgos,NA,NA,Tiago dos Santos e Silva,,,Decision (Unanimous),3,5:00
"Dec 9, 2016",UFC Fight Night 102 - Lewis vs. Abdurakhimov,Lightweight,Marc Diakiese,NA,NA,Frankie Perez,NA,NA,Decision (Unanimous),3,5:00
"Dec 9, 2016",UFC Fight Night 102 - Lewis vs. Abdurakhimov,Middleweight,Ryan Janes,NA,NA,Keith Berish,NA,NA,Decision (Unanimous),3,5:00
"Dec 9, 2016",UFC Fight Night 102 - Lewis vs. Abdurakhimov,Strawweight,Juliana Lima,NA,NA,J.J. Aldrich,NA,NA,Decision (Unanimous),3,5:00
"Nov 19, 2016",UFC Fight Night 100 - Bader vs. Nogueira 2,Light Heavyweight,Ryan Bader,NA,NA,Antonio Rogerio Nogueira,NA,NA,TKO (Punches),3,3:51
"Nov 19, 2016",UFC Fight Night 100 - Bader vs. Nogueira 2,Bantamweight,Thomas Almeida,NA,NA,Albert Morales,NA,NA,TKO (Punches),2,1:37
"Nov 19, 2016",UFC Fight Night 100 - Bader vs. Nogueira 2,Strawweight,Claudia Gadelha,NA,NA,Cortney Casey,NA,NA,Decision (Unanimous),3,5:00
"Nov 19, 2016",UFC Fight Night 100 - Bader vs. Nogueira 2,Middleweight,Krzysztof Jotko,NA,NA,Thales Leites,NA,NA,Decision (Unanimous),3,5:00
"Nov 19, 2016",UFC Fight Night 100 - Bader vs. Nogueira 2,Welterweight,Kamaru Usman,NA,NA,Warlley Alves,NA,NA,Decision (Unanimous),3,5:00
"Nov 19, 2016",UFC Fight Night 100 - Bader vs. Nogueira 2,Welterweight,Sergio Moraes,NA,NA,Zak Ottow,NA,NA,Decision (Split),3,5:00
"Nov 19, 2016",UFC Fight Night 100 - Bader vs. Nogueira 2,Middleweight,Cezar Ferreira,NA,NA,Jack Hermansson,NA,NA,Submission (Arm-Triangle Choke),2,2:11
"Nov 19, 2016",UFC Fight Night 100 - Bader vs. Nogueira 2,Light Heavyweight,Gadzhimurad Antigulov,NA,NA,Marcos Rogerio de Lima,NA,NA,Submission (Guillotine Choke),1,1:07
"Nov 19, 2016",UFC Fight Night 100 - Bader vs. Nogueira 2,Bantamweight,Johnny Eduardo,NA,NA,Manny Gamburyan,NA,NA,TKO (Punches),2,0:46
"Nov 19, 2016",UFC Fight Night 100 - Bader vs. Nogueira 2,Heavyweight,Luis Henrique,NA,NA,Christian Colombo,NA,NA,Submission (Guillotine Choke),3,2:12
"Nov 19, 2016",UFC Fight Night 100 - Bader vs. Nogueira 2,Bantamweight,Pedro Munhoz,NA,NA,Justin Scoggins,NA,NA,Submission (Guillotine Choke),2,1:55
"Nov 19, 2016",UFC Fight Night 100 - Bader vs. Nogueira 2,Light Heavyweight,Darren Stewart,NA,NA,Francimar Barroso,NA,NA,No Contest (Accidental Clash of Heads),1,1:34
"Nov 19, 2016",UFC Fight Night 99 - Mousasi vs. Hall 2,Middleweight,Gegard Mousasi,NA,NA,Uriah Hall,NA,NA,TKO (Punches),1,4:31
"Nov 19, 2016",UFC Fight Night 99 - Mousasi vs. Hall 2,Lightweight,Steven Ray,,,Ross Pearson,NA,NA,Decision (Split),3,5:00
"Nov 19, 2016",UFC Fight Night 99 - Mousasi vs. Hall 2,Heavyweight,Alexander Volkov,NA,NA,Tim Johnson,,,Decision (Split),3,5:00
"Nov 19, 2016",UFC Fight Night 99 - Mousasi vs. Hall 2,Featherweight,Artem Lobov,NA,NA,Teruto Ishihara,NA,NA,Decision (Unanimous),3,5:00
"Nov 19, 2016",UFC Fight Night 99 - Mousasi vs. Hall 2,Middleweight,Jack Marshman,NA,NA,Magnus Cedenblad,NA,NA,TKO (Punches),2,3:32
"Nov 19, 2016",UFC Fight Night 99 - Mousasi vs. Hall 2,Flyweight,Kyoji Horiguchi,NA,NA,Ali Bagautinov,NA,NA,Decision (Unanimous),3,5:00
"Nov 19, 2016",UFC Fight Night 99 - Mousasi vs. Hall 2,Lightweight,Kevin Lee,NA,NA,Magomed Mustafaev,NA,NA,Technical Submission (Rear-Naked Choke),2,4:31
"Nov 19, 2016",UFC Fight Night 99 - Mousasi vs. Hall 2,Strawweight,Amanda Bobby Brundage,,,Anna Elmose,NA,NA,Decision (Unanimous),3,5:00
"Nov 19, 2016",UFC Fight Night 99 - Mousasi vs. Hall 2,Heavyweight,Justin Ledet,NA,NA,Mark Godbeer,NA,NA,Submission (Rear-Naked Choke),1,2:16
"Nov 19, 2016",UFC Fight Night 99 - Mousasi vs. Hall 2,173lb Catchweight,Zak Cummings,NA,NA,Alexander Yakovlev,NA,NA,Submission (Straight Armbar),2,4:02
"Nov 19, 2016",UFC Fight Night 99 - Mousasi vs. Hall 2,Bantamweight,Marion Reneau,NA,NA,Milana Dudieva,NA,NA,TKO (Punches and Elbows),3,3:03
"Nov 19, 2016",UFC Fight Night 99 - Mousasi vs. Hall 2,Bantamweight,Brett Johns,NA,NA,Kwan Ho Kwak,NA,NA,Decision (Unanimous),3,5:00
"Nov 19, 2016",UFC Fight Night 99 - Mousasi vs. Hall 2,Welterweight,Abdul Razak Alhassan,NA,NA,Charlie Ward,NA,NA,KO (Punch),1,0:53
"Nov 12, 2016",UFC 205 - Alvarez vs. McGregor,Lightweight Title Fight,Conor McGregor,NA,NA,Eddie Alvarez,NA,NA,TKO (Punches),2,3:04
"Nov 12, 2016",UFC 205 - Alvarez vs. McGregor,Welterweight Title Fight,Tyron Woodley,NA,NA,Stephen Thompson,NA,NA,Draw (Majority),5,5:00
"Nov 12, 2016",UFC 205 - Alvarez vs. McGregor,Strawweight Title Fight,Joanna Jedrzejczyk,NA,NA,Karolina Kowalkiewicz,NA,NA,Decision (Unanimous),5,5:00
"Nov 12, 2016",UFC 205 - Alvarez vs. McGregor,Middleweight,Yoel Romero,NA,NA,Chris Weidman,NA,NA,KO (Flying Knee),3,0:24
"Nov 12, 2016",UFC 205 - Alvarez vs. McGregor,Bantamweight,Raquel Pennington,NA,NA,Miesha Tate,NA,NA,Decision (Unanimous),3,5:00
"Nov 12, 2016",UFC 205 - Alvarez vs. McGregor,Featherweight,Frankie Edgar,NA,NA,Jeremy Stephens,NA,NA,Decision (Unanimous),3,5:00
"Nov 12, 2016",UFC 205 - Alvarez vs. McGregor,Lightweight,Khabib Nurmagomedov,NA,NA,Michael Johnson,NA,NA,Submission (Kimura),3,2:31
"Nov 12, 2016",UFC 205 - Alvarez vs. McGregor,Middleweight,Tim Boetsch,NA,NA,Rafael Natal,NA,NA,KO (Punches),1,3:22
"Nov 12, 2016",UFC 205 - Alvarez vs. McGregor,Welterweight,Vicente Luque,NA,NA,Belal Muhammad,NA,NA,KO (Punches),1,1:19
"Nov 12, 2016",UFC 205 - Alvarez vs. McGregor,163lb Catchweight,Jim Miller,NA,NA,Thiago Alves,NA,NA,Decision (Unanimous),3,5:00
"Nov 12, 2016",UFC 205 - Alvarez vs. McGregor,Bantamweight,Liz Carmouche,NA,NA,Katlyn Cerminara,,,Decision (Split),3,5:00
"Nov 5, 2016",UFC Fight Night 98 - Dos Anjos vs. Ferguson,Lightweight,Tony Ferguson,NA,NA,Rafael dos Anjos,NA,NA,Decision (Unanimous),5,5:00
"Nov 5, 2016",UFC Fight Night 98 - Dos Anjos vs. Ferguson,Lightweight,Diego Sanchez,NA,NA,Marcin Held,NA,NA,Decision (Unanimous),3,5:00
"Nov 5, 2016",UFC Fight Night 98 - Dos Anjos vs. Ferguson,155lb Catchweight,Ricardo Lamas,NA,NA,Charles Oliveira,NA,NA,Submission (Guillotine Choke),2,2:13
"Nov 5, 2016",UFC Fight Night 98 - Dos Anjos vs. Ferguson,Lightweight,Martin Bravo,NA,NA,Claudio Puelles,NA,NA,TKO (Punches),2,1:55
"Nov 5, 2016",UFC Fight Night 98 - Dos Anjos vs. Ferguson,Lightweight,Beneil Dariush,NA,NA,Rashid Magomedov,NA,NA,Decision (Unanimous),3,5:00
"Nov 5, 2016",UFC Fight Night 98 - Dos Anjos vs. Ferguson,Strawweight,Alexa Grasso,NA,NA,Heather Clark,NA,NA,Decision (Unanimous),3,5:00
"Nov 5, 2016",UFC Fight Night 98 - Dos Anjos vs. Ferguson,138lb Catchweight,Erik Perez,NA,NA,Felipe Arantes,NA,NA,Decision (Split),3,5:00
"Nov 5, 2016",UFC Fight Night 98 - Dos Anjos vs. Ferguson,140lb Catchweight,Joe Soto,NA,NA,Marco Beltran,NA,NA,Submission (Heel Hook),1,1:37
"Nov 5, 2016",UFC Fight Night 98 - Dos Anjos vs. Ferguson,Welterweight,Max Griffin,NA,NA,Erick Montano,NA,NA,TKO (Punches),1,0:54
"Nov 5, 2016",UFC Fight Night 98 - Dos Anjos vs. Ferguson,Bantamweight,Douglas Silva de Andrade,NA,NA,Enrique Briones,,,TKO (Spinning Back Fist),3,2:33
"Nov 5, 2016",UFC Fight Night 98 - Dos Anjos vs. Ferguson,Middleweight,Sam Alvey,NA,NA,Alex Nicholson,NA,NA,Decision (Unanimous),3,5:00
"Nov 5, 2016",UFC Fight Night 98 - Dos Anjos vs. Ferguson,Lightweight,Marco Polo Reyes,NA,NA,Jason Novelli,NA,NA,Decision (Split),3,5:00
"Nov 5, 2016",UFC Fight Night 98 - Dos Anjos vs. Ferguson,Featherweight,Enrique Barzola,NA,NA,Chris Avila,NA,NA,Decision (Unanimous),3,5:00
"Oct 1, 2016",UFC Fight Night 96 - Lineker vs. Dodson,137lb,John Lineker,NA,NA,John Dodson,NA,NA,Decision (Split),5,5:00
"Oct 1, 2016",UFC Fight Night 96 - Lineker vs. Dodson,162lb Catchweight,Alex Oliveira,NA,NA,Will Brooks,NA,NA,KO (Punches),3,3:30
"Oct 1, 2016",UFC Fight Night 96 - Lineker vs. Dodson,Welterweight,Zak Ottow,NA,NA,Joshua Burkman,NA,NA,Decision (Split),3,5:00
"Oct 1, 2016",UFC Fight Night 96 - Lineker vs. Dodson,Flyweight,Brandon Moreno,NA,NA,Louis Smolka,NA,NA,Submission (Guillotine Choke),1,2:23
"Oct 1, 2016",UFC Fight Night 96 - Lineker vs. Dodson,Light Heavyweight,Henrique da Silva,NA,NA,Joachim Christensen,NA,NA,Submission (Armbar),2,4:43
"Oct 1, 2016",UFC Fight Night 96 - Lineker vs. Dodson,149lb Catchweight,Andre Fili,NA,NA,Hacran Dias,NA,NA,Decision (Unanimous),3,5:00
"Oct 1, 2016",UFC Fight Night 96 - Lineker vs. Dodson,Heavyweight,Shamil Abdurakhimov,NA,NA,Walt Harris,NA,NA,Decision (Split),3,5:00
"Oct 1, 2016",UFC Fight Night 96 - Lineker vs. Dodson,Welterweight,Elizeu Zaleski dos Santos,NA,NA,Keita Nakamura,NA,NA,Decision (Unanimous),3,5:00
"Oct 1, 2016",UFC Fight Night 96 - Lineker vs. Dodson,Middleweight,Nate Marquardt,NA,NA,Tamdan McCrory,NA,NA,KO (Punch and Head Kick),2,4:44
"Oct 1, 2016",UFC Fight Night 96 - Lineker vs. Dodson,Light Heavyweight,Ion Cutelaba,NA,NA,Jonathan Wilson,NA,NA,Decision (Unanimous),3,5:00
"Oct 1, 2016",UFC Fight Night 96 - Lineker vs. Dodson,Heavyweight,Curtis Blaydes,NA,NA,Cody East,NA,NA,TKO (Elbows),2,2:02
"Oct 1, 2016",UFC Fight Night 96 - Lineker vs. Dodson,Bantamweight,Ketlen Vieira,NA,NA,Kelly Faszholz,NA,NA,Decision (Split),3,5:00
"Oct 8, 2016",UFC 204 - Bisping vs. Henderson 2,Middleweight Title Fight,Michael Bisping,NA,NA,Dan Henderson,NA,NA,Decision (Unanimous),5,5:00
"Oct 8, 2016",UFC 204 - Bisping vs. Henderson 2,Middleweight,Gegard Mousasi,NA,NA,Vitor Belfort,NA,NA,TKO (Punches),2,2:43
"Oct 8, 2016",UFC 204 - Bisping vs. Henderson 2,Light Heavyweight,Jimi Manuwa,NA,NA,Ovince St. Preux,NA,NA,KO (Punches),2,2:38
"Oct 8, 2016",UFC 204 - Bisping vs. Henderson 2,Heavyweight,Stefan Struve,NA,NA,Daniel Omielanczuk,NA,NA,Submission (Brabo Choke),2,1:41
"Oct 8, 2016",UFC 204 - Bisping vs. Henderson 2,Featherweight,Mirsad Bektic,NA,NA,Russell Doane,NA,NA,Submission (Rear-Naked Choke),1,4:22
"Oct 8, 2016",UFC 204 - Bisping vs. Henderson 2,Bantamweight,Iuri Alcantara,NA,NA,Brad Pickett,NA,NA,Submission (Triangle Choke),1,1:59
"Oct 8, 2016",UFC 204 - Bisping vs. Henderson 2,Bantamweight,Damian Stasiak,NA,NA,Davey Grant,NA,NA,Submission (Armbar),3,3:56
"Oct 8, 2016",UFC 204 - Bisping vs. Henderson 2,Welterweight,Leon Edwards,NA,NA,Albert Tumenov,NA,NA,Submission (Rear-Naked Choke),3,3:01
"Oct 8, 2016",UFC 204 - Bisping vs. Henderson 2,Lightweight,Marc Diakiese,NA,NA,Lukasz Sajewski,NA,NA,TKO (Knees and Punches),2,4:40
"Oct 8, 2016",UFC 204 - Bisping vs. Henderson 2,Welterweight,Mike Perry,NA,NA,Danny Roberts,NA,NA,KO (Knee and Punches),3,4:40
"Oct 8, 2016",UFC 204 - Bisping vs. Henderson 2,Lightweight,Leonardo Santos,NA,NA,Adriano Martins,NA,NA,Decision (Split),3,5:00
"Sep 10, 2016",UFC 203 - Miocic vs. Overeem,Heavyweight Title Fight,Stipe Miocic,NA,NA,Alistair Overeem,NA,NA,KO (Punches),1,4:27
"Sep 10, 2016",UFC 203 - Miocic vs. Overeem,Heavyweight,Fabricio Werdum,NA,NA,Travis Browne,NA,NA,Decision (Unanimous),3,5:00
"Sep 10, 2016",UFC 203 - Miocic vs. Overeem,Welterweight,Mickey Gall,NA,NA,Phil Brooks,,,Submission (Rear-Naked Choke),1,2:14
"Sep 10, 2016",UFC 203 - Miocic vs. Overeem,Bantamweight,Jimmie Rivera,NA,NA,Urijah Faber,NA,NA,Decision (Unanimous),3,5:00
"Sep 10, 2016",UFC 203 - Miocic vs. Overeem,Strawweight,Jessica Andrade,NA,NA,Joanne Wood,,,Submission (Guillotine Choke),1,4:38
"Sep 10, 2016",UFC 203 - Miocic vs. Overeem,Bantamweight,Bethe Correia,NA,NA,Jessica Eye,NA,NA,Decision (Split),3,5:00
"Sep 10, 2016",UFC 203 - Miocic vs. Overeem,Middleweight,Brad Tavares,NA,NA,Caio Magalhaes,NA,NA,Decision (Split),3,5:00
"Sep 10, 2016",UFC 203 - Miocic vs. Overeem,158lb Catchweight,Nik Lentz,NA,NA,Michael McBride,NA,NA,TKO (Punches),2,4:17
"Sep 10, 2016",UFC 203 - Miocic vs. Overeem,Lightweight,Drew Dober,NA,NA,Jason Gonzalez,NA,NA,KO (Punches),1,1:45
"Sep 10, 2016",UFC 203 - Miocic vs. Overeem,Welterweight,Yancy Medeiros,NA,NA,Sean Spencer,NA,NA,Submission (Rear-Naked Choke),2,0:49
"Sep 3, 2016",UFC Fight Night 93 - Arlovski vs. Barnett,Heavyweight,Josh Barnett,NA,NA,Andrei Arlovski,NA,NA,Submission (Rear-Naked Choke),3,2:53
"Sep 3, 2016",UFC Fight Night 93 - Arlovski vs. Barnett,Light Heavyweight,Alexander Gustafsson,NA,NA,Jan Blachowicz,NA,NA,Decision (Unanimous),3,5:00
"Sep 3, 2016",UFC Fight Night 93 - Arlovski vs. Barnett,Light Heavyweight,Ryan Bader,NA,NA,Ilir Latifi,NA,NA,KO (Knee),2,2:06
"Sep 3, 2016",UFC Fight Night 93 - Arlovski vs. Barnett,Lightweight,Nick Hein,NA,NA,Tae Hyun Bang,NA,NA,Decision (Unanimous),3,5:00
"Sep 3, 2016",UFC Fight Night 93 - Arlovski vs. Barnett,Middleweight,Jessin Ayari,NA,NA,Jim Wallhead,NA,NA,Decision (Split),3,5:00
"Sep 3, 2016",UFC Fight Night 93 - Arlovski vs. Barnett,Welterweight,Peter Sobotta,NA,NA,Nicolas Dalby,NA,NA,Decision (Unanimous),3,5:00
