Event Type,Week,Away Team,Home Team,Closing Spread,Total,Away Implied Score,Home Implied Score,Favorite,Actual winner,Away Score,Home Score,Favorite Covered,Post Game Spread,Underdog won,Road dog,Road dog won,Home dog,Home dog won,Actual Total,Over/Under
Regular Season,2,SF,PHI,3.0,49.0,26.0,23.0,SF,SF,17.0,11.0,True,3.0,False,False,False,True,False,28.0,Under
Regular Season,2,ATL,TB,15.5,72.5,28.5,44.0,TB,TB,25.0,48.0,True,7.5,False,True,False,False,False,73.0,Over
Regular Season,2,MIN,ARI,4.0,51.0,23.5,27.5,ARI,ARI,33.0,34.0,False,3.0,False,True,False,False,False,67.0,Over
Regular Season,2,TEN,SEA,6.5,54.0,23.75,30.25,SEA,TEN,33.0,30.0,False,9.5,True,True,True,False,False,63.0,Over
Regular Season,2,DAL,LAC,2.5,37.5,20.0,17.5,DAL,DAL,20.0,17.0,True,0.5,False,False,False,True,False,37.0,Under
Regular Season,2,KC,BAL,3.5,53.5,28.5,25.0,KC,BAL,35.0,36.0,False,4.5,True,False,False,True,True,71.0,Over
Regular Season,2,DET,GB,17.5,52.5,17.5,35.0,GB,GB,17.0,35.0,True,0.5,False,True,False,False,False,52.0,Under
Regular Season,3,CAR,HOU,8.0,43.5,25.75,17.75,CAR,CAR,24.0,9.0,True,7.0,False,False,False,True,False,33.0,Under
Regular Season,3,ATL,NYG,2.5,48.0,22.75,25.25,NYG,ATL,17.0,14.0,False,5.5,True,True,True,False,False,31.0,Under
Regular Season,3,NO,NE,3.0,43.5,20.25,23.25,NE,NO,28.0,13.0,False,18.0,True,True,True,False,False,41.0,Under
Regular Season,3,CHI,CLE,7.5,45.0,18.75,26.25,CLE,CLE,6.0,26.0,True,12.5,False,True,False,False,False,32.0,Under
Regular Season,3,CIN,PIT,2.5,42.5,20.0,22.5,PIT,CIN,24.0,10.0,False,16.5,True,True,True,False,False,34.0,Under
Regular Season,3,IND,TEN,5.0,47.0,21.0,26.0,TEN,TEN,16.0,25.0,True,4.0,False,True,False,False,False,41.0,Under
Regular Season,3,LAC,KC,7.0,55.0,24.0,31.0,KC,LAC,30.0,24.0,False,13.0,True,True,True,False,False,54.0,Under
Regular Season,3,WAS,BUF,7.0,45.5,19.25,26.25,BUF,BUF,21.0,43.0,True,15.0,False,True,False,False,False,64.0,Over
Regular Season,3,ARI,JAC,8.0,51.5,29.75,21.75,ARI,ARI,31.0,19.0,True,4.0,False,False,False,True,False,50.0,Under
Regular Season,3,BAL,DET,7.5,51.0,29.25,21.75,BAL,BAL,19.0,17.0,False,5.5,False,False,False,True,False,36.0,Under
Regular Season,3,MIA,LV,3.5,45.0,20.75,24.25,LV,LV,28.0,31.0,False,0.5,False,True,False,False,False,59.0,Over
Regular Season,3,NYJ,DEN,10.0,41.5,15.75,25.75,DEN,DEN,0.0,26.0,True,16.0,False,True,False,False,False,26.0,Under
Regular Season,3,SEA,MIN,2.0,54.0,28.0,26.0,SEA,MIN,17.0,30.0,False,15.0,True,False,False,True,True,47.0,Under
Regular Season,3,TB,LA,1.0,55.0,28.0,27.0,TB,LA,24.0,34.0,False,11.0,True,False,False,True,True,58.0,Over
Regular Season,3,GB,SF,3.5,50.5,23.5,27.0,SF,GB,30.0,28.0,False,5.5,True,True,True,False,False,58.0,Over
Regular Season,3,PHI,DAL,3.5,51.5,24.0,27.5,DAL,DAL,21.0,41.0,True,16.5,False,True,False,False,False,62.0,Over
Regular Season,4,JAC,CIN,7.5,46.0,19.25,26.75,CIN,CIN,21.0,24.0,False,4.5,False,True,False,False,False,45.0,Under
Regular Season,4,CLE,MIN,1.0,52.0,26.5,25.5,CLE,CLE,14.0,7.0,True,6.0,False,False,False,True,False,21.0,Under
Regular Season,4,KC,PHI,7.0,54.0,30.5,23.5,KC,KC,42.0,30.0,True,5.0,False,False,False,True,False,72.0,Over
Regular Season,4,DET,CHI,3.0,41.5,19.25,22.25,CHI,CHI,14.0,24.0,True,7.0,False,True,False,False,False,38.0,Under
Regular Season,4,IND,MIA,2.5,41.5,19.5,22.0,MIA,IND,27.0,17.0,False,12.5,True,True,True,False,False,44.0,Over
Regular Season,4,CAR,DAL,4.5,51.5,23.5,28.0,DAL,DAL,28.0,36.0,True,3.5,False,True,False,False,False,64.0,Over
Regular Season,4,TEN,NYJ,5.5,44.5,25.0,19.5,TEN,NYJ,24.0,27.0,False,8.5,True,False,False,True,True,51.0,Over
Regular Season,4,WAS,ATL,1.0,47.5,24.25,23.25,WAS,WAS,34.0,30.0,True,3.0,False,False,False,True,False,64.0,Over
Regular Season,4,NYG,NO,7.0,42.5,17.75,24.75,NO,NYG,27.0,21.0,False,13.0,True,True,True,False,False,48.0,Over
Regular Season,4,HOU,BUF,19.0,47.5,14.25,33.25,BUF,BUF,0.0,40.0,True,21.0,False,True,False,False,False,40.0,Under
Regular Season,4,ARI,LA,4.0,54.0,25.0,29.0,LA,ARI,37.0,20.0,False,21.0,True,True,True,False,False,57.0,Over
Regular Season,4,SEA,SF,2.5,52.0,24.75,27.25,SF,SEA,28.0,21.0,False,9.5,True,True,True,False,False,49.0,Under
Regular Season,4,PIT,GB,6.0,45.0,19.5,25.5,GB,GB,17.0,27.0,True,4.0,False,True,False,False,False,44.0,Under
Regular Season,4,BAL,DEN,1.0,44.0,21.5,22.5,DEN,BAL,23.0,7.0,False,17.0,True,True,True,False,False,30.0,Under
Regular Season,4,TB,NE,6.5,49.5,28.0,21.5,TB,TB,19.0,17.0,False,4.5,False,False,False,True,False,36.0,Under
Regular Season,4,LV,LAC,3.0,51.5,24.25,27.25,LAC,LAC,14.0,28.0,True,11.0,False,True,False,False,False,42.0,Under
Regular Season,5,LA,SEA,2.5,53.5,28.0,25.5,LA,LA,26.0,17.0,True,6.5,False,False,False,True,False,43.0,Under
Regular Season,5,NYJ,ATL,3.0,45.5,21.25,24.25,ATL,ATL,20.0,27.0,True,4.0,False,True,False,False,False,47.0,Over
Regular Season,5,MIA,TB,11.0,48.0,18.5,29.5,TB,TB,17.0,45.0,True,17.0,False,True,False,False,False,62.0,Over
Regular Season,5,DET,MIN,10.0,50.0,20.0,30.0,MIN,MIN,17.0,19.0,False,8.0,False,True,False,False,False,36.0,Under
Regular Season,5,DEN,PIT,1.5,40.0,20.75,19.25,DEN,PIT,19.0,27.0,False,9.5,True,False,False,True,True,46.0,Over
Regular Season,5,PHI,CAR,2.5,46.0,21.75,24.25,CAR,PHI,21.0,18.0,False,5.5,True,True,True,False,False,39.0,Under
Regular Season,5,NO,WAS,2.5,43.5,23.0,20.5,NO,NO,33.0,22.0,True,8.5,False,False,False,True,False,55.0,Over
Regular Season,5,GB,CIN,2.0,50.0,26.0,24.0,GB,GB,25.0,22.0,True,1.0,False,False,False,True,False,47.0,Under
Regular Season,5,NE,HOU,8.0,39.0,23.5,15.5,NE,NE,25.0,22.0,False,5.0,False,False,False,True,False,47.0,Over
Regular Season,5,TEN,JAC,4.5,49.0,26.75,22.25,TEN,TEN,37.0,19.0,True,13.5,False,False,False,True,False,56.0,Over
Regular Season,5,CHI,LV,5.5,46.0,20.25,25.75,LV,CHI,20.0,9.0,False,16.5,True,True,True,False,False,29.0,Under
Regular Season,5,CLE,LAC,2.5,46.5,22.0,24.5,LAC,LAC,42.0,47.0,True,2.5,False,True,False,False,False,89.0,Over
Regular Season,5,NYG,DAL,7.0,53.5,23.25,30.25,DAL,DAL,20.0,44.0,True,17.0,False,True,False,False,False,64.0,Over
Regular Season,5,SF,ARI,6.0,48.5,21.25,27.25,ARI,ARI,10.0,17.0,True,1.0,False,True,False,False,False,27.0,Under
Regular Season,5,BUF,KC,3.0,57.0,27.0,30.0,KC,BUF,38.0,20.0,False,21.0,True,True,True,False,False,58.0,Over
Regular Season,5,IND,BAL,7.5,46.5,19.5,27.0,BAL,BAL,25.0,31.0,False,1.5,False,True,False,False,False,56.0,Over
Regular Season,6,TB,PHI,7.0,53.0,30.0,23.0,TB,TB,28.0,22.0,False,1.0,False,False,False,True,False,50.0,Under
Regular Season,6,MIA,JAC,1.5,47.5,24.5,23.0,MIA,JAC,20.0,23.0,False,4.5,True,False,False,True,True,43.0,Under
Regular Season,6,KC,WAS,6.5,54.0,30.25,23.75,KC,KC,31.0,13.0,True,11.5,False,False,False,True,False,44.0,Under
Regular Season,6,CIN,DET,3.5,46.5,25.0,21.5,CIN,CIN,34.0,11.0,True,19.5,False,False,False,True,False,45.0,Under
Regular Season,6,GB,CHI,5.5,44.0,24.75,19.25,GB,GB,24.0,14.0,True,4.5,False,False,False,True,False,38.0,Under
Regular Season,6,LAC,BAL,3.0,51.0,24.0,27.0,BAL,BAL,6.0,34.0,True,25.0,False,True,False,False,False,40.0,Under
Regular Season,6,LA,NYG,7.5,49.5,28.5,21.0,LA,LA,38.0,11.0,True,19.5,False,False,False,True,False,49.0,Under
Regular Season,6,MIN,CAR,2.5,45.5,24.0,21.5,MIN,MIN,34.0,28.0,True,3.5,False,False,False,True,False,62.0,Over
Regular Season,6,HOU,IND,11.5,45.0,16.75,28.25,IND,IND,3.0,31.0,True,16.5,False,True,False,False,False,34.0,Under
Regular Season,6,ARI,CLE,3.0,48.0,22.5,25.5,CLE,ARI,37.0,14.0,False,26.0,True,True,True,False,False,51.0,Over
Regular Season,6,DAL,NE,3.5,50.5,27.0,23.5,DAL,DAL,35.0,29.0,True,2.5,False,False,False,True,False,64.0,Over
Regular Season,6,LV,DEN,5.0,45.0,20.0,25.0,DEN,LV,34.0,24.0,False,15.0,True,True,True,False,False,58.0,Over
Regular Season,6,SEA,PIT,5.5,43.0,18.75,24.25,PIT,PIT,20.0,23.0,False,2.5,False,True,False,False,False,43.0,Push
Regular Season,6,BUF,TEN,6.0,53.0,29.5,23.5,BUF,TEN,31.0,34.0,False,9.0,True,False,False,True,True,65.0,Over
Regular Season,7,DEN,CLE,2.0,40.0,19.0,21.0,CLE,CLE,14.0,17.0,True,1.0,False,True,False,False,False,31.0,Under
Regular Season,7,ATL,MIA,1.5,47.5,24.5,23.0,ATL,ATL,30.0,28.0,True,0.5,False,False,False,True,False,58.0,Over
Regular Season,7,WAS,GB,8.5,48.0,19.75,28.25,GB,GB,10.0,24.0,True,5.5,False,True,False,False,False,34.0,Under
Regular Season,7,CAR,NYG,3.0,43.0,23.0,20.0,CAR,NYG,3.0,25.0,False,25.0,True,False,False,True,True,28.0,Under
Regular Season,7,KC,TEN,4.0,59.0,31.5,27.5,KC,TEN,3.0,27.0,False,28.0,True,False,False,True,True,30.0,Under
Regular Season,7,NYJ,NE,33.5,60.5,13.5,47.0,NE,NE,13.0,54.0,True,7.5,False,True,False,False,False,67.0,Over
Regular Season,7,CIN,BAL,6.5,46.0,19.75,26.25,BAL,CIN,41.0,17.0,False,30.5,True,True,True,False,False,58.0,Over
Regular Season,7,PHI,LV,1.0,48.0,23.5,24.5,LV,LV,22.0,33.0,True,10.0,False,True,False,False,False,55.0,Over
Regular Season,7,DET,LA,16.0,51.0,17.5,33.5,LA,LA,19.0,28.0,False,7.0,False,True,False,False,False,47.0,Under
Regular Season,7,HOU,ARI,20.0,47.5,13.75,33.75,ARI,ARI,5.0,31.0,True,6.0,False,True,False,False,False,36.0,Under
Regular Season,7,CHI,TB,12.0,47.0,17.5,29.5,TB,TB,3.0,38.0,True,23.0,False,True,False,False,False,41.0,Under
Regular Season,7,IND,SF,11.5,48.5,30.0,18.5,IND,IND,30.0,18.0,True,0.5,False,False,False,True,False,48.0,Under
Regular Season,7,NO,SEA,6.0,42.0,24.0,18.0,NO,NO,13.0,10.0,False,3.0,False,False,False,True,False,23.0,Under
Regular Season,8,GB,ARI,6.5,51.0,22.25,28.75,ARI,GB,24.0,21.0,False,9.5,True,True,True,False,False,45.0,Under
Regular Season,8,PHI,DET,3.0,48.0,25.5,22.5,PHI,PHI,44.0,6.0,True,35.0,False,False,False,True,False,50.0,Over
Regular Season,8,TEN,IND,3.0,51.0,24.0,27.0,IND,TEN,34.0,31.0,False,6.0,True,True,True,False,False,65.0,Over
Regular Season,8,CIN,NYJ,11.5,43.0,27.25,15.75,CIN,NYJ,31.0,34.0,False,14.5,True,False,False,True,True,65.0,Over
Regular Season,8,MIA,BUF,15.0,48.5,16.75,31.75,BUF,BUF,11.0,26.0,False,Push,False,True,False,False,False,37.0,Under
Regular Season,8,SF,CHI,4.5,40.0,22.25,17.75,SF,SF,33.0,22.0,True,6.5,False,False,False,True,False,55.0,Over
Regular Season,8,PIT,CLE,5.5,43.0,18.75,24.25,CLE,PIT,15.0,10.0,False,10.5,True,True,True,False,False,25.0,Under
Regular Season,8,CAR,ATL,2.5,47.0,22.25,24.75,ATL,CAR,19.0,13.0,False,8.5,True,True,True,False,False,32.0,Under
Regular Season,8,LA,HOU,16.5,47.0,31.75,15.25,LA,LA,38.0,22.0,False,0.5,False,False,False,True,False,60.0,Over
Regular Season,8,JAC,SEA,4.0,44.5,20.25,24.25,SEA,SEA,7.0,31.0,True,20.0,False,True,False,False,False,38.0,Under
Regular Season,8,NE,LAC,3.5,50.5,23.5,27.0,LAC,NE,27.0,24.0,False,6.5,True,True,True,False,False,51.0,Over
Regular Season,8,WAS,DEN,4.0,45.0,20.5,24.5,DEN,DEN,10.0,17.0,True,3.0,False,True,False,False,False,27.0,Under
Regular Season,8,TB,NO,4.0,48.5,26.25,22.25,TB,NO,27.0,36.0,False,13.0,True,False,False,True,True,63.0,Over
Regular Season,8,DAL,MIN,4.0,49.5,22.75,26.75,MIN,DAL,20.0,16.0,False,8.0,True,True,True,False,False,36.0,Under
Regular Season,8,NYG,KC,10.5,53.0,21.25,31.75,KC,KC,17.0,20.0,False,7.5,False,True,False,False,False,37.0,Under
Regular Season,9,NYJ,IND,10.0,45.5,17.75,27.75,IND,IND,30.0,45.0,True,5.0,False,True,False,False,False,75.0,Over
Regular Season,9,DEN,DAL,10.0,50.0,20.0,30.0,DAL,DEN,30.0,16.0,False,24.0,True,True,True,False,False,46.0,Under
Regular Season,9,ATL,NO,6.5,43.0,18.25,24.75,NO,ATL,27.0,25.0,False,8.5,True,True,True,False,False,52.0,Over
Regular Season,9,NE,CAR,3.5,41.5,22.5,19.0,NE,NE,24.0,6.0,True,14.5,False,False,False,True,False,30.0,Under
Regular Season,9,CLE,CIN,2.0,47.5,22.75,24.75,CIN,CLE,41.0,16.0,False,27.0,True,True,True,False,False,57.0,Over
Regular Season,9,BUF,JAC,14.5,48.5,31.5,17.0,BUF,JAC,6.0,9.0,False,17.5,True,False,False,True,True,15.0,Under
Regular Season,9,LV,NYG,3.0,47.0,25.0,22.0,LV,NYG,16.0,23.0,False,10.0,True,False,False,True,True,39.0,Under
Regular Season,9,MIN,BAL,7.0,51.0,22.0,29.0,BAL,BAL,31.0,34.0,False,4.0,False,True,False,False,False,65.0,Over
Regular Season,9,HOU,MIA,4.0,45.0,20.5,24.5,MIA,MIA,9.0,17.0,True,4.0,False,True,False,False,False,26.0,Under
Regular Season,9,LAC,PHI,1.0,49.5,25.25,24.25,LAC,LAC,27.0,24.0,True,2.0,False,False,False,True,False,51.0,Over
Regular Season,9,GB,KC,7.5,48.0,20.25,27.75,KC,KC,7.0,13.0,False,1.5,False,True,False,False,False,20.0,Under
Regular Season,9,ARI,SF,5.5,44.5,19.5,25.0,SF,ARI,31.0,17.0,False,19.5,True,True,True,False,False,48.0,Over
Regular Season,9,TEN,LA,7.0,53.0,23.0,30.0,LA,TEN,28.0,16.0,False,19.0,True,True,True,False,False,44.0,Under
Regular Season,9,CHI,PIT,1.5,56.5,27.5,29.0,PIT,PIT,27.0,29.0,True,0.5,False,True,False,False,False,56.0,Under
Regular Season,10,BAL,MIA,8.5,46.0,27.25,18.75,BAL,MIA,10.0,22.0,False,20.5,True,False,False,True,True,32.0,Under
Regular Season,10,CLE,NE,2.5,44.5,21.0,23.5,NE,NE,7.0,45.0,True,35.5,False,True,False,False,False,52.0,Over
Regular Season,10,JAC,IND,10.5,48.0,18.75,29.25,IND,IND,17.0,23.0,False,4.5,False,True,False,False,False,40.0,Under
Regular Season,10,BUF,NYJ,13.5,48.5,31.0,17.5,BUF,BUF,45.0,17.0,True,14.5,False,False,False,True,False,62.0,Over
Regular Season,10,DET,PIT,6.0,40.5,17.25,23.25,PIT,DET,16.0,16.0,False,6.0,False,True,False,False,False,32.0,Under
Regular Season,10,ATL,DAL,7.5,55.0,23.75,31.25,DAL,DAL,3.0,43.0,True,32.5,False,True,False,False,False,46.0,Under
Regular Season,10,NO,TEN,3.0,42.5,19.75,22.75,TEN,TEN,21.0,23.0,False,1.0,False,True,False,False,False,44.0,Over
Regular Season,10,TB,WAS,9.5,50.5,30.0,20.5,TB,WAS,19.0,29.0,False,19.5,True,False,False,True,True,48.0,Under
Regular Season,10,CAR,ARI,7.0,41.5,17.25,24.25,ARI,CAR,34.0,10.0,False,31.0,True,True,True,False,False,44.0,Over
Regular Season,10,MIN,LAC,3.0,53.5,25.25,28.25,LAC,MIN,27.0,20.0,False,10.0,True,True,True,False,False,47.0,Under
Regular Season,10,PHI,DEN,1.0,44.5,21.75,22.75,DEN,PHI,30.0,13.0,False,18.0,True,True,True,False,False,43.0,Under
Regular Season,10,SEA,GB,3.0,49.0,23.0,26.0,GB,GB,0.0,17.0,True,14.0,False,True,False,False,False,17.0,Under
Regular Season,10,KC,LV,2.5,53.5,28.0,25.5,KC,KC,41.0,14.0,True,24.5,False,False,False,True,False,55.0,Over
Regular Season,10,LA,SF,3.5,50.0,26.75,23.25,LA,SF,10.0,31.0,False,24.5,True,False,False,True,True,41.0,Under
Regular Season,11,NE,ATL,7.0,47.5,27.25,20.25,NE,NE,25.0,0.0,True,18.0,False,False,False,True,False,25.0,Under
Regular Season,11,DET,CLE,13.5,42.5,14.5,28.0,CLE,CLE,10.0,13.0,False,10.5,False,True,False,False,False,23.0,Under
Regular Season,11,BAL,CHI,1.0,40.5,20.75,19.75,BAL,BAL,16.0,13.0,True,2.0,False,False,False,True,False,29.0,Under
Regular Season,11,MIA,NYJ,3.5,44.5,24.0,20.5,MIA,MIA,24.0,17.0,True,3.5,False,False,False,True,False,41.0,Under
Regular Season,11,IND,BUF,7.0,49.5,21.25,28.25,BUF,IND,41.0,15.0,False,33.0,True,True,True,False,False,56.0,Over
Regular Season,11,GB,MIN,1.0,47.0,24.0,23.0,GB,MIN,31.0,34.0,False,4.0,True,False,False,True,True,65.0,Over
Regular Season,11,NO,PHI,3.0,42.0,19.5,22.5,PHI,PHI,29.0,40.0,True,8.0,False,True,False,False,False,69.0,Over
Regular Season,11,WAS,CAR,3.0,43.0,20.0,23.0,CAR,WAS,27.0,21.0,False,9.0,True,True,True,False,False,48.0,Over
Regular Season,11,HOU,TEN,10.0,44.5,17.25,27.25,TEN,HOU,22.0,13.0,False,19.0,True,True,True,False,False,35.0,Under
Regular Season,11,SF,JAC,6.5,45.0,25.75,19.25,SF,SF,30.0,10.0,True,13.5,False,False,False,True,False,40.0,Under
Regular Season,11,CIN,LV,2.5,50.5,26.5,24.0,CIN,CIN,32.0,13.0,True,16.5,False,False,False,True,False,45.0,Under
Regular Season,11,DAL,KC,2.5,56.0,26.75,29.25,KC,KC,9.0,19.0,True,7.5,False,True,False,False,False,28.0,Under
Regular Season,11,ARI,SEA,4.5,45.0,20.25,24.75,SEA,ARI,23.0,13.0,False,14.5,True,True,True,False,False,36.0,Under
Regular Season,11,PIT,LAC,6.5,47.5,20.5,27.0,LAC,LAC,37.0,41.0,False,2.5,False,True,False,False,False,78.0,Over
Regular Season,11,NYG,TB,10.5,51.0,20.25,30.75,TB,TB,10.0,30.0,True,9.5,False,True,False,False,False,40.0,Under
Regular Season,12,CHI,DET,2.5,41.5,22.0,19.5,CHI,CHI,16.0,14.0,False,0.5,False,False,False,True,False,30.0,Under
Regular Season,12,LV,DAL,7.0,51.0,22.0,29.0,DAL,LV,36.0,33.0,False,10.0,True,True,True,False,False,69.0,Over
Regular Season,12,BUF,NO,7.0,44.0,25.5,18.5,BUF,BUF,31.0,6.0,True,18.0,False,False,False,True,False,37.0,Under
Regular Season,12,PHI,NYG,4.0,45.5,24.75,20.75,PHI,NYG,7.0,13.0,False,10.0,True,False,False,True,True,20.0,Under
Regular Season,12,CAR,MIA,1.0,41.0,21.0,20.0,CAR,MIA,10.0,33.0,False,24.0,True,False,False,True,True,43.0,Over
Regular Season,12,PIT,CIN,3.5,43.5,20.0,23.5,CIN,CIN,10.0,41.0,True,27.5,False,True,False,False,False,51.0,Over
Regular Season,12,ATL,JAC,1.5,46.0,23.75,22.25,ATL,ATL,21.0,14.0,True,5.5,False,False,False,True,False,35.0,Under
Regular Season,12,NYJ,HOU,3.0,44.5,20.75,23.75,HOU,NYJ,21.0,14.0,False,10.0,True,True,True,False,False,35.0,Under
Regular Season,12,TB,IND,3.0,53.0,28.0,25.0,TB,TB,38.0,31.0,True,4.0,False,False,False,True,False,69.0,Over
Regular Season,12,TEN,NE,7.0,43.0,18.0,25.0,NE,NE,13.0,36.0,True,16.0,False,True,False,False,False,49.0,Over
Regular Season,12,LAC,DEN,3.0,47.0,25.0,22.0,LAC,DEN,13.0,28.0,False,18.0,True,False,False,True,True,41.0,Under
Regular Season,12,LA,GB,2.0,46.5,24.25,22.25,LA,GB,28.0,36.0,False,10.0,True,False,False,True,True,64.0,Over
Regular Season,12,MIN,SF,4.0,49.0,22.5,26.5,SF,SF,26.0,34.0,True,4.0,False,True,False,False,False,60.0,Over
Regular Season,12,CLE,BAL,3.0,47.0,22.0,25.0,BAL,BAL,10.0,16.0,True,3.0,False,True,False,False,False,26.0,Under
Regular Season,12,SEA,WAS,1.5,46.5,24.0,22.5,SEA,WAS,15.0,17.0,False,3.5,True,False,False,True,True,32.0,Under
Regular Season,13,DAL,NO,6.5,45.5,26.0,19.5,DAL,DAL,27.0,17.0,True,3.5,False,False,False,True,False,44.0,Under
Regular Season,13,TB,ATL,12.5,51.5,32.0,19.5,TB,TB,30.0,17.0,True,0.5,False,False,False,True,False,47.0,Under
Regular Season,13,IND,HOU,10.0,45.5,27.75,17.75,IND,IND,31.0,0.0,True,21.0,False,False,False,True,False,31.0,Under
Regular Season,13,NYG,MIA,7.0,40.0,16.5,23.5,MIA,MIA,9.0,20.0,True,4.0,False,True,False,False,False,29.0,Under
Regular Season,13,ARI,CHI,7.5,43.0,25.25,17.75,ARI,ARI,33.0,22.0,True,3.5,False,False,False,True,False,55.0,Over
Regular Season,13,PHI,NYJ,5.0,44.0,24.5,19.5,PHI,PHI,33.0,18.0,True,10.0,False,False,False,True,False,51.0,Over
Regular Season,13,MIN,DET,7.0,47.0,27.0,20.0,MIN,DET,27.0,29.0,False,9.0,True,False,False,True,True,56.0,Over
Regular Season,13,LAC,CIN,2.5,49.5,23.5,26.0,CIN,LAC,41.0,22.0,False,21.5,True,True,True,False,False,63.0,Over
Regular Season,13,WAS,LV,1.5,47.5,23.0,24.5,LV,WAS,17.0,15.0,False,3.5,True,True,True,False,False,32.0,Under
Regular Season,13,JAC,LA,14.0,48.0,17.0,31.0,LA,LA,7.0,37.0,True,16.0,False,True,False,False,False,44.0,Under
Regular Season,13,SF,SEA,3.0,45.0,24.0,21.0,SF,SEA,23.0,30.0,False,10.0,True,False,False,True,True,53.0,Over
Regular Season,13,BAL,PIT,4.0,44.0,24.0,20.0,BAL,PIT,19.0,20.0,False,5.0,True,False,False,True,True,39.0,Under
Regular Season,13,DEN,KC,8.5,46.5,19.0,27.5,KC,KC,9.0,22.0,True,4.5,False,True,False,False,False,31.0,Under
Regular Season,13,NE,BUF,3.0,40.0,18.5,21.5,BUF,NE,14.0,10.0,False,7.0,True,True,True,False,False,24.0,Under
Regular Season,14,PIT,MIN,3.5,45.0,20.75,24.25,MIN,MIN,28.0,36.0,True,4.5,False,True,False,False,False,64.0,Over
Regular Season,14,LV,KC,10.0,48.0,19.0,29.0,KC,KC,9.0,48.0,True,29.0,False,True,False,False,False,57.0,Over
Regular Season,14,BAL,CLE,3.0,44.0,20.5,23.5,CLE,CLE,22.0,24.0,False,1.0,False,True,False,False,False,46.0,Over
