Event Type,Week,Away Team,Home Team,Closing Spread,Total,Away Implied Score,Home Implied Score,Favorite,Actual winner,Away Score,Home Score,Favorite Covered,Post Game Spread,Underdog won,Road dog,Road dog won,Home dog,Home dog won,Actual Total,Over/Under
Regular Season,6,NYG,NE,21.5,51.5,15.0,36.5,NE,NE,14.0,35.0,False,0.5,False,True,False,False,False,49.0,Under
Regular Season,6,CAR,TB,18.5,63.5,41.0,22.5,CAR,CAR,37.0,26.0,False,7.5,False,False,False,True,False,63.0,Under
Regular Season,6,WAS,MIA,6.0,42.5,24.25,18.25,WAS,WAS,17.0,16.0,False,5.0,False,False,False,True,False,33.0,Under
Regular Season,6,SEA,CLE,1.0,45.0,22.0,23.0,CLE,SEA,32.0,28.0,False,5.0,True,True,True,False,False,60.0,Over
Regular Season,6,HOU,KC,3.5,54.5,25.5,29.0,KC,HOU,31.0,24.0,False,10.5,True,True,True,False,False,55.0,Over
Regular Season,6,NO,JAC,2.5,42.5,20.0,22.5,JAC,NO,13.0,6.0,False,9.5,True,True,True,False,False,19.0,Under
Regular Season,6,CIN,BAL,10.5,47.0,18.25,28.75,BAL,BAL,17.0,23.0,False,4.5,False,True,False,False,False,40.0,Under
Regular Season,6,PHI,MIN,3.5,44.5,20.5,24.0,MIN,MIN,20.0,38.0,True,14.5,False,True,False,False,False,58.0,Over
Regular Season,6,SF,LAR,3.0,50.0,23.5,26.5,LAR,SF,20.0,7.0,False,16.0,True,True,True,False,False,27.0,Under
Regular Season,6,ATL,ARI,3.0,52.0,27.5,24.5,ATL,ARI,33.0,34.0,False,4.0,True,False,False,True,True,67.0,Over
Regular Season,6,DAL,NYJ,7.5,37.5,15.0,22.5,NYJ,NYJ,22.0,24.0,False,5.5,False,True,False,False,False,46.0,Over
Regular Season,6,TEN,DEN,1.5,41.0,19.75,21.25,DEN,DEN,0.0,16.0,True,14.5,False,True,False,False,False,16.0,Under
Regular Season,6,PIT,LAC,6.0,42.5,18.25,24.25,LAC,PIT,24.0,17.0,False,13.0,True,True,True,False,False,41.0,Under
Regular Season,6,DET,GB,3.5,46.5,21.5,25.0,GB,GB,22.0,23.0,False,2.5,False,True,False,False,False,45.0,Under
Regular Season,7,KC,DEN,17.5,39.5,28.5,11.0,KC,KC,30.0,6.0,True,6.5,False,False,False,True,False,36.0,Under
Regular Season,7,ARI,NYG,3.5,50.0,23.25,26.75,NYG,ARI,27.0,21.0,False,9.5,True,True,True,False,False,48.0,Under
Regular Season,7,LAR,ATL,3.0,54.5,28.75,25.75,LAR,LAR,37.0,10.0,True,24.0,False,False,False,True,False,47.0,Under
Regular Season,7,MIA,BUF,17.0,42.5,12.75,29.75,BUF,BUF,21.0,31.0,False,7.0,False,True,False,False,False,52.0,Over
Regular Season,7,SF,WAS,10.0,39.0,24.5,14.5,SF,SF,9.0,0.0,False,1.0,False,False,False,True,False,9.0,Under
Regular Season,7,MIN,DET,2.5,43.5,23.0,20.5,MIN,MIN,42.0,30.0,True,9.5,False,False,False,True,False,72.0,Over
Regular Season,7,LV,GB,5.5,47.5,21.0,26.5,GB,GB,24.0,42.0,True,12.5,False,True,False,False,False,66.0,Over
Regular Season,7,HOU,IND,1.0,46.5,22.75,23.75,IND,IND,23.0,30.0,True,6.0,False,True,False,False,False,53.0,Over
Regular Season,7,JAC,CIN,4.0,44.0,24.0,20.0,JAC,JAC,27.0,17.0,True,6.0,False,False,False,True,False,44.0,Push
Regular Season,7,LAC,TEN,3.0,42.5,19.75,22.75,TEN,TEN,20.0,23.0,False,Push,False,True,False,False,False,43.0,Over
Regular Season,7,NO,CHI,3.5,39.5,18.0,21.5,CHI,NO,36.0,25.0,False,14.5,True,True,True,False,False,61.0,Over
Regular Season,7,BAL,SEA,3.0,48.5,22.75,25.75,SEA,BAL,30.0,16.0,False,17.0,True,True,True,False,False,46.0,Under
Regular Season,7,PHI,DAL,27.5,48.0,10.25,37.75,DAL,DAL,10.0,37.0,False,0.5,False,True,False,False,False,47.0,Under
Regular Season,7,NE,NYJ,9.5,43.0,26.25,16.75,NE,NE,33.0,0.0,True,23.5,False,False,False,True,False,33.0,Under
Regular Season,8,WAS,MIN,17.0,42.0,12.5,29.5,MIN,MIN,9.0,19.0,False,7.0,False,True,False,False,False,28.0,Under
Regular Season,8,TB,TEN,2.0,45.5,21.75,23.75,TEN,TEN,23.0,27.0,True,2.0,False,True,False,False,False,50.0,Over
Regular Season,8,DEN,IND,5.5,41.5,18.0,23.5,IND,IND,13.0,15.0,False,3.5,False,True,False,False,False,28.0,Under
Regular Season,8,NYJ,JAC,6.5,40.0,16.75,23.25,JAC,JAC,15.0,29.0,True,7.5,False,True,False,False,False,44.0,Over
Regular Season,8,ARI,NO,12.5,48.0,17.75,30.25,NO,NO,9.0,31.0,True,9.5,False,True,False,False,False,40.0,Under
Regular Season,8,PHI,BUF,1.0,39.0,19.0,20.0,BUF,PHI,31.0,13.0,False,19.0,True,True,True,False,False,44.0,Over
Regular Season,8,NYG,DET,6.5,49.0,21.25,27.75,DET,DET,26.0,31.0,False,1.5,False,True,False,False,False,57.0,Over
Regular Season,8,SEA,ATL,7.5,48.5,28.0,20.5,SEA,SEA,27.0,20.0,False,0.5,False,False,False,True,False,47.0,Under
Regular Season,8,LAC,CHI,3.5,41.0,18.75,22.25,CHI,LAC,17.0,16.0,False,4.5,True,True,True,False,False,33.0,Under
Regular Season,8,CIN,LAR,12.0,48.5,18.25,30.25,LAR,LAR,10.0,24.0,True,2.0,False,True,False,False,False,34.0,Under
Regular Season,8,CAR,SF,4.0,40.5,18.25,22.25,SF,SF,13.0,51.0,True,34.0,False,True,False,False,False,64.0,Over
Regular Season,8,CLE,NE,10.0,43.0,16.5,26.5,NE,NE,13.0,27.0,True,4.0,False,True,False,False,False,40.0,Under
Regular Season,8,LV,HOU,6.0,51.5,22.75,28.75,HOU,HOU,24.0,27.0,False,3.0,False,True,False,False,False,51.0,Under
Regular Season,8,GB,KC,5.0,48.0,26.5,21.5,GB,GB,31.0,24.0,True,2.0,False,False,False,True,False,55.0,Over
Regular Season,8,MIA,PIT,14.0,44.0,15.0,29.0,PIT,PIT,14.0,27.0,False,1.0,False,True,False,False,False,41.0,Under
Regular Season,9,SF,ARI,3.5,51.5,27.5,24.0,SF,SF,28.0,25.0,False,0.5,False,False,False,True,False,53.0,Over
Regular Season,9,HOU,JAC,2.5,46.5,24.5,22.0,HOU,HOU,26.0,3.0,True,20.5,False,False,False,True,False,29.0,Under
Regular Season,9,MIN,KC,5.5,46.0,25.75,20.25,MIN,KC,23.0,26.0,False,8.5,True,False,False,True,True,49.0,Over
Regular Season,9,WAS,BUF,10.5,37.0,13.25,23.75,BUF,BUF,9.0,24.0,True,4.5,False,True,False,False,False,33.0,Under
Regular Season,9,CHI,PHI,5.0,40.5,17.75,22.75,PHI,PHI,14.0,22.0,True,3.0,False,True,False,False,False,36.0,Under
Regular Season,9,TEN,CAR,3.5,43.0,19.75,23.25,CAR,CAR,20.0,30.0,True,6.5,False,True,False,False,False,50.0,Over
Regular Season,9,IND,PIT,1.0,39.5,19.25,20.25,PIT,PIT,24.0,26.0,True,1.0,False,True,False,False,False,50.0,Over
Regular Season,9,NYJ,MIA,3.0,42.5,22.75,19.75,NYJ,MIA,18.0,26.0,False,11.0,True,False,False,True,True,44.0,Over
Regular Season,9,TB,SEA,4.0,50.5,23.25,27.25,SEA,SEA,34.0,40.0,True,2.0,False,True,False,False,False,74.0,Over
Regular Season,9,DET,LV,2.5,51.5,24.5,27.0,LV,LV,24.0,31.0,True,4.5,False,True,False,False,False,55.0,Over
Regular Season,9,GB,LAC,4.0,50.0,27.0,23.0,GB,LAC,11.0,26.0,False,19.0,True,False,False,True,True,37.0,Under
Regular Season,9,CLE,DEN,4.0,39.0,21.5,17.5,CLE,DEN,19.0,24.0,False,9.0,True,False,False,True,True,43.0,Over
Regular Season,9,NE,BAL,3.0,44.5,23.75,20.75,NE,BAL,20.0,37.0,False,20.0,True,False,False,True,True,57.0,Over
Regular Season,9,DAL,NYG,6.5,48.5,27.5,21.0,DAL,DAL,37.0,18.0,True,12.5,False,False,False,True,False,55.0,Over
Regular Season,10,LAC,LV,1.0,49.0,25.0,24.0,LAC,LV,24.0,26.0,False,3.0,True,False,False,True,True,50.0,Over
Regular Season,10,ATL,NO,14.0,51.5,18.75,32.75,NO,ATL,26.0,9.0,False,31.0,True,True,True,False,False,35.0,Under
Regular Season,10,KC,TEN,5.0,49.0,27.0,22.0,KC,TEN,32.0,35.0,False,8.0,True,False,False,True,True,67.0,Over
Regular Season,10,ARI,TB,5.5,51.5,23.0,28.5,TB,TB,27.0,30.0,False,2.5,False,True,False,False,False,57.0,Over
Regular Season,10,NYG,NYJ,3.0,43.0,23.0,20.0,NYG,NYJ,27.0,34.0,False,10.0,True,False,False,True,True,61.0,Over
Regular Season,10,DET,CHI,6.5,38.5,16.0,22.5,CHI,CHI,13.0,20.0,True,0.5,False,True,False,False,False,33.0,Under
Regular Season,10,BUF,CLE,3.0,42.0,19.5,22.5,CLE,CLE,16.0,19.0,False,Push,False,True,False,False,False,35.0,Under
Regular Season,10,BAL,CIN,10.5,44.0,27.25,16.75,BAL,BAL,49.0,13.0,True,25.5,False,False,False,True,False,62.0,Over
Regular Season,10,MIA,IND,11.0,44.0,16.5,27.5,IND,MIA,16.0,12.0,False,15.0,True,True,True,False,False,28.0,Under
Regular Season,10,CAR,GB,5.5,49.5,22.0,27.5,GB,GB,16.0,24.0,True,2.5,False,True,False,False,False,40.0,Under
Regular Season,10,LAR,PIT,4.5,43.5,24.0,19.5,LAR,PIT,12.0,17.0,False,9.5,True,False,False,True,True,29.0,Under
Regular Season,10,MIN,DAL,3.5,47.5,22.0,25.5,DAL,MIN,28.0,24.0,False,7.5,True,True,True,False,False,52.0,Over
Regular Season,10,SEA,SF,6.5,47.0,20.25,26.75,SF,SEA,27.0,24.0,False,9.5,True,True,True,False,False,51.0,Over
Regular Season,11,PIT,CLE,3.0,41.5,19.25,22.25,CLE,CLE,7.0,21.0,True,11.0,False,True,False,False,False,28.0,Under
Regular Season,11,ATL,CAR,4.0,49.0,22.5,26.5,CAR,ATL,29.0,3.0,False,30.0,True,True,True,False,False,32.0,Under
Regular Season,11,BUF,MIA,7.0,41.0,24.0,17.0,BUF,BUF,37.0,20.0,True,10.0,False,False,False,True,False,57.0,Over
Regular Season,11,NO,TB,5.0,50.5,27.75,22.75,NO,NO,34.0,17.0,True,12.0,False,False,False,True,False,51.0,Over
Regular Season,11,NYJ,WAS,1.0,37.5,18.25,19.25,WAS,NYJ,34.0,17.0,False,18.0,True,True,True,False,False,51.0,Over
Regular Season,11,JAC,IND,2.5,41.5,19.5,22.0,IND,IND,13.0,33.0,True,17.5,False,True,False,False,False,46.0,Over
Regular Season,11,DAL,DET,7.0,46.5,26.75,19.75,DAL,DAL,35.0,27.0,True,1.0,False,False,False,True,False,62.0,Over
Regular Season,11,HOU,BAL,4.5,51.0,23.25,27.75,BAL,BAL,7.0,41.0,True,29.5,False,True,False,False,False,48.0,Under
Regular Season,11,DEN,MIN,10.0,40.0,15.0,25.0,MIN,MIN,23.0,27.0,False,6.0,False,True,False,False,False,50.0,Over
Regular Season,11,ARI,SF,10.0,44.0,17.0,27.0,SF,SF,26.0,36.0,False,Push,False,True,False,False,False,62.0,Over
Regular Season,11,NE,PHI,4.5,44.5,24.5,20.0,NE,NE,17.0,10.0,True,2.5,False,False,False,True,False,27.0,Under
Regular Season,11,CIN,LV,13.0,48.0,17.5,30.5,LV,LV,10.0,17.0,False,6.0,False,True,False,False,False,27.0,Under
Regular Season,11,CHI,LAR,5.5,39.5,17.0,22.5,LAR,LAR,7.0,17.0,True,4.5,False,True,False,False,False,24.0,Under
Regular Season,11,KC,LAC,5.5,52.5,29.0,23.5,KC,KC,24.0,17.0,True,1.5,False,False,False,True,False,41.0,Under
Regular Season,12,IND,HOU,3.5,46.0,21.25,24.75,HOU,HOU,17.0,20.0,False,0.5,False,True,False,False,False,37.0,Under
Regular Season,12,PIT,CIN,5.5,37.5,21.5,16.0,PIT,PIT,16.0,10.0,True,0.5,False,False,False,True,False,26.0,Under
Regular Season,12,DEN,BUF,3.5,37.0,16.75,20.25,BUF,BUF,3.0,20.0,True,13.5,False,True,False,False,False,23.0,Under
Regular Season,12,TB,ATL,3.5,52.0,24.25,27.75,ATL,TB,35.0,22.0,False,16.5,True,True,True,False,False,57.0,Over
Regular Season,12,MIA,CLE,11.0,45.5,17.25,28.25,CLE,CLE,24.0,41.0,True,6.0,False,True,False,False,False,65.0,Over
Regular Season,12,DET,WAS,4.0,39.0,21.5,17.5,DET,WAS,16.0,19.0,False,7.0,True,False,False,True,True,35.0,Under
Regular Season,12,CAR,NO,10.0,46.5,18.25,28.25,NO,NO,31.0,34.0,False,7.0,False,True,False,False,False,65.0,Over
Regular Season,12,LV,NYJ,3.5,44.5,24.0,20.5,LV,NYJ,3.0,34.0,False,34.5,True,False,False,True,True,37.0,Under
Regular Season,12,SEA,PHI,2.0,45.5,23.75,21.75,SEA,SEA,17.0,9.0,True,6.0,False,False,False,True,False,26.0,Under
Regular Season,12,NYG,CHI,6.0,40.5,17.25,23.25,CHI,CHI,14.0,19.0,False,1.0,False,True,False,False,False,33.0,Under
Regular Season,12,JAC,TEN,4.5,42.5,19.0,23.5,TEN,TEN,20.0,42.0,True,17.5,False,True,False,False,False,62.0,Over
Regular Season,12,DAL,NE,5.0,44.5,19.75,24.75,NE,NE,9.0,13.0,False,1.0,False,True,False,False,False,22.0,Under
Regular Season,12,GB,SF,3.0,48.0,22.5,25.5,SF,SF,8.0,37.0,True,26.0,False,True,False,False,False,45.0,Under
Regular Season,12,BAL,LAR,3.0,46.5,24.75,21.75,BAL,BAL,45.0,6.0,True,36.0,False,False,False,True,False,51.0,Over
Regular Season,13,CHI,DET,5.5,37.5,21.5,16.0,CHI,CHI,24.0,20.0,False,1.5,False,False,False,True,False,44.0,Over
Regular Season,13,BUF,DAL,6.5,46.5,20.0,26.5,DAL,BUF,26.0,15.0,False,17.5,True,True,True,False,False,41.0,Under
Regular Season,13,NO,ATL,7.0,48.0,27.5,20.5,NO,NO,26.0,18.0,True,1.0,False,False,False,True,False,44.0,Under
Regular Season,13,TEN,IND,1.5,42.0,21.75,20.25,TEN,TEN,31.0,17.0,True,12.5,False,False,False,True,False,48.0,Over
Regular Season,13,PHI,MIA,10.0,44.5,27.25,17.25,PHI,MIA,31.0,37.0,False,16.0,True,False,False,True,True,68.0,Over
Regular Season,13,CLE,PIT,1.0,40.0,20.5,19.5,CLE,PIT,13.0,20.0,False,8.0,True,False,False,True,True,33.0,Under
Regular Season,13,TB,JAC,3.0,46.5,24.75,21.75,TB,TB,28.0,11.0,True,14.0,False,False,False,True,False,39.0,Under
Regular Season,13,GB,NYG,6.5,43.5,25.0,18.5,GB,GB,31.0,13.0,True,11.5,False,False,False,True,False,44.0,Over
Regular Season,13,SF,BAL,5.5,45.0,19.75,25.25,BAL,BAL,17.0,20.0,False,2.5,False,True,False,False,False,37.0,Under
Regular Season,13,WAS,CAR,10.5,38.5,14.0,24.5,CAR,WAS,29.0,21.0,False,18.5,True,True,True,False,False,50.0,Over
Regular Season,13,NYJ,CIN,2.5,43.0,22.75,20.25,NYJ,CIN,6.0,22.0,False,18.5,True,False,False,True,True,28.0,Under
Regular Season,13,LAR,ARI,2.5,47.5,25.0,22.5,LAR,LAR,34.0,7.0,True,24.5,False,False,False,True,False,41.0,Under
Regular Season,13,LAC,DEN,4.0,38.5,21.25,17.25,LAC,DEN,20.0,23.0,False,7.0,True,False,False,True,True,43.0,Over
Regular Season,13,LV,KC,11.5,48.5,18.5,30.0,KC,KC,9.0,40.0,True,19.5,False,True,False,False,False,49.0,Over
Regular Season,13,NE,HOU,3.0,47.0,25.0,22.0,NE,HOU,22.0,28.0,False,9.0,True,False,False,True,True,50.0,Over
Regular Season,13,MIN,SEA,2.5,48.0,22.75,25.25,SEA,SEA,30.0,37.0,True,4.5,False,True,False,False,False,67.0,Over
Regular Season,14,DAL,CHI,3.0,43.0,23.0,20.0,DAL,CHI,24.0,31.0,False,10.0,True,False,False,True,True,55.0,Over
Regular Season,14,BAL,BUF,6.5,44.0,25.25,18.75,BAL,BAL,24.0,17.0,True,0.5,False,False,False,True,False,41.0,Under
Regular Season,14,MIA,NYJ,5.0,47.5,21.25,26.25,NYJ,NYJ,21.0,22.0,False,4.0,False,True,False,False,False,43.0,Under
Regular Season,14,SF,NO,1.5,45.0,21.75,23.25,NO,SF,48.0,46.0,False,3.5,True,True,True,False,False,94.0,Over
